#subject	block	trial	condition	setsize	change	time	responses	time	Pic	prev_condition	prev_setsize	prev_change	prev_time
205	1	1	1	4	0	2000	201	1015	NoChange	0	0	0	
205	1	2	2	4	1	2000	202	1313	1	1	4	0	2000
205	1	3	4	2	1	2000	202	1673	1	2	4	1	2000
205	1	4	3	2	1	2000	211	986	1	4	2	1	2000
205	1	5	1	2	0	2000	201	1118	NoChange	3	2	1	2000
205	1	6	2	4	0	2000	212	1716	NoChange	1	2	0	2000
205	1	7	1	4	1	2000	202	1211	20	2	4	0	2000
205	1	8	3	4	1	2000	211	3695	2	1	4	1	2000
205	1	9	4	2	0	2000	201	1487	NoChange	3	4	1	2000
205	1	10	2	6	0	2000	212	2000	NoChange	4	2	0	2000
205	1	11	3	2	0	2000	201	1187	NoChange	2	6	0	2000
205	1	12	2	4	0	2000	201	2711	NoChange	3	2	0	2000
205	1	13	3	6	1	2000	202	1639	3	2	4	0	2000
205	1	14	1	2	0	2000	201	1697	NoChange	3	6	1	2000
205	1	15	1	6	0	2000	201	1818	NoChange	1	2	0	2000
205	1	16	2	6	1	2000	202	2717	2	1	6	0	2000
205	1	17	2	2	0	2000	201	2276	NoChange	2	6	1	2000
205	1	18	3	6	0	2000	212	1445	NoChange	2	2	0	2000
205	1	19	3	4	0	2000	201	1039	NoChange	3	6	0	2000
205	1	20	1	2	1	2000	202	1201	70	3	4	0	2000
205	1	21	4	6	1	2000	202	1260	2	1	2	1	2000
205	1	22	2	6	1	2000	202	2942	3	4	6	1	2000
205	1	23	3	6	1	2000	211	2900	4	2	6	1	2000
205	1	24	2	6	0	2000	201	1252	NoChange	3	6	1	2000
205	1	25	4	2	0	2000	201	1134	NoChange	2	6	0	2000
205	1	26	1	6	1	2000	202	1116	100	4	2	0	2000
205	1	27	1	4	1	2000	202	970	105	1	6	1	2000
205	1	28	2	2	1	2000	202	1095	4	1	4	1	2000
205	1	29	1	6	1	2000	202	1039	113	2	2	1	2000
205	1	30	4	4	0	2000	201	1521	NoChange	1	6	1	2000
205	1	31	4	2	1	2000	202	1216	3	4	4	0	2000
205	1	32	3	4	1	2000	211	1082	5	4	2	1	2000
205	1	33	4	4	1	2000	202	1114	4	3	4	1	2000
205	1	34	2	2	0	2000	201	954	NoChange	4	4	1	2000
205	1	35	3	4	0	2000	212	1279	NoChange	2	2	0	2000
205	1	36	4	6	0	2000	212	1624	NoChange	3	4	0	2000
205	1	37	2	4	1	2000	202	1234	5	4	6	0	2000
205	1	38	1	4	0	2000	201	1004	NoChange	2	4	1	2000
205	1	39	2	2	1	2000	202	1064	6	1	4	0	2000
205	1	40	4	4	1	2000	202	1169	5	2	2	1	2000
205	1	41	1	2	1	2000	202	1054	150	4	4	1	2000
205	1	42	4	6	0	2000	201	3607	NoChange	1	2	1	2000
205	1	43	1	6	0	2000	201	915	NoChange	4	6	0	2000
205	1	44	3	2	1	2000	202	1626	6	1	6	0	2000
205	1	45	4	4	0	2000	201	1773	NoChange	3	2	1	2000
205	1	46	3	6	0	2000	201	1770	NoChange	4	4	0	2000
205	1	47	3	2	0	2000	201	2143	NoChange	3	6	0	2000
205	1	48	4	6	1	2000	202	1773	6	3	2	0	2000
205	2	1	4	6	1	2000	211	1100	7	0	0	0	
205	2	2	2	4	1	2000	202	1651	7	4	6	1	2000
205	2	3	3	2	1	2000	202	1525	7	2	4	1	2000
205	2	4	1	6	1	2000	202	1732	196	3	2	1	2000
205	2	5	2	6	1	2000	202	890	8	1	6	1	2000
205	2	6	3	2	0	2000	201	962	NoChange	2	6	1	2000
205	2	7	3	4	0	2000	201	2855	NoChange	3	2	0	2000
205	2	8	4	2	1	2000	202	1569	8	3	4	0	2000
205	2	9	1	4	0	2000	212	3174	NoChange	4	2	1	2000
205	2	10	2	2	0	2000	201	2307	NoChange	1	4	0	2000
205	2	11	1	2	1	2000	202	763	217	2	2	0	2000
205	2	12	3	4	1	2000	202	1136	8	1	2	1	2000
205	2	13	4	2	1	2000	202	950	9	3	4	1	2000
205	2	14	3	6	0	2000	201	1572	NoChange	4	2	1	2000
205	2	15	3	6	0	2000	212	1648	NoChange	3	6	0	2000
