#subject	block	trial	condition	setsize	change	time	responses	time	Pic	prev_condition	prev_setsize	prev_change	prev_time
206	1	1	3	2	0	2000	201	1239	NoChange	0	0	0	
206	1	2	4	2	0	2000	201	1081	NoChange	3	2	0	2000
206	1	3	3	2	1	2000	202	1314	1	4	2	0	2000
206	1	4	3	2	0	2000	201	1329	NoChange	3	2	1	2000
206	1	5	4	4	1	2000	202	1800	1	3	2	0	2000
206	1	6	2	2	1	2000	211	1699	1	4	4	1	2000
206	1	7	3	4	0	2000	201	1483	NoChange	2	2	1	2000
206	1	8	1	6	1	2000	202	1195	22	3	4	0	2000
206	1	9	4	2	1	2000	202	1159	2	1	6	1	2000
206	1	10	2	4	1	2000	211	1524	2	4	2	1	2000
206	1	11	2	2	0	2000	201	1227	NoChange	2	4	1	2000
206	1	12	4	4	0	2000	201	1006	NoChange	2	2	0	2000
206	1	13	3	6	1	2000	202	1321	2	4	4	0	2000
206	1	14	3	4	1	2000	202	1304	3	3	6	1	2000
206	1	15	1	4	0	2000	201	1671	NoChange	3	4	1	2000
206	1	16	3	4	1	2000	211	2304	4	1	4	0	2000
206	1	17	3	6	0	2000	212	1072	NoChange	3	4	1	2000
206	1	18	4	4	0	2000	201	1400	NoChange	3	6	0	2000
206	1	19	3	4	0	2000	201	1172	NoChange	4	4	0	2000
206	1	20	4	6	0	2000	212	2016	NoChange	3	4	0	2000
206	1	21	1	6	1	2000	202	1163	74	4	6	0	2000
206	1	22	2	4	1	2000	211	985	3	1	6	1	2000
206	1	23	4	6	1	2000	202	1125	3	2	4	1	2000
206	1	24	1	2	0	2000	201	1155	NoChange	4	6	1	2000
206	1	25	1	4	0	2000	212	1337	NoChange	1	2	0	2000
206	1	26	4	4	1	2000	202	959	4	1	4	0	2000
206	1	27	1	2	0	2000	201	956	NoChange	4	4	1	2000
206	1	28	2	4	0	2000	201	1617	NoChange	1	2	0	2000
206	1	29	2	2	0	2000	201	1164	NoChange	2	4	0	2000
206	1	30	1	6	0	2000	212	1129	NoChange	2	2	0	2000
206	1	31	1	2	1	2000	202	1112	108	1	6	0	2000
206	1	32	4	6	0	2000	201	1391	NoChange	1	2	1	2000
206	1	33	4	2	1	2000	202	3267	5	4	6	0	2000
206	1	34	2	6	1	2000	202	1381	4	4	2	1	2000
206	1	35	3	2	1	2000	202	1818	5	2	6	1	2000
206	1	36	2	4	0	2000	201	1117	NoChange	3	2	1	2000
206	1	37	1	4	1	2000	202	1115	130	2	4	0	2000
206	1	38	4	2	0	2000	201	1194	NoChange	1	4	1	2000
206	1	39	2	6	0	2000	201	1406	NoChange	4	2	0	2000
206	1	40	1	4	1	2000	202	937	143	2	6	0	2000
206	1	41	1	2	1	2000	202	831	146	1	4	1	2000
206	1	42	3	6	0	2000	201	1290	NoChange	1	2	1	2000
206	1	43	1	6	0	2000	212	1698	NoChange	3	6	0	2000
206	1	44	4	6	1	2000	202	1282	6	1	6	0	2000
206	1	45	3	6	1	2000	202	1538	6	4	6	1	2000
206	1	46	2	6	1	2000	202	1176	5	3	6	1	2000
206	1	47	2	2	1	2000	202	997	6	2	6	1	2000
206	1	48	2	6	0	2000	201	1049	NoChange	2	2	1	2000
206	2	1	4	4	0	2000	212	2062	NoChange	0	0	0	
206	2	2	3	2	0	2000	201	1791	NoChange	4	4	0	2000
206	2	3	1	4	0	2000	212	1316	NoChange	3	2	0	2000
206	2	4	4	6	1	2000	202	1498	7	1	4	0	2000
206	2	5	3	6	1	2000	211	1442	7	4	6	1	2000
206	2	6	3	4	0	2000	201	1828	NoChange	3	6	1	2000
206	2	7	4	6	0	2000	212	1039	NoChange	3	4	0	2000
206	2	8	1	2	0	2000	201	1057	NoChange	4	6	0	2000
206	2	9	3	4	1	2000	211	1978	8	1	2	0	2000
206	2	10	3	4	0	2000	201	1031	NoChange	3	4	1	2000
206	2	11	4	2	0	2000	201	1130	NoChange	3	4	0	2000
206	2	12	3	6	0	2000	212	2616	NoChange	4	2	0	2000
206	2	13	1	2	1	2000	202	1019	230	3	6	0	2000
206	2	14	2	6	0	2000	212	1638	NoChange	1	2	1	2000
206	2	15	1	4	0	2000	201	1144	NoChange	2	6	0	2000
206	2	16	2	2	1	2000	211	1574	7	1	4	0	2000
206	2	17	1	4	1	2000	202	1139	246	2	2	1	2000
206	2	18	2	2	1	2000	202	1073	8	1	4	1	2000
206	2	19	1	6	1	2000	202	1170	254	2	2	1	2000
206	2	20	2	6	1	2000	202	2830	9	1	6	1	2000
206	2	21	3	2	1	2000	202	1706	9	2	6	1	2000
206	2	22	1	6	0	2000	212	1081	NoChange	3	2	1	2000
206	2	23	3	6	1	2000	202	1498	10	1	6	0	2000
206	2	24	2	6	0	2000	201	1114	NoChange	3	6	1	2000
206	2	25	4	4	1	2000	211	1545	8	2	6	0	2000
206	2	26	2	2	0	2000	201	1183	NoChange	4	4	1	2000
206	2	27	1	6	1	2000	202	1323	289	2	2	0	2000
206	2	28	2	4	0	2000	201	1434	NoChange	1	6	1	2000
206	2	29	3	2	0	2000	201	996	NoChange	2	4	0	2000
206	2	30	1	4	1	2000	202	1408	300	3	2	0	2000
206	2	31	4	2	1	2000	202	1252	9	1	4	1	2000
206	2	32	1	2	0	2000	201	1029	NoChange	4	2	1	2000
206	2	33	4	4	0	2000	201	1088	NoChange	1	2	0	2000
206	2	34	4	6	0	2000	212	1367	NoChange	4	4	0	2000
206	2	35	2	6	1	2000	202	1596	10	4	6	0	2000
206	2	36	4	2	0	2000	201	1024	NoChange	2	6	1	2000
206	2	37	2	2	0	2000	201	803	NoChange	4	2	0	2000
206	2	38	1	6	0	2000	212	1294	NoChange	2	2	0	2000
206	2	39	3	2	1	2000	202	1190	11	1	6	0	2000
206	2	40	2	4	0	2000	201	1650	NoChange	3	2	1	2000
206	2	41	4	4	1	2000	202	1060	10	2	4	0	2000
206	2	42	4	6	1	2000	202	1069	11	4	4	1	2000
206	2	43	2	4	1	2000	202	1934	11	4	6	1	2000
206	2	44	3	4	1	2000	211	1372	12	2	4	1	2000
206	2	45	1	2	1	2000	202	1097	350	3	4	1	2000
206	2	46	3	6	0	2000	201	1321	NoChange	1	2	1	2000
206	2	47	2	4	1	2000	202	1263	12	3	6	0	2000
206	2	48	4	2	1	2000	202	913	12	2	4	1	2000
206	3	1	1	4	1	2000	202	1231	365	0	0	0	
206	3	2	2	4	1	2000	211	1449	13	1	4	1	2000
206	3	3	1	6	1	2000	202	1179	375	2	4	1	2000
206	3	4	2	4	0	2000	212	2568	NoChange	1	6	1	2000
206	3	5	4	6	1	2000	202	1109	13	2	4	0	2000
206	3	6	2	2	1	2000	202	1188	14	4	6	1	2000
206	3	7	4	6	1	2000	211	1312	14	2	2	1	2000
206	3	8	1	2	0	2000	201	1103	NoChange	4	6	1	2000
206	3	9	4	6	0	2000	212	1207	NoChange	1	2	0	2000
206	3	10	4	2	1	2000	202	1434	15	4	6	0	2000
