#subject	block	trial	condition	setsize	change	time	responses	time	Pic	prev_condition	prev_setsize	prev_change	prev_time
214	1	1	2	6	0	2000	201	1164	NoChange	0	0	0	
214	1	2	2	2	0	2000	212	2042	NoChange	2	6	0	2000
214	1	3	4	4	1	2000	202	1172	1	2	2	0	2000
214	1	4	3	6	0	2000	201	1521	NoChange	4	4	1	2000
214	1	5	3	4	1	2000	202	1671	1	3	6	0	2000
214	1	6	3	4	0	2000	201	1936	NoChange	3	4	1	2000
214	1	7	1	2	0	2000	201	1119	NoChange	3	4	0	2000
214	1	8	3	2	1	2000	202	485	2	1	2	0	2000
214	1	9	4	4	0	2000	201	1741	NoChange	3	2	1	2000
214	1	10	3	6	1	2000	211	3427	3	4	4	0	2000
214	1	11	2	4	0	2000	201	1975	NoChange	3	6	1	2000
214	1	12	1	6	1	2000	211	2476	47	2	4	0	2000
214	1	13	1	2	0	2000	201	2053	NoChange	1	6	1	2000
214	1	14	3	6	0	2000	201	1046	NoChange	1	2	0	2000
214	1	15	4	6	1	2000	211	3425	2	3	6	0	2000
214	1	16	2	4	1	2000	202	2476	1	4	6	1	2000
214	1	17	2	2	1	2000	202	1477	2	2	4	1	2000
214	1	18	1	2	1	2000	202	1430	67	2	2	1	2000
214	1	19	2	2	0	2000	201	1657	NoChange	1	2	1	2000
214	1	20	3	2	0	2000	201	2250	NoChange	2	2	0	2000
214	1	21	3	4	0	2000	212	2700	NoChange	3	2	0	2000
214	1	22	1	2	1	2000	202	1132	78	3	4	0	2000
214	1	23	2	2	1	2000	202	1610	3	1	2	1	2000
214	1	24	1	4	0	2000	201	2646	NoChange	2	2	1	2000
214	1	25	3	6	1	2000	211	1792	4	1	4	0	2000
214	1	26	4	2	0	2000	201	1124	NoChange	3	6	1	2000
214	1	27	3	2	0	2000	201	1331	NoChange	4	2	0	2000
214	1	28	2	6	1	2000	211	1746	4	3	2	0	2000
214	1	29	4	2	1	2000	202	1000	3	2	6	1	2000
214	1	30	4	6	0	2000	201	1363	NoChange	4	2	1	2000
214	1	31	2	4	1	2000	202	1209	5	4	6	0	2000
214	1	32	2	4	0	2000	201	3116	NoChange	2	4	1	2000
214	1	33	3	2	1	2000	202	1131	5	2	4	0	2000
214	1	34	1	6	0	2000	201	1401	NoChange	3	2	1	2000
214	1	35	4	4	0	2000	201	1533	NoChange	1	6	0	2000
214	1	36	2	6	0	2000	201	3763	NoChange	4	4	0	2000
214	1	37	4	4	1	2000	202	1297	4	2	6	0	2000
214	1	38	4	6	0	2000	201	1369	NoChange	4	4	1	2000
214	1	39	4	6	1	2000	202	1206	5	4	6	0	2000
214	1	40	1	4	1	2000	202	1057	147	4	6	1	2000
