#subject	block	trial	condition	setsize	change	time	responses	time	Pic	prev_condition	prev_setsize	prev_change	prev_time
220	1	1	4	6	0	2000	212	1704	NoChange	0	0	0	
220	1	2	3	2	1	2000	211	1495	1	4	6	0	2000
220	1	3	4	4	1	2000	202	1887	1	3	2	1	2000
220	1	4	4	4	0	2000	201	1584	NoChange	4	4	1	2000
220	1	5	3	4	1	2000	202	1444	2	4	4	0	2000
220	1	6	3	6	0	2000	201	2918	NoChange	3	4	1	2000
220	1	7	2	6	1	2000	211	3045	1	3	6	0	2000
220	1	8	1	4	0	2000	201	2192	NoChange	2	6	1	2000
220	1	9	2	6	1	2000	202	3156	2	1	4	0	2000
220	1	10	1	6	0	2000	201	1770	NoChange	2	6	1	2000
220	1	11	2	4	0	2000	212	4319	NoChange	1	6	0	2000
220	1	12	4	2	1	2000	202	1911	2	2	4	0	2000
220	1	13	4	4	1	2000	211	1471	3	4	2	1	2000
220	1	14	3	2	0	2000	201	1920	NoChange	4	4	1	2000
220	1	15	1	6	1	2000	202	1975	60	3	2	0	2000
220	1	16	3	2	0	2000	201	1123	NoChange	1	6	1	2000
220	1	17	1	6	1	2000	202	1842	69	3	2	0	2000
220	1	18	4	6	1	2000	202	1500	4	1	6	1	2000
220	1	19	3	4	1	2000	211	5204	3	4	6	1	2000
220	1	20	2	2	0	2000	201	1321	NoChange	3	4	1	2000
220	1	21	3	6	1	2000	202	3200	4	2	2	0	2000
220	1	22	1	4	1	2000	202	1772	89	3	6	1	2000
220	1	23	2	2	1	2000	211	1729	3	1	4	1	2000
220	1	24	1	2	1	2000	202	1895	93	2	2	1	2000
220	1	25	1	2	0	2000	201	1576	NoChange	1	2	1	2000
220	1	26	2	4	0	2000	201	1325	NoChange	1	2	0	2000
220	1	27	4	2	0	2000	201	1171	NoChange	2	4	0	2000
220	1	28	2	4	1	2000	202	1520	4	4	2	0	2000
220	1	29	2	4	1	2000	202	1687	5	2	4	1	2000
220	1	30	4	2	1	2000	202	2343	5	2	4	1	2000
220	1	31	1	2	0	2000	201	1333	NoChange	4	2	1	2000
220	1	32	2	2	0	2000	201	1539	NoChange	1	2	0	2000
220	1	33	1	6	0	2000	201	1466	NoChange	2	2	0	2000
220	1	34	2	6	0	2000	201	1458	NoChange	1	6	0	2000
