#subject	block	trial	condition	setsize	change	time	responses	time	Pic	prev_condition	prev_setsize	prev_change	prev_time
213	1	1	2	4	0	2000	201	1377	NoChange	0	0	0	
213	1	2	2	4	1	2000	202	2126	1	2	4	0	2000
213	1	3	4	4	0	2000	212	2141	NoChange	2	4	1	2000
213	1	4	3	2	1	2000	202	3084	1	4	4	0	2000
213	1	5	4	6	1	2000	202	948	1	3	2	1	2000
213	1	6	2	2	0	2000	201	889	NoChange	4	6	1	2000
213	1	7	2	6	0	2000	201	761	NoChange	2	2	0	2000
213	1	8	2	2	0	2000	201	1742	NoChange	2	6	0	2000
213	1	9	2	4	0	2000	201	1357	NoChange	2	2	0	2000
213	1	10	1	4	0	2000	212	2554	NoChange	2	4	0	2000
213	1	11	1	2	0	2000	201	2272	NoChange	1	4	0	2000
213	1	12	1	6	1	2000	202	953	44	1	2	0	2000
213	1	13	2	2	1	2000	202	1022	2	1	6	1	2000
213	1	14	2	6	1	2000	202	1329	3	2	2	1	2000
213	1	15	1	2	1	2000	202	1152	53	2	6	1	2000
213	1	16	1	4	1	2000	202	829	58	1	2	1	2000
213	1	17	2	6	1	2000	211	3624	4	1	4	1	2000
213	1	18	1	6	0	2000	201	771	NoChange	2	6	1	2000
213	1	19	2	2	1	2000	211	1536	5	1	6	0	2000
213	1	20	3	4	1	2000	202	966	2	2	2	1	2000
213	1	21	3	4	0	2000	212	642	NoChange	3	4	1	2000
213	1	22	1	4	1	2000	202	716	82	3	4	0	2000
213	1	23	4	6	1	2000	202	571	2	1	4	1	2000
213	1	24	4	4	1	2000	202	1623	3	4	6	1	2000
213	1	25	4	2	1	2000	202	610	4	4	4	1	2000
213	1	26	3	6	0	2000	201	1197	NoChange	4	2	1	2000
213	1	27	3	6	0	2000	212	1329	NoChange	3	6	0	2000
213	1	28	4	2	0	2000	201	1504	NoChange	3	6	0	2000
213	1	29	4	6	0	2000	201	2559	NoChange	4	2	0	2000
213	1	30	2	4	1	2000	202	3157	6	4	6	0	2000
213	1	31	3	2	0	2000	201	947	NoChange	2	4	1	2000
213	1	32	1	4	0	2000	212	1585	NoChange	3	2	0	2000
213	1	33	3	6	1	2000	202	2053	3	1	4	0	2000
213	1	34	3	4	1	2000	211	2103	4	3	6	1	2000
213	1	35	4	4	0	2000	212	1119	NoChange	3	4	1	2000
213	1	36	4	2	1	2000	202	893	5	4	4	0	2000
213	1	37	1	6	0	2000	201	661	NoChange	4	2	1	2000
213	1	38	4	2	0	2000	201	1134	NoChange	1	6	0	2000
213	1	39	3	4	0	2000	201	2412	NoChange	4	2	0	2000
213	1	40	1	2	0	2000	201	1448	NoChange	3	4	0	2000
213	1	41	3	2	1	2000	202	930	5	1	2	0	2000
213	1	42	4	4	1	2000	202	2752	6	3	2	1	2000
213	1	43	3	6	1	2000	202	1182	6	4	4	1	2000
213	1	44	1	2	1	2000	202	938	159	3	6	1	2000
213	1	45	3	2	0	2000	201	2904	NoChange	1	2	1	2000
213	1	46	2	6	0	2000	212	1256	NoChange	3	2	0	2000
213	1	47	4	6	0	2000	212	1129	NoChange	2	6	0	2000
213	1	48	1	6	1	2000	202	776	180	4	6	0	2000
213	2	1	2	6	1	2000	211	1812	7	0	0	0	
213	2	2	1	4	0	2000	201	1143	NoChange	2	6	1	2000
213	2	3	1	6	0	2000	212	2317	NoChange	1	4	0	2000
213	2	4	4	6	1	2000	202	652	7	1	6	0	2000
213	2	5	4	2	1	2000	202	1086	8	4	6	1	2000
213	2	6	2	6	0	2000	201	1462	NoChange	4	2	1	2000
213	2	7	3	6	1	2000	202	943	7	2	6	0	2000
213	2	8	3	6	0	2000	201	1517	NoChange	3	6	1	2000
213	2	9	4	4	0	2000	212	1708	NoChange	3	6	0	2000
213	2	10	4	4	0	2000	212	1635	NoChange	4	4	0	2000
213	2	11	1	6	1	2000	202	1190	233	4	4	0	2000
213	2	12	2	2	1	2000	202	698	8	1	6	1	2000
213	2	13	2	6	0	2000	201	1449	NoChange	2	2	1	2000
213	2	14	1	2	0	2000	201	971	NoChange	2	6	0	2000
213	2	15	1	2	1	2000	202	767	245	1	2	0	2000
213	2	16	3	4	0	2000	201	956	NoChange	1	2	1	2000
213	2	17	2	4	1	2000	211	665	9	3	4	0	2000
213	2	18	4	2	0	2000	201	857	NoChange	2	4	1	2000
213	2	19	2	2	0	2000	201	507	NoChange	4	2	0	2000
213	2	20	3	2	0	2000	201	1386	NoChange	2	2	0	2000
213	2	21	2	6	1	2000	202	830	10	3	2	0	2000
213	2	22	4	2	1	2000	202	960	9	2	6	1	2000
213	2	23	4	6	0	2000	201	1382	NoChange	4	2	1	2000
213	2	24	3	4	1	2000	211	930	8	4	6	0	2000
213	2	25	4	4	1	2000	202	680	10	3	4	1	2000
213	2	26	3	2	0	2000	201	1057	NoChange	4	4	1	2000
213	2	27	2	4	1	2000	202	554	11	3	2	0	2000
213	2	28	1	4	1	2000	202	711	286	2	4	1	2000
213	2	29	1	2	0	2000	201	2718	NoChange	1	4	1	2000
213	2	30	1	2	1	2000	202	750	291	1	2	0	2000
213	2	31	2	2	1	2000	202	2547	12	1	2	1	2000
213	2	32	1	6	1	2000	202	3001	299	2	2	1	2000
213	2	33	3	2	1	2000	202	1237	9	1	6	1	2000
213	2	34	3	4	0	2000	201	1991	NoChange	3	2	1	2000
213	2	35	2	4	0	2000	201	2564	NoChange	3	4	0	2000
213	2	36	1	4	1	2000	202	1538	313	2	4	0	2000
213	2	37	1	6	0	2000	212	1224	NoChange	1	4	1	2000
213	2	38	3	4	1	2000	202	3514	10	1	6	0	2000
213	2	39	3	2	1	2000	202	2170	11	3	4	1	2000
213	2	40	3	6	1	2000	211	4839	12	3	2	1	2000
213	2	41	4	6	0	2000	201	794	NoChange	3	6	1	2000
213	2	42	2	2	0	2000	201	630	NoChange	4	6	0	2000
213	2	43	4	4	1	2000	202	865	11	2	2	0	2000
213	2	44	2	4	0	2000	201	529	NoChange	4	4	1	2000
213	2	45	4	2	0	2000	201	1680	NoChange	2	4	0	2000
213	2	46	3	6	0	2000	201	2017	NoChange	4	2	0	2000
213	2	47	4	6	1	2000	202	644	12	3	6	0	2000
213	2	48	1	4	0	2000	201	2029	NoChange	4	6	1	2000
213	3	1	1	2	1	2000	202	769	363	0	0	0	
213	3	2	3	2	0	2000	201	974	NoChange	1	2	1	2000
213	3	3	2	6	1	2000	211	851	13	3	2	0	2000
213	3	4	1	2	0	2000	201	612	NoChange	2	6	1	2000
213	3	5	4	4	1	2000	202	831	13	1	2	0	2000
213	3	6	1	6	0	2000	212	3153	NoChange	4	4	1	2000
213	3	7	3	6	0	2000	212	3424	NoChange	1	6	0	2000
213	3	8	1	2	1	2000	202	635	390	3	6	0	2000
213	3	9	3	4	1	2000	211	957	13	1	2	1	2000
213	3	10	1	4	1	2000	202	802	398	3	4	1	2000
213	3	11	3	6	1	2000	202	1213	14	1	4	1	2000
213	3	12	3	6	0	2000	201	2017	NoChange	3	6	1	2000
213	3	13	4	2	0	2000	201	548	NoChange	3	6	0	2000
213	3	14	1	2	0	2000	201	617	NoChange	4	2	0	2000
213	3	15	2	4	1	2000	202	884	14	1	2	0	2000
213	3	16	2	6	0	2000	201	996	NoChange	2	4	1	2000
213	3	17	1	6	1	2000	202	672	429	2	6	0	2000
213	3	18	1	6	1	2000	202	784	436	1	6	1	2000
213	3	19	2	6	0	2000	201	1356	NoChange	1	6	1	2000
213	3	20	3	6	1	2000	202	761	15	2	6	0	2000
213	3	21	2	2	0	2000	201	1359	NoChange	3	6	1	2000
213	3	22	3	2	0	2000	201	1460	NoChange	2	2	0	2000
213	3	23	2	2	1	2000	202	453	15	3	2	0	2000
213	3	24	4	2	1	2000	202	766	14	2	2	1	2000
213	3	25	4	2	1	2000	202	1043	15	4	2	1	2000
213	3	26	4	2	0	2000	201	1253	NoChange	4	2	1	2000
213	3	27	4	4	0	2000	201	2374	NoChange	4	2	0	2000
213	3	28	1	4	0	2000	201	987	NoChange	4	4	0	2000
213	3	29	2	4	0	2000	212	599	NoChange	1	4	0	2000
213	3	30	4	6	0	2000	212	730	NoChange	2	4	0	2000
213	3	31	4	4	1	2000	211	1897	16	4	6	0	2000
213	3	32	1	4	0	2000	201	2073	NoChange	4	4	1	2000
213	3	33	4	6	1	2000	202	626	17	1	4	0	2000
213	3	34	3	2	1	2000	202	1261	16	4	6	1	2000
213	3	35	2	2	1	2000	202	1102	16	3	2	1	2000
213	3	36	3	4	0	2000	201	1829	NoChange	2	2	1	2000
213	3	37	4	4	0	2000	201	744	NoChange	3	4	0	2000
213	3	38	2	4	0	2000	201	1974	NoChange	4	4	0	2000
213	3	39	2	2	0	2000	212	2411	NoChange	2	4	0	2000
213	3	40	2	4	1	2000	202	1135	17	2	2	0	2000
213	3	41	1	6	0	2000	201	2069	NoChange	2	4	1	2000
213	3	42	2	6	1	2000	202	686	18	1	6	0	2000
213	3	43	4	6	1	2000	202	750	18	2	6	1	2000
213	3	44	3	4	1	2000	202	3763	17	4	6	1	2000
213	3	45	3	4	0	2000	201	1009	NoChange	3	4	1	2000
213	3	46	4	6	0	2000	201	629	NoChange	3	4	0	2000
213	3	47	3	2	1	2000	211	4871	18	4	6	0	2000
213	3	48	1	4	1	2000	202	745	540	3	2	1	2000
213	4	1	1	2	0	2000	201	2391	NoChange	0	0	0	
213	4	2	1	4	0	2000	201	2260	NoChange	1	2	0	2000
213	4	3	4	6	1	2000	202	2430	19	1	4	0	2000
213	4	4	3	2	1	2000	211	2321	19	4	6	1	2000
213	4	5	1	4	1	2000	202	768	557	3	2	1	2000
213	4	6	1	6	0	2000	212	2588	NoChange	1	4	1	2000
213	4	7	2	6	0	2000	201	4321	NoChange	1	6	0	2000
213	4	8	3	4	0	2000	201	2945	NoChange	2	6	0	2000
213	4	9	4	2	1	2000	202	663	20	3	4	0	2000
213	4	10	2	2	1	2000	202	1345	19	4	2	1	2000
213	4	11	4	4	0	2000	212	839	NoChange	2	2	1	2000
213	4	12	1	4	1	2000	202	681	584	4	4	0	2000
213	4	13	2	4	0	2000	201	1385	NoChange	1	4	1	2000
213	4	14	4	6	0	2000	201	2845	NoChange	2	4	0	2000
213	4	15	2	6	1	2000	211	1424	20	4	6	0	2000
213	4	16	3	6	1	2000	202	1627	20	2	6	1	2000
213	4	17	3	6	0	2000	201	981	NoChange	3	6	1	2000
213	4	18	4	4	1	2000	202	729	21	3	6	0	2000
213	4	19	3	4	0	2000	201	1936	NoChange	4	4	1	2000
213	4	20	3	4	1	2000	202	1086	21	3	4	0	2000
213	4	21	3	6	1	2000	211	2742	22	3	4	1	2000
