#subject	block	trial	condition	setsize	change	time	responses	time	Pic	prev_condition	prev_setsize	prev_change	prev_time
207	1	1	4	4	1	2000	202	1524	1	0	0	0	
207	1	2	3	6	1	2000	202	1755	1	4	4	1	2000
207	1	3	1	4	1	2000	202	1033	13	3	6	1	2000
207	1	4	3	2	0	2000	201	987	NoChange	1	4	1	2000
207	1	5	2	6	0	2000	212	1223	NoChange	3	2	0	2000
207	1	6	3	2	1	2000	202	1809	2	2	6	0	2000
207	1	7	2	6	0	2000	201	1245	NoChange	3	2	1	2000
207	1	8	2	6	1	2000	202	1303	1	2	6	0	2000
207	1	9	3	6	0	2000	212	1126	NoChange	2	6	1	2000
207	1	10	1	6	0	2000	212	1741	NoChange	3	6	0	2000
207	1	11	1	6	1	2000	202	1075	52	1	6	0	2000
207	1	12	2	6	1	2000	202	3076	2	1	6	1	2000
207	1	13	3	6	0	2000	212	4093	NoChange	2	6	1	2000
207	1	14	3	2	1	2000	202	1030	3	3	6	0	2000
207	1	15	1	2	1	2000	202	1025	67	3	2	1	2000
207	1	16	1	2	0	2000	201	1619	NoChange	1	2	1	2000
207	1	17	3	4	1	2000	211	1262	4	1	2	0	2000
207	1	18	3	2	0	2000	201	848	NoChange	3	4	1	2000
207	1	19	2	2	0	2000	201	3410	NoChange	3	2	0	2000
207	1	20	1	4	0	2000	201	1446	NoChange	2	2	0	2000
207	1	21	4	2	0	2000	201	1704	NoChange	1	4	0	2000
207	1	22	1	2	0	2000	201	2287	NoChange	4	2	0	2000
207	1	23	4	6	1	2000	202	1120	2	1	2	0	2000
207	1	24	4	6	1	2000	202	1078	3	4	6	1	2000
207	1	25	2	4	0	2000	201	1855	NoChange	4	6	1	2000
207	1	26	2	4	1	2000	202	1049	3	2	4	0	2000
207	1	27	3	4	0	2000	201	1002	NoChange	2	4	1	2000
207	1	28	1	2	1	2000	202	1109	108	3	4	0	2000
207	1	29	4	6	0	2000	201	1317	NoChange	1	2	1	2000
207	1	30	4	2	1	2000	202	1307	4	4	6	0	2000
207	1	31	4	4	0	2000	201	1219	NoChange	4	2	1	2000
207	1	32	4	2	0	2000	201	1437	NoChange	4	4	0	2000
207	1	33	3	6	1	2000	202	1999	5	4	2	0	2000
207	1	34	2	2	1	2000	211	1859	4	3	6	1	2000
207	1	35	2	2	1	2000	202	1341	5	2	2	1	2000
207	1	36	1	4	0	2000	201	1427	NoChange	2	2	1	2000
207	1	37	4	4	0	2000	212	1462	NoChange	1	4	0	2000
207	1	38	4	2	1	2000	202	1055	5	4	4	0	2000
207	1	39	1	4	1	2000	202	1304	142	4	2	1	2000
207	1	40	4	4	1	2000	202	928	6	1	4	1	2000
207	1	41	1	6	0	2000	201	806	NoChange	4	4	1	2000
207	1	42	3	4	1	2000	202	1233	6	1	6	0	2000
207	1	43	2	4	0	2000	201	2731	NoChange	3	4	1	2000
207	1	44	2	2	0	2000	201	1010	NoChange	2	4	0	2000
207	1	45	2	4	1	2000	202	1013	6	2	2	0	2000
207	1	46	1	6	1	2000	202	1625	170	2	4	1	2000
207	1	47	3	4	0	2000	201	987	NoChange	1	6	1	2000
207	1	48	4	6	0	2000	212	1151	NoChange	3	4	0	2000
207	2	1	2	6	0	2000	212	5975	NoChange	0	0	0	
207	2	2	1	6	1	2000	202	950	193	2	6	0	2000
207	2	3	3	6	1	2000	202	867	7	1	6	1	2000
207	2	4	2	2	0	2000	201	1107	NoChange	3	6	1	2000
207	2	5	4	6	1	2000	202	3171	7	2	2	0	2000
207	2	6	3	4	1	2000	211	2944	8	4	6	1	2000
207	2	7	3	6	1	2000	211	1287	9	3	4	1	2000
207	2	8	2	2	1	2000	202	3751	7	3	6	1	2000
207	2	9	3	2	0	2000	201	893	NoChange	2	2	1	2000
207	2	10	2	2	0	2000	201	1133	NoChange	3	2	0	2000
207	2	11	3	4	1	2000	202	3131	10	2	2	0	2000
207	2	12	2	4	1	2000	202	1466	8	3	4	1	2000
207	2	13	3	2	1	2000	211	1315	11	2	4	1	2000
207	2	14	4	2	1	2000	202	841	8	3	2	1	2000
207	2	15	1	4	1	2000	202	979	231	4	2	1	2000
207	2	16	4	6	1	2000	202	2144	9	1	4	1	2000
207	2	17	4	4	0	2000	201	1470	NoChange	4	6	1	2000
207	2	18	1	2	0	2000	201	991	NoChange	4	4	0	2000
207	2	19	4	2	0	2000	201	771	NoChange	1	2	0	2000
207	2	20	4	2	0	2000	201	1560	NoChange	4	2	0	2000
207	2	21	2	6	1	2000	202	1053	9	4	2	0	2000
207	2	22	1	2	0	2000	201	806	NoChange	2	6	1	2000
207	2	23	2	6	1	2000	202	1193	10	1	2	0	2000
207	2	24	1	2	1	2000	202	1053	261	2	6	1	2000
207	2	25	1	6	0	2000	201	1743	NoChange	1	2	1	2000
207	2	26	4	6	0	2000	212	4685	NoChange	1	6	0	2000
207	2	27	4	4	0	2000	212	1558	NoChange	4	6	0	2000
207	2	28	4	4	1	2000	211	1004	10	4	4	0	2000
207	2	29	1	6	0	2000	201	1615	NoChange	4	4	1	2000
207	2	30	2	4	1	2000	211	1202	11	1	6	0	2000
207	2	31	3	2	1	2000	211	1325	12	2	4	1	2000
207	2	32	1	4	0	2000	201	1196	NoChange	3	2	1	2000
207	2	33	3	2	0	2000	201	800	NoChange	1	4	0	2000
207	2	34	2	4	0	2000	201	1171	NoChange	3	2	0	2000
207	2	35	1	4	1	2000	202	1136	305	2	4	0	2000
207	2	36	4	4	1	2000	211	6414	11	1	4	1	2000
207	2	37	3	6	0	2000	212	1923	NoChange	4	4	1	2000
207	2	38	2	6	0	2000	212	2170	NoChange	3	6	0	2000
207	2	39	1	2	1	2000	202	1079	323	2	6	0	2000
207	2	40	3	4	0	2000	201	863	NoChange	1	2	1	2000
207	2	41	2	4	0	2000	212	1560	NoChange	3	4	0	2000
207	2	42	4	6	0	2000	212	1350	NoChange	2	4	0	2000
207	2	43	2	2	1	2000	202	915	12	4	6	0	2000
207	2	44	3	6	0	2000	212	922	NoChange	2	2	1	2000
207	2	45	4	2	1	2000	202	832	12	3	6	0	2000
207	2	46	1	6	1	2000	202	938	352	4	2	1	2000
207	2	47	1	4	0	2000	212	1120	NoChange	1	6	1	2000
207	2	48	3	4	0	2000	201	1575	NoChange	1	4	0	2000
207	3	1	3	4	1	2000	202	2353	13	0	0	0	
207	3	2	4	6	0	2000	212	1447	NoChange	3	4	1	2000
207	3	3	2	4	0	2000	201	937	NoChange	4	6	0	2000
207	3	4	4	2	1	2000	202	1079	13	2	4	0	2000
207	3	5	4	4	1	2000	202	4688	14	4	2	1	2000
207	3	6	4	2	0	2000	201	1249	NoChange	4	4	1	2000
207	3	7	1	2	1	2000	202	1098	382	4	2	0	2000
207	3	8	2	6	0	2000	212	1514	NoChange	1	2	1	2000
207	3	9	2	2	0	2000	201	1145	NoChange	2	6	0	2000
207	3	10	1	6	0	2000	212	2127	NoChange	2	2	0	2000
207	3	11	2	6	1	2000	202	966	13	1	6	0	2000
207	3	12	3	6	0	2000	201	835	NoChange	2	6	1	2000
207	3	13	4	6	1	2000	202	1021	15	3	6	0	2000
207	3	14	3	2	0	2000	201	1127	NoChange	4	6	1	2000
207	3	15	2	6	0	2000	212	1750	NoChange	3	2	0	2000
207	3	16	1	2	0	2000	201	811	NoChange	2	6	0	2000
207	3	17	3	2	0	2000	201	1087	NoChange	1	2	0	2000
207	3	18	1	6	1	2000	202	1063	431	3	2	0	2000
207	3	19	3	6	0	2000	212	1192	NoChange	1	6	1	2000
207	3	20	3	4	0	2000	201	1156	NoChange	3	6	0	2000
207	3	21	3	2	1	2000	202	1809	14	3	4	0	2000
207	3	22	4	4	0	2000	212	1021	NoChange	3	2	1	2000
207	3	23	3	2	1	2000	202	928	15	4	4	0	2000
207	3	24	2	2	1	2000	211	4422	14	3	2	1	2000
207	3	25	4	4	1	2000	202	1082	16	2	2	1	2000
207	3	26	1	4	1	2000	202	1058	456	4	4	1	2000
207	3	27	4	2	0	2000	201	787	NoChange	1	4	1	2000
207	3	28	2	6	1	2000	202	991	15	4	2	0	2000
207	3	29	2	4	0	2000	201	1659	NoChange	2	6	1	2000
207	3	30	1	4	1	2000	202	725	472	2	4	0	2000
207	3	31	4	4	0	2000	201	1787	NoChange	1	4	1	2000
207	3	32	4	6	1	2000	202	775	17	4	4	0	2000
207	3	33	4	6	0	2000	201	884	NoChange	4	6	1	2000
207	3	34	1	6	1	2000	202	1444	494	4	6	0	2000
207	3	35	3	4	1	2000	202	878	16	1	6	1	2000
207	3	36	1	2	0	2000	201	1294	NoChange	3	4	1	2000
207	3	37	2	4	1	2000	211	1294	16	1	2	0	2000
207	3	38	1	6	0	2000	212	2926	NoChange	2	4	1	2000
