#subject	block	trial	condition	setsize	change	time	responses	time	Pic	prev_condition	prev_setsize	prev_change	prev_time
210	1	1	2	4	1	2000	211	1775	1	0	0	0	
210	1	2	1	4	1	2000	202	1068	8	2	4	1	2000
210	1	3	2	2	0	2000	201	1453	NoChange	1	4	1	2000
210	1	4	2	4	0	2000	201	2014	NoChange	2	2	0	2000
210	1	5	2	6	1	2000	202	1754	2	2	4	0	2000
210	1	6	4	4	0	2000	201	1143	NoChange	2	6	1	2000
210	1	7	3	6	1	2000	202	1869	1	4	4	0	2000
210	1	8	2	2	1	2000	202	1070	3	3	6	1	2000
210	1	9	4	2	1	2000	202	1047	1	2	2	1	2000
210	1	10	1	4	0	2000	201	2449	NoChange	4	2	1	2000
210	1	11	3	6	0	2000	212	1291	NoChange	1	4	0	2000
210	1	12	3	6	0	2000	212	1123	NoChange	3	6	0	2000
210	1	13	1	2	1	2000	202	849	49	3	6	0	2000
210	1	14	3	4	1	2000	202	1555	2	1	2	1	2000
210	1	15	4	2	0	2000	201	952	NoChange	3	4	1	2000
210	1	16	4	6	1	2000	202	1485	2	4	2	0	2000
210	1	17	3	6	1	2000	202	2349	3	4	6	1	2000
210	1	18	4	4	1	2000	202	1107	3	3	6	1	2000
210	1	19	1	2	0	2000	201	1187	NoChange	4	4	1	2000
210	1	20	1	4	0	2000	201	2023	NoChange	1	2	0	2000
210	1	21	4	6	1	2000	202	1089	4	1	4	0	2000
210	1	22	4	4	1	2000	202	1162	5	4	6	1	2000
210	1	23	1	2	0	2000	201	863	NoChange	4	4	1	2000
210	1	24	3	2	0	2000	201	1984	NoChange	1	2	0	2000
210	1	25	3	2	1	2000	202	1316	4	3	2	0	2000
210	1	26	4	2	0	2000	201	1835	NoChange	3	2	1	2000
210	1	27	3	2	0	2000	201	1077	NoChange	4	2	0	2000
210	1	28	1	6	1	2000	202	1150	97	3	2	0	2000
210	1	29	2	4	1	2000	202	1819	4	1	6	1	2000
210	1	30	3	4	0	2000	201	910	NoChange	2	4	1	2000
210	1	31	2	6	0	2000	212	2157	NoChange	3	4	0	2000
210	1	32	4	6	0	2000	201	1819	NoChange	2	6	0	2000
210	1	33	1	2	1	2000	202	822	119	4	6	0	2000
210	1	34	2	2	0	2000	201	865	NoChange	1	2	1	2000
210	1	35	1	6	0	2000	201	2346	NoChange	2	2	0	2000
210	1	36	3	2	1	2000	202	1016	5	1	6	0	2000
210	1	37	1	6	1	2000	202	1115	135	3	2	1	2000
210	1	38	4	6	0	2000	201	1130	NoChange	1	6	1	2000
210	1	39	3	4	0	2000	201	976	NoChange	4	6	0	2000
210	1	40	1	4	1	2000	202	869	150	3	4	0	2000
210	1	41	4	2	1	2000	202	1005	6	1	4	1	2000
210	1	42	4	4	0	2000	212	2465	NoChange	4	2	1	2000
210	1	43	2	2	1	2000	202	906	5	4	4	0	2000
210	1	44	2	4	0	2000	212	2377	NoChange	2	2	1	2000
210	1	45	2	6	1	2000	211	1302	6	2	4	0	2000
