#subject	block	trial	condition	setsize	change	time	responses	time	Pic	prev_condition	prev_setsize	prev_change	prev_time
202	1	1	2	4	0	2000	201	1329	NoChange	0	0	0	
202	1	2	1	6	1	2000	202	936	11	2	4	0	2000
202	1	3	4	4	0	2000	201	830	NoChange	1	6	1	2000
202	1	4	1	4	1	2000	202	1009	20	4	4	0	2000
202	1	5	2	6	0	2000	201	1060	NoChange	1	4	1	2000
202	1	6	3	4	1	2000	211	813	1	2	6	0	2000
202	1	7	1	2	0	2000	201	664	NoChange	3	4	1	2000
202	1	8	1	2	1	2000	202	777	34	1	2	0	2000
202	1	9	4	6	0	2000	201	1438	NoChange	1	2	1	2000
202	1	10	2	4	1	2000	211	840	1	4	6	0	2000
202	1	11	4	6	1	2000	202	1226	1	2	4	1	2000
202	1	12	2	6	0	2000	201	701	NoChange	4	6	1	2000
202	1	13	2	2	1	2000	211	804	2	2	6	0	2000
202	1	14	1	2	0	2000	201	743	NoChange	2	2	1	2000
202	1	15	4	6	0	2000	201	741	NoChange	1	2	0	2000
202	1	16	2	2	1	2000	211	819	3	4	6	0	2000
202	1	17	3	6	1	2000	211	1213	2	2	2	1	2000
202	1	18	2	4	1	2000	211	856	4	3	6	1	2000
202	1	19	2	2	0	2000	201	778	NoChange	2	4	1	2000
202	1	20	2	2	0	2000	201	750	NoChange	2	2	0	2000
202	1	21	4	4	1	2000	211	1611	2	2	2	0	2000
202	1	22	3	2	0	2000	201	607	NoChange	4	4	1	2000
202	1	23	3	4	0	2000	201	874	NoChange	3	2	0	2000
202	1	24	1	6	0	2000	201	795	NoChange	3	4	0	2000
202	1	25	3	6	0	2000	201	838	NoChange	1	6	0	2000
202	1	26	2	6	1	2000	211	976	5	3	6	0	2000
202	1	27	3	2	1	2000	211	685	3	2	6	1	2000
202	1	28	3	2	1	2000	211	997	4	3	2	1	2000
202	1	29	4	2	0	2000	201	553	NoChange	3	2	1	2000
202	1	30	4	4	0	2000	201	702	NoChange	4	2	0	2000
202	1	31	3	6	0	2000	212	1877	NoChange	4	4	0	2000
202	1	32	4	4	1	2000	202	1254	3	3	6	0	2000
202	1	33	1	4	0	2000	201	703	NoChange	4	4	1	2000
202	1	34	1	4	0	2000	201	646	NoChange	1	4	0	2000
202	1	35	4	2	1	2000	202	1056	4	1	4	0	2000
202	1	36	2	6	1	2000	202	1185	6	4	2	1	2000
202	1	37	1	4	1	2000	202	773	138	2	6	1	2000
202	1	38	3	4	1	2000	211	1018	5	1	4	1	2000
202	1	39	1	6	0	2000	201	892	NoChange	3	4	1	2000
202	1	40	4	2	0	2000	201	684	NoChange	1	6	0	2000
202	1	41	4	2	1	2000	202	828	5	4	2	0	2000
202	1	42	1	2	1	2000	202	983	153	4	2	1	2000
202	1	43	4	6	1	2000	202	715	6	1	2	1	2000
202	1	44	3	2	0	2000	201	930	NoChange	4	6	1	2000
202	1	45	3	6	1	2000	211	1256	6	3	2	0	2000
202	1	46	2	4	0	2000	201	722	NoChange	3	6	1	2000
202	1	47	1	6	1	2000	202	1072	176	2	4	0	2000
202	1	48	3	4	0	2000	201	1201	NoChange	1	6	1	2000
202	2	1	3	2	0	2000	201	668	NoChange	0	0	0	
202	2	2	4	6	1	2000	202	1261	7	3	2	0	2000
202	2	3	4	4	1	2000	202	1942	8	4	6	1	2000
202	2	4	2	6	0	2000	212	1092	NoChange	4	4	1	2000
202	2	5	3	4	0	2000	201	1004	NoChange	2	6	0	2000
202	2	6	1	6	1	2000	202	1088	207	3	4	0	2000
202	2	7	3	2	1	2000	211	912	7	1	6	1	2000
202	2	8	1	4	1	2000	202	727	213	3	2	1	2000
202	2	9	4	2	1	2000	202	1357	9	1	4	1	2000
202	2	10	3	2	0	2000	201	1123	NoChange	4	2	1	2000
202	2	11	2	4	1	2000	211	1713	7	3	2	0	2000
202	2	12	3	2	1	2000	211	809	8	2	4	1	2000
202	2	13	2	2	1	2000	202	1508	8	3	2	1	2000
202	2	14	4	6	0	2000	201	755	NoChange	2	2	1	2000
202	2	15	4	6	0	2000	212	1857	NoChange	4	6	0	2000
202	2	16	4	4	0	2000	201	1962	NoChange	4	6	0	2000
202	2	17	1	4	0	2000	201	1168	NoChange	4	4	0	2000
202	2	18	3	6	1	2000	202	1245	9	1	4	0	2000
202	2	19	2	4	0	2000	201	1151	NoChange	3	6	1	2000
202	2	20	1	6	1	2000	202	884	257	2	4	0	2000
202	2	21	2	2	0	2000	201	676	NoChange	1	6	1	2000
202	2	22	4	6	1	2000	202	948	10	2	2	0	2000
202	2	23	2	2	1	2000	202	801	9	4	6	1	2000
202	2	24	1	2	0	2000	201	829	NoChange	2	2	1	2000
202	2	25	4	4	1	2000	202	1231	11	1	2	0	2000
202	2	26	3	6	0	2000	201	1370	NoChange	4	4	1	2000
202	2	27	1	6	0	2000	212	911	NoChange	3	6	0	2000
202	2	28	3	4	1	2000	202	1046	10	1	6	0	2000
202	2	29	3	4	0	2000	212	1272	NoChange	3	4	1	2000
202	2	30	3	6	0	2000	201	1009	NoChange	3	4	0	2000
202	2	31	3	6	1	2000	202	1076	11	3	6	0	2000
202	2	32	1	2	1	2000	202	836	303	3	6	1	2000
202	2	33	1	4	1	2000	202	854	308	1	2	1	2000
202	2	34	4	2	1	2000	202	767	12	1	4	1	2000
202	2	35	2	4	1	2000	202	860	10	4	2	1	2000
202	2	36	1	6	0	2000	201	1189	NoChange	2	4	1	2000
202	2	37	3	4	1	2000	211	1025	12	1	6	0	2000
202	2	38	2	4	0	2000	201	684	NoChange	3	4	1	2000
202	2	39	1	4	0	2000	201	788	NoChange	2	4	0	2000
202	2	40	4	2	0	2000	201	920	NoChange	1	4	0	2000
202	2	41	4	4	0	2000	201	606	NoChange	4	2	0	2000
202	2	42	2	2	0	2000	201	681	NoChange	4	4	0	2000
202	2	43	2	6	0	2000	201	906	NoChange	2	2	0	2000
202	2	44	2	6	1	2000	202	993	11	2	6	0	2000
202	2	45	1	2	0	2000	201	885	NoChange	2	6	1	2000
202	2	46	4	2	0	2000	201	709	NoChange	1	2	0	2000
202	2	47	1	2	1	2000	202	972	355	4	2	0	2000
202	2	48	2	6	1	2000	202	1288	12	1	2	1	2000
202	3	1	2	2	1	2000	202	1032	13	0	0	0	
202	3	2	4	4	1	2000	202	1226	13	2	2	1	2000
202	3	3	2	2	1	2000	202	1053	14	4	4	1	2000
202	3	4	1	4	0	2000	201	694	NoChange	2	2	1	2000
202	3	5	1	2	1	2000	202	990	372	1	4	0	2000
202	3	6	4	2	0	2000	201	658	NoChange	1	2	1	2000
202	3	7	3	4	0	2000	212	1731	NoChange	4	2	0	2000
202	3	8	1	4	1	2000	202	994	383	3	4	0	2000
202	3	9	2	2	0	2000	201	758	NoChange	1	4	1	2000
202	3	10	4	2	0	2000	201	835	NoChange	2	2	0	2000
202	3	11	1	4	0	2000	212	1549	NoChange	4	2	0	2000
202	3	12	3	4	1	2000	202	1194	13	1	4	0	2000
202	3	13	3	6	0	2000	201	1438	NoChange	3	4	1	2000
202	3	14	3	2	1	2000	202	1016	14	3	6	0	2000
202	3	15	4	4	0	2000	212	1003	NoChange	3	2	1	2000
202	3	16	1	6	1	2000	202	926	412	4	4	0	2000
202	3	17	3	6	0	2000	201	757	NoChange	1	6	1	2000
202	3	18	2	4	0	2000	212	1186	NoChange	3	6	0	2000
202	3	19	4	2	1	2000	202	1022	14	2	4	0	2000
202	3	20	1	6	1	2000	202	865	430	4	2	1	2000
202	3	21	3	2	0	2000	201	930	NoChange	1	6	1	2000
202	3	22	4	6	1	2000	202	904	15	3	2	0	2000
202	3	23	1	2	0	2000	201	1216	NoChange	4	6	1	2000
202	3	24	2	6	0	2000	212	1842	NoChange	1	2	0	2000
202	3	25	2	6	1	2000	202	1381	15	2	6	0	2000
202	3	26	3	4	0	2000	201	745	NoChange	2	6	1	2000
202	3	27	1	4	1	2000	202	903	459	3	4	0	2000
202	3	28	1	2	0	2000	201	1046	NoChange	1	4	1	2000
202	3	29	2	6	1	2000	202	848	16	1	2	0	2000
202	3	30	3	6	1	2000	202	1226	15	2	6	1	2000
202	3	31	2	2	0	2000	201	844	NoChange	3	6	1	2000
202	3	32	3	2	0	2000	201	574	NoChange	2	2	0	2000
202	3	33	4	6	1	2000	202	1242	16	3	2	0	2000
202	3	34	4	4	0	2000	201	581	NoChange	4	6	1	2000
202	3	35	1	2	1	2000	202	825	487	4	4	0	2000
202	3	36	4	4	1	2000	202	1532	17	1	2	1	2000
202	3	37	2	4	1	2000	211	1210	17	4	4	1	2000
202	3	38	2	4	1	2000	211	1261	18	2	4	1	2000
202	3	39	2	6	0	2000	201	902	NoChange	2	4	1	2000
202	3	40	4	2	1	2000	202	1166	18	2	6	0	2000
202	3	41	2	4	0	2000	212	946	NoChange	4	2	1	2000
202	3	42	4	6	0	2000	212	1272	NoChange	2	4	0	2000
202	3	43	1	6	0	2000	212	1001	NoChange	4	6	0	2000
202	3	44	3	4	1	2000	202	1012	16	1	6	0	2000
202	3	45	3	6	1	2000	202	1479	17	3	4	1	2000
202	3	46	1	6	0	2000	201	816	NoChange	3	6	1	2000
202	3	47	4	6	0	2000	201	835	NoChange	1	6	0	2000
202	3	48	3	2	1	2000	211	3461	18	4	6	0	2000
202	4	1	3	4	0	2000	201	1143	NoChange	0	0	0	
202	4	2	1	4	0	2000	212	1293	NoChange	3	4	0	2000
202	4	3	1	4	1	2000	202	813	553	1	4	0	2000
202	4	4	2	4	1	2000	202	1008	19	1	4	1	2000
202	4	5	4	2	0	2000	201	571	NoChange	2	4	1	2000
202	4	6	4	2	0	2000	201	616	NoChange	4	2	0	2000
202	4	7	2	2	1	2000	202	898	20	4	2	0	2000
202	4	8	4	4	1	2000	202	1194	19	2	2	1	2000
202	4	9	3	2	0	2000	201	798	NoChange	4	4	1	2000
202	4	10	2	6	0	2000	201	978	NoChange	3	2	0	2000
202	4	11	1	4	1	2000	202	1094	577	2	6	0	2000
202	4	12	1	2	1	2000	202	758	580	1	4	1	2000
202	4	13	4	6	1	2000	202	1388	20	1	2	1	2000
202	4	14	1	6	0	2000	201	1000	NoChange	4	6	1	2000
202	4	15	4	6	0	2000	212	1339	NoChange	1	6	0	2000
202	4	16	1	6	1	2000	202	817	604	4	6	0	2000
202	4	17	3	6	1	2000	202	940	19	1	6	1	2000
202	4	18	1	2	1	2000	202	857	612	3	6	1	2000
202	4	19	2	4	0	2000	201	907	NoChange	1	2	1	2000
202	4	20	4	2	1	2000	202	874	21	2	4	0	2000
202	4	21	3	4	1	2000	202	674	20	4	2	1	2000
202	4	22	1	6	0	2000	212	1251	NoChange	3	4	1	2000
202	4	23	3	2	1	2000	202	844	21	1	6	0	2000
202	4	24	4	4	0	2000	212	1078	NoChange	3	2	1	2000
202	4	25	1	4	0	2000	201	1415	NoChange	4	4	0	2000
202	4	26	4	4	0	2000	201	1289	NoChange	1	4	0	2000
