#subject	block	trial	condition	setsize	change	time	responses	time	Pic	prev_condition	prev_setsize	prev_change	prev_time
104	1	1	1	2	1	2000	202	566	3	0	0	0	
104	1	2	1	6	0	2000	201	1704	NoChange	1	2	1	2000
104	1	3	3	4	1	2000	202	2896	1	1	6	0	2000
104	1	4	4	6	0	2000	201	401	NoChange	3	4	1	2000
104	1	5	2	4	1	2000	211	1067	1	4	6	0	2000
104	1	6	3	2	1	2000	202	804	2	2	4	1	2000
104	1	7	4	4	1	2000	211	767	1	3	2	1	2000
104	1	8	1	4	1	2000	202	659	30	4	4	1	2000
104	1	9	4	6	1	2000	202	1215	2	1	4	1	2000
104	1	10	2	6	1	2000	202	498	2	4	6	1	2000
104	1	11	4	4	0	2000	201	578	NoChange	2	6	1	2000
104	1	12	3	6	0	2000	212	1839	NoChange	4	4	0	2000
104	1	13	4	4	0	2000	201	642	NoChange	3	6	0	2000
104	1	14	3	6	1	2000	202	668	3	4	4	0	2000
104	1	15	1	2	1	2000	202	468	62	3	6	1	2000
104	1	16	2	2	0	2000	201	445	NoChange	1	2	1	2000
104	1	17	4	2	1	2000	202	486	3	2	2	0	2000
104	1	18	1	6	0	2000	201	774	NoChange	4	2	1	2000
104	1	19	4	6	0	2000	201	651	NoChange	1	6	0	2000
104	1	20	2	2	0	2000	201	509	NoChange	4	6	0	2000
104	1	21	2	6	0	2000	201	412	NoChange	2	2	0	2000
104	1	22	1	4	0	2000	201	392	NoChange	2	6	0	2000
104	1	23	2	2	1	2000	202	468	3	1	4	0	2000
104	1	24	1	2	0	2000	201	588	NoChange	2	2	1	2000
104	1	25	2	2	1	2000	202	591	4	1	2	0	2000
104	1	26	3	6	1	2000	202	804	4	2	2	1	2000
104	1	27	4	2	0	2000	201	743	NoChange	3	6	1	2000
104	1	28	4	6	1	2000	202	3389	4	4	2	0	2000
104	1	29	1	6	1	2000	202	1145	112	4	6	1	2000
104	1	30	3	2	0	2000	201	513	NoChange	1	6	1	2000
104	1	31	4	2	1	2000	202	856	5	3	2	0	2000
104	1	32	2	6	1	2000	202	537	5	4	2	1	2000
104	1	33	3	4	0	2000	201	551	NoChange	2	6	1	2000
104	1	34	1	6	1	2000	202	741	131	3	4	0	2000
104	1	35	3	2	1	2000	211	514	5	1	6	1	2000
104	1	36	2	4	0	2000	201	793	NoChange	3	2	1	2000
104	1	37	2	4	1	2000	211	3005	6	2	4	0	2000
104	1	38	1	4	0	2000	212	1386	NoChange	2	4	1	2000
104	1	39	3	4	0	2000	201	758	NoChange	1	4	0	2000
104	1	40	2	6	0	2000	201	1828	NoChange	3	4	0	2000
104	1	41	2	4	0	2000	201	782	NoChange	2	6	0	2000
104	1	42	3	6	0	2000	201	811	NoChange	2	4	0	2000
104	1	43	3	2	0	2000	201	822	NoChange	3	6	0	2000
104	1	44	1	4	1	2000	202	929	170	3	2	0	2000
104	1	45	3	4	1	2000	202	1056	6	1	4	1	2000
104	1	46	1	2	0	2000	201	648	NoChange	3	4	1	2000
104	1	47	4	4	1	2000	202	794	6	1	2	0	2000
104	1	48	4	2	0	2000	201	510	NoChange	4	4	1	2000
104	2	1	3	6	0	2000	201	1675	NoChange	0	0	0	
104	2	2	3	2	0	2000	201	613	NoChange	3	6	0	2000
104	2	3	3	6	0	2000	201	824	NoChange	3	2	0	2000
104	2	4	1	6	1	2000	202	1083	201	3	6	0	2000
104	2	5	4	6	1	2000	202	763	7	1	6	1	2000
104	2	6	4	2	1	2000	202	929	8	4	6	1	2000
104	2	7	1	2	1	2000	202	536	210	4	2	1	2000
104	2	8	1	6	0	2000	201	990	NoChange	1	2	1	2000
104	2	9	1	6	0	2000	212	1082	NoChange	1	6	0	2000
104	2	10	2	4	0	2000	201	1498	NoChange	1	6	0	2000
104	2	11	4	2	1	2000	202	490	9	2	4	0	2000
104	2	12	1	4	1	2000	202	576	232	4	2	1	2000
104	2	13	3	2	1	2000	202	934	7	1	4	1	2000
104	2	14	4	4	0	2000	201	620	NoChange	3	2	1	2000
104	2	15	4	6	0	2000	201	935	NoChange	4	4	0	2000
104	2	16	2	2	0	2000	201	373	NoChange	4	6	0	2000
104	2	17	3	6	1	2000	202	1554	8	2	2	0	2000
104	2	18	2	6	0	2000	201	1039	NoChange	3	6	1	2000
104	2	19	2	4	0	2000	201	2754	NoChange	2	6	0	2000
104	2	20	1	6	1	2000	202	680	267	2	4	0	2000
104	2	21	2	2	1	2000	202	1024	7	1	6	1	2000
104	2	22	1	2	0	2000	201	675	NoChange	2	2	1	2000
104	2	23	3	4	0	2000	201	1884	NoChange	1	2	0	2000
104	2	24	2	2	1	2000	202	548	8	3	4	0	2000
