#subject	block	trial	condition	setsize	change	time	responses	time	Pic	prev_condition	prev_setsize	prev_change	prev_time
102	1	1	1	6	0	2000	201	939	NoChange	0	0	0	
102	1	2	4	2	1	2000	202	1049	1	1	6	0	2000
102	1	3	3	6	0	2000	201	2371	NoChange	4	2	1	2000
102	1	4	3	2	1	2000	202	1672	1	3	6	0	2000
102	1	5	1	4	1	2000	202	1233	19	3	2	1	2000
102	1	6	1	4	1	2000	202	1076	24	1	4	1	2000
102	1	7	2	2	1	2000	202	1125	1	1	4	1	2000
102	1	8	2	2	0	2000	201	1732	NoChange	2	2	1	2000
102	1	9	3	6	0	2000	201	2722	NoChange	2	2	0	2000
102	1	10	2	6	1	2000	202	1201	2	3	6	0	2000
102	1	11	2	4	0	2000	201	1069	NoChange	2	6	1	2000
102	1	12	2	4	0	2000	201	1558	NoChange	2	4	0	2000
102	1	13	1	2	0	2000	201	956	NoChange	2	4	0	2000
102	1	14	3	4	1	2000	202	1464	2	1	2	0	2000
102	1	15	2	2	0	2000	201	875	NoChange	3	4	1	2000
102	1	16	4	2	0	2000	201	1267	NoChange	2	2	0	2000
102	1	17	4	4	0	2000	201	820	NoChange	4	2	0	2000
102	1	18	3	4	1	2000	202	1870	3	4	4	0	2000
102	1	19	3	6	1	2000	202	1664	4	3	4	1	2000
102	1	20	4	4	1	2000	202	1170	2	3	6	1	2000
102	1	21	2	6	1	2000	211	1622	3	4	4	1	2000
102	1	22	4	6	0	2000	201	1081	NoChange	2	6	1	2000
102	1	23	4	2	0	2000	201	1506	NoChange	4	6	0	2000
102	1	24	3	2	0	2000	201	578	NoChange	4	2	0	2000
102	1	25	1	6	0	2000	201	1247	NoChange	3	2	0	2000
102	1	26	2	2	1	2000	202	1194	4	1	6	0	2000
102	1	27	1	6	1	2000	202	934	99	2	2	1	2000
102	1	28	4	6	1	2000	211	1188	3	1	6	1	2000
102	1	29	1	6	1	2000	202	1240	111	4	6	1	2000
102	1	30	1	4	0	2000	201	1042	NoChange	1	6	1	2000
102	1	31	3	6	1	2000	211	2188	5	1	4	0	2000
102	1	32	4	2	1	2000	202	992	4	3	6	1	2000
102	1	33	1	2	1	2000	202	876	124	4	2	1	2000
102	1	34	4	6	0	2000	201	933	NoChange	1	2	1	2000
102	1	35	2	4	1	2000	202	845	5	4	6	0	2000
102	1	36	4	4	0	2000	201	991	NoChange	2	4	1	2000
102	1	37	3	2	0	2000	201	850	NoChange	4	4	0	2000
102	1	38	2	4	1	2000	202	1188	6	3	2	0	2000
102	1	39	2	6	0	2000	212	1383	NoChange	2	4	1	2000
102	1	40	1	2	1	2000	202	1515	151	2	6	0	2000
102	1	41	3	2	1	2000	202	980	6	1	2	1	2000
102	1	42	4	6	1	2000	202	4257	5	3	2	1	2000
102	1	43	3	4	0	2000	201	1859	NoChange	4	6	1	2000
102	1	44	1	2	0	2000	201	917	NoChange	3	4	0	2000
102	1	45	1	4	0	2000	201	644	NoChange	1	2	0	2000
102	1	46	3	4	0	2000	212	1542	NoChange	1	4	0	2000
102	1	47	4	4	1	2000	202	3389	6	3	4	0	2000
102	1	48	2	6	0	2000	201	913	NoChange	4	4	1	2000
102	2	1	4	4	0	2000	201	908	NoChange	0	0	0	
102	2	2	1	4	0	2000	201	860	NoChange	4	4	0	2000
102	2	3	3	2	1	2000	202	958	7	1	4	0	2000
102	2	4	1	4	1	2000	202	971	194	3	2	1	2000
102	2	5	1	2	0	2000	201	657	NoChange	1	4	1	2000
102	2	6	3	2	0	2000	201	866	NoChange	1	2	0	2000
102	2	7	4	2	0	2000	212	1642	NoChange	3	2	0	2000
102	2	8	4	6	0	2000	212	973	NoChange	4	2	0	2000
102	2	9	4	2	1	2000	202	1049	7	4	6	0	2000
102	2	10	2	6	0	2000	201	2107	NoChange	4	2	1	2000
102	2	11	1	2	1	2000	202	1259	216	2	6	0	2000
102	2	12	3	4	0	2000	201	910	NoChange	1	2	1	2000
102	2	13	1	6	1	2000	202	1565	227	3	4	0	2000
102	2	14	3	4	0	2000	201	2074	NoChange	1	6	1	2000
102	2	15	2	2	1	2000	202	1691	7	3	4	0	2000
102	2	16	2	2	0	2000	201	1243	NoChange	2	2	1	2000
102	2	17	2	6	1	2000	202	1014	8	2	2	0	2000
102	2	18	4	4	1	2000	202	825	8	2	6	1	2000
102	2	19	1	2	0	2000	201	979	NoChange	4	4	1	2000
102	2	20	4	2	0	2000	201	1016	NoChange	1	2	0	2000
102	2	21	4	6	1	2000	202	3275	9	4	2	0	2000
102	2	22	3	4	1	2000	211	1485	8	4	6	1	2000
102	2	23	4	4	0	2000	201	998	NoChange	3	4	1	2000
102	2	24	3	6	0	2000	201	913	NoChange	4	4	0	2000
102	2	25	2	4	0	2000	201	993	NoChange	3	6	0	2000
102	2	26	4	4	1	2000	202	927	10	2	4	0	2000
102	2	27	3	6	1	2000	202	901	9	4	4	1	2000
102	2	28	1	2	1	2000	202	838	279	3	6	1	2000
102	2	29	2	6	0	2000	201	1903	NoChange	1	2	1	2000
102	2	30	2	2	1	2000	202	1150	9	2	6	0	2000
102	2	31	2	4	1	2000	202	6372	10	2	2	1	2000
102	2	32	3	6	0	2000	201	1651	NoChange	2	4	1	2000
102	2	33	1	6	1	2000	202	2021	302	3	6	0	2000
102	2	34	1	4	1	2000	202	1017	307	1	6	1	2000
102	2	35	2	2	0	2000	201	2492	NoChange	1	4	1	2000
102	2	36	3	2	0	2000	201	1054	NoChange	2	2	0	2000
102	2	37	3	2	1	2000	202	1240	10	3	2	0	2000
102	2	38	4	6	1	2000	202	929	11	3	2	1	2000
102	2	39	3	4	1	2000	202	1297	11	4	6	1	2000
102	2	40	2	4	1	2000	202	1223	11	3	4	1	2000
102	2	41	1	4	0	2000	201	2963	NoChange	2	4	1	2000
102	2	42	4	6	0	2000	201	3305	NoChange	1	4	0	2000
102	2	43	1	6	0	2000	201	1553	NoChange	4	6	0	2000
102	2	44	1	6	0	2000	201	1832	NoChange	1	6	0	2000
102	2	45	2	6	1	2000	202	1258	12	1	6	0	2000
102	2	46	2	4	0	2000	201	996	NoChange	2	6	1	2000
102	2	47	4	2	1	2000	202	1024	12	2	4	0	2000
102	2	48	3	6	1	2000	211	1067	12	4	2	1	2000
102	3	1	3	4	1	2000	202	1137	13	0	0	0	
102	3	2	4	4	1	2000	202	912	13	3	4	1	2000
102	3	3	3	4	0	2000	201	1303	NoChange	4	4	1	2000
102	3	4	3	4	1	2000	202	975	14	3	4	0	2000
102	3	5	3	4	0	2000	201	964	NoChange	3	4	1	2000
102	3	6	1	4	1	2000	202	1025	382	3	4	0	2000
102	3	7	3	2	0	2000	201	1214	NoChange	1	4	1	2000
102	3	8	4	6	1	2000	211	3074	14	3	2	0	2000
102	3	9	3	6	1	2000	202	780	15	4	6	1	2000
102	3	10	3	2	0	2000	201	992	NoChange	3	6	1	2000
102	3	11	4	6	0	2000	201	781	NoChange	3	2	0	2000
102	3	12	2	4	1	2000	202	2497	13	4	6	0	2000
102	3	13	1	2	0	2000	201	1089	NoChange	2	4	1	2000
102	3	14	4	2	0	2000	201	2329	NoChange	1	2	0	2000
102	3	15	4	4	0	2000	201	793	NoChange	4	2	0	2000
102	3	16	2	6	0	2000	201	1124	NoChange	4	4	0	2000
102	3	17	1	4	0	2000	201	908	NoChange	2	6	0	2000
102	3	18	1	6	1	2000	202	924	430	1	4	0	2000
102	3	19	1	2	1	2000	202	778	433	1	6	1	2000
102	3	20	4	2	0	2000	201	766	NoChange	1	2	1	2000
102	3	21	2	6	1	2000	202	1043	14	4	2	0	2000
102	3	22	2	4	0	2000	201	1174	NoChange	2	6	1	2000
102	3	23	4	4	0	2000	201	851	NoChange	2	4	0	2000
102	3	24	3	2	1	2000	202	1445	16	4	4	0	2000
