#subject	block	trial	condition	setsize	change	time	responses	time	Pic	prev_condition	prev_setsize	prev_change	prev_time
219	1	1	4	2	0	2000	201	1458	NoChange	0	0	0	
219	1	2	3	2	0	2000	201	1404	NoChange	4	2	0	2000
219	1	3	2	6	1	2000	211	1039	1	3	2	0	2000
219	1	4	3	6	0	2000	201	1809	NoChange	2	6	1	2000
219	1	5	3	2	1	2000	202	1765	1	3	6	0	2000
219	1	6	4	6	0	2000	201	1570	NoChange	3	2	1	2000
219	1	7	2	2	0	2000	201	831	NoChange	4	6	0	2000
219	1	8	2	2	1	2000	202	1521	2	2	2	0	2000
219	1	9	1	6	0	2000	201	1544	NoChange	2	2	1	2000
219	1	10	2	2	0	2000	201	1142	NoChange	1	6	0	2000
219	1	11	3	6	0	2000	201	1444	NoChange	2	2	0	2000
219	1	12	1	6	0	2000	201	3598	NoChange	3	6	0	2000
219	1	13	3	2	1	2000	202	1283	2	1	6	0	2000
219	1	14	1	6	1	2000	211	1386	53	3	2	1	2000
219	1	15	1	2	0	2000	201	783	NoChange	1	6	1	2000
219	1	16	4	2	0	2000	201	858	NoChange	1	2	0	2000
219	1	17	1	2	1	2000	202	868	60	4	2	0	2000
219	1	18	2	4	1	2000	211	1540	3	1	2	1	2000
219	1	19	4	4	0	2000	201	970	NoChange	2	4	1	2000
219	1	20	2	2	1	2000	202	1135	4	4	4	0	2000
219	1	21	1	4	1	2000	202	933	73	2	2	1	2000
219	1	22	3	4	0	2000	212	1603	NoChange	1	4	1	2000
219	1	23	4	6	1	2000	211	2030	1	3	4	0	2000
219	1	24	1	4	0	2000	201	1001	NoChange	4	6	1	2000
219	1	25	2	6	0	2000	201	1309	NoChange	1	4	0	2000
219	1	26	4	4	1	2000	211	1076	2	2	6	0	2000
219	1	27	3	4	1	2000	202	1437	3	4	4	1	2000
219	1	28	4	6	1	2000	211	2119	3	3	4	1	2000
219	1	29	3	4	1	2000	211	1630	4	4	6	1	2000
219	1	30	1	2	1	2000	202	865	109	3	4	1	2000
219	1	31	2	4	0	2000	201	1106	NoChange	1	2	1	2000
219	1	32	2	4	1	2000	202	977	5	2	4	0	2000
219	1	33	3	4	0	2000	201	918	NoChange	2	4	1	2000
219	1	34	1	4	1	2000	211	1716	125	3	4	0	2000
219	1	35	4	6	0	2000	212	1715	NoChange	1	4	1	2000
219	1	36	4	2	1	2000	202	1138	4	4	6	0	2000
219	1	37	4	2	1	2000	202	1424	5	4	2	1	2000
219	1	38	1	2	0	2000	201	819	NoChange	4	2	1	2000
219	1	39	2	6	0	2000	201	2797	NoChange	1	2	0	2000
219	1	40	1	6	1	2000	202	1193	148	2	6	0	2000
219	1	41	2	4	0	2000	201	1029	NoChange	1	6	1	2000
219	1	42	4	4	0	2000	201	864	NoChange	2	4	0	2000
219	1	43	1	4	0	2000	201	1065	NoChange	4	4	0	2000
219	1	44	3	2	0	2000	201	842	NoChange	1	4	0	2000
219	1	45	3	6	1	2000	211	996	5	3	2	0	2000
219	1	46	4	4	1	2000	211	1504	6	3	6	1	2000
219	1	47	3	6	1	2000	211	1127	6	4	4	1	2000
219	1	48	2	6	1	2000	211	1230	6	3	6	1	2000
219	2	1	3	4	0	2000	201	1618	NoChange	0	0	0	
219	2	2	4	6	0	2000	201	933	NoChange	3	4	0	2000
219	2	3	3	6	0	2000	201	762	NoChange	4	6	0	2000
219	2	4	3	4	0	2000	201	904	NoChange	3	6	0	2000
219	2	5	3	2	0	2000	201	1007	NoChange	3	4	0	2000
219	2	6	2	2	1	2000	202	1122	7	3	2	0	2000
219	2	7	4	4	0	2000	201	761	NoChange	2	2	1	2000
219	2	8	3	4	1	2000	211	1422	7	4	4	0	2000
219	2	9	2	6	1	2000	202	3193	8	3	4	1	2000
219	2	10	1	4	1	2000	202	902	220	2	6	1	2000
219	2	11	4	6	0	2000	201	1093	NoChange	1	4	1	2000
219	2	12	3	4	1	2000	211	1141	8	4	6	0	2000
219	2	13	2	6	0	2000	201	923	NoChange	3	4	1	2000
219	2	14	2	2	0	2000	201	841	NoChange	2	6	0	2000
219	2	15	3	6	1	2000	202	1171	9	2	2	0	2000
219	2	16	1	4	0	2000	201	840	NoChange	3	6	1	2000
219	2	17	1	2	1	2000	202	810	249	1	4	0	2000
219	2	18	1	4	1	2000	202	1581	254	1	2	1	2000
219	2	19	4	4	1	2000	202	914	7	1	4	1	2000
219	2	20	1	6	0	2000	201	1065	NoChange	4	4	1	2000
219	2	21	2	6	1	2000	202	2930	9	1	6	0	2000
219	2	22	2	4	1	2000	202	921	10	2	6	1	2000
219	2	23	3	6	1	2000	211	1231	10	2	4	1	2000
219	2	24	1	2	0	2000	201	1465	NoChange	3	6	1	2000
219	2	25	4	6	1	2000	202	3386	8	1	2	0	2000
219	2	26	2	4	0	2000	201	1183	NoChange	4	6	1	2000
219	2	27	2	2	1	2000	202	2795	11	2	4	0	2000
219	2	28	3	2	1	2000	202	1712	11	2	2	1	2000
219	2	29	4	4	0	2000	201	1447	NoChange	3	2	1	2000
219	2	30	2	6	0	2000	201	1169	NoChange	4	4	0	2000
219	2	31	4	2	1	2000	202	1174	9	2	6	0	2000
219	2	32	1	6	1	2000	202	947	307	4	2	1	2000
219	2	33	4	6	1	2000	211	881	10	1	6	1	2000
219	2	34	4	2	0	2000	201	753	NoChange	4	6	1	2000
219	2	35	4	2	1	2000	202	822	11	4	2	0	2000
219	2	36	2	4	1	2000	202	1169	12	4	2	1	2000
219	2	37	1	6	0	2000	201	1078	NoChange	2	4	1	2000
219	2	38	3	2	0	2000	201	1382	NoChange	1	6	0	2000
219	2	39	3	6	0	2000	201	1666	NoChange	3	2	0	2000
219	2	40	1	4	0	2000	201	1187	NoChange	3	6	0	2000
219	2	41	4	4	1	2000	202	951	12	1	4	0	2000
219	2	42	3	2	1	2000	202	1964	12	4	4	1	2000
219	2	43	1	2	0	2000	201	713	NoChange	3	2	1	2000
219	2	44	4	2	0	2000	201	897	NoChange	1	2	0	2000
219	2	45	1	6	1	2000	202	984	351	4	2	0	2000
219	2	46	2	2	0	2000	201	1156	NoChange	1	6	1	2000
219	2	47	2	4	0	2000	201	1594	NoChange	2	2	0	2000
219	2	48	1	2	1	2000	202	934	360	2	4	0	2000
219	3	1	3	6	1	2000	202	2935	13	0	0	0	
219	3	2	3	4	1	2000	202	1141	14	3	6	1	2000
219	3	3	1	6	0	2000	201	1483	NoChange	3	4	1	2000
219	3	4	3	2	0	2000	201	1219	NoChange	1	6	0	2000
219	3	5	1	2	1	2000	202	1022	379	3	2	0	2000
219	3	6	4	6	1	2000	202	1097	13	1	2	1	2000
219	3	7	1	4	0	2000	201	953	NoChange	4	6	1	2000
219	3	8	3	4	1	2000	202	1518	15	1	4	0	2000
219	3	9	4	6	1	2000	202	1213	14	3	4	1	2000
219	3	10	1	2	0	2000	201	1256	NoChange	4	6	1	2000
219	3	11	3	2	1	2000	202	1281	16	1	2	0	2000
219	3	12	3	6	0	2000	201	2353	NoChange	3	2	1	2000
219	3	13	2	6	1	2000	211	1207	13	3	6	0	2000
219	3	14	2	6	0	2000	201	1194	NoChange	2	6	1	2000
219	3	15	3	6	0	2000	201	1678	NoChange	2	6	0	2000
219	3	16	4	4	0	2000	201	1063	NoChange	3	6	0	2000
219	3	17	1	4	1	2000	202	1097	431	4	4	0	2000
219	3	18	1	6	1	2000	202	1185	438	1	4	1	2000
219	3	19	3	4	0	2000	201	1133	NoChange	1	6	1	2000
219	3	20	4	6	0	2000	201	979	NoChange	3	4	0	2000
219	3	21	2	2	1	2000	202	719	14	4	6	0	2000
219	3	22	4	6	0	2000	201	870	NoChange	2	2	1	2000
219	3	23	4	2	1	2000	202	1006	15	4	6	0	2000
219	3	24	2	2	0	2000	201	5746	NoChange	4	2	1	2000
219	3	25	2	6	1	2000	202	1985	15	2	2	0	2000
219	3	26	4	2	1	2000	202	822	16	2	6	1	2000
219	3	27	1	6	1	2000	202	960	471	4	2	1	2000
219	3	28	2	4	1	2000	202	1005	16	1	6	1	2000
219	3	29	4	4	1	2000	202	905	17	2	4	1	2000
219	3	30	1	2	0	2000	201	1064	NoChange	4	4	1	2000
219	3	31	2	2	0	2000	201	969	NoChange	1	2	0	2000
219	3	32	3	4	0	2000	201	2054	NoChange	2	2	0	2000
219	3	33	2	4	0	2000	201	1335	NoChange	3	4	0	2000
219	3	34	3	6	1	2000	211	1518	17	2	4	0	2000
219	3	35	1	4	1	2000	202	1004	499	3	6	1	2000
219	3	36	1	2	1	2000	202	880	502	1	4	1	2000
219	3	37	4	2	0	2000	201	856	NoChange	1	2	1	2000
219	3	38	3	2	1	2000	211	945	18	4	2	0	2000
219	3	39	4	2	0	2000	201	1279	NoChange	3	2	1	2000
219	3	40	2	4	1	2000	211	1200	17	4	2	0	2000
219	3	41	2	6	0	2000	201	963	NoChange	2	4	1	2000
219	3	42	1	4	0	2000	201	1201	NoChange	2	6	0	2000
219	3	43	4	4	0	2000	201	1108	NoChange	1	4	0	2000
219	3	44	2	2	1	2000	202	1315	18	4	4	0	2000
219	3	45	4	4	1	2000	202	1066	18	2	2	1	2000
219	3	46	1	6	0	2000	201	1195	NoChange	4	4	1	2000
219	3	47	2	4	0	2000	201	1063	NoChange	1	6	0	2000
219	3	48	3	2	0	2000	201	984	NoChange	2	4	0	2000
219	4	1	4	6	1	2000	211	1010	19	0	0	0	
219	4	2	3	2	0	2000	201	813	NoChange	4	6	1	2000
219	4	3	3	4	1	2000	211	585	19	3	2	0	2000
219	4	4	3	4	0	2000	201	1228	NoChange	3	4	1	2000
219	4	5	3	2	0	2000	201	1079	NoChange	3	4	0	2000
219	4	6	4	6	0	2000	201	960	NoChange	3	2	0	2000
219	4	7	4	4	1	2000	202	1397	20	4	6	0	2000
219	4	8	1	6	1	2000	202	1265	572	4	4	1	2000
219	4	9	2	6	1	2000	202	1106	19	1	6	1	2000
219	4	10	2	4	0	2000	201	2161	NoChange	2	6	1	2000
219	4	11	2	2	0	2000	201	1263	NoChange	2	4	0	2000
219	4	12	1	4	0	2000	201	944	NoChange	2	2	0	2000
219	4	13	3	6	0	2000	201	934	NoChange	1	4	0	2000
219	4	14	4	4	0	2000	201	1020	NoChange	3	6	0	2000
219	4	15	1	6	0	2000	201	1103	NoChange	4	4	0	2000
219	4	16	3	6	0	2000	201	1198	NoChange	1	6	0	2000
219	4	17	4	2	1	2000	202	1370	21	3	6	0	2000
219	4	18	2	4	1	2000	202	1503	20	4	2	1	2000
219	4	19	2	2	0	2000	201	1318	NoChange	2	4	1	2000
219	4	20	1	4	0	2000	212	1453	NoChange	2	2	0	2000
219	4	21	4	6	1	2000	202	1102	22	1	4	0	2000
219	4	22	3	6	1	2000	211	1542	20	4	6	1	2000
219	4	23	3	6	1	2000	211	1196	21	3	6	1	2000
219	4	24	4	4	1	2000	202	808	23	3	6	1	2000
219	4	25	1	4	1	2000	202	899	642	4	4	1	2000
219	4	26	3	2	1	2000	202	1154	22	1	4	1	2000
219	4	27	2	6	0	2000	201	1072	NoChange	3	2	1	2000
219	4	28	1	2	0	2000	201	816	NoChange	2	6	0	2000
219	4	29	4	6	0	2000	201	2259	NoChange	1	2	0	2000
219	4	30	2	6	1	2000	211	2036	21	4	6	0	2000
219	4	31	1	2	1	2000	202	959	665	2	6	1	2000
219	4	32	2	2	1	2000	202	1116	22	1	2	1	2000
219	4	33	4	2	0	2000	201	1083	NoChange	2	2	1	2000
219	4	34	3	4	0	2000	201	1051	NoChange	4	2	0	2000
219	4	35	1	6	1	2000	211	1908	679	3	4	0	2000
219	4	36	4	2	1	2000	202	963	24	1	6	1	2000
219	4	37	1	4	1	2000	202	1009	685	4	2	1	2000
219	4	38	1	6	0	2000	212	2700	NoChange	1	4	1	2000
219	4	39	2	4	0	2000	201	1188	NoChange	1	6	0	2000
219	4	40	3	2	1	2000	211	1464	23	2	4	0	2000
219	4	41	4	4	0	2000	201	2017	NoChange	3	2	1	2000
219	4	42	2	2	1	2000	202	1524	23	4	4	0	2000
219	4	43	4	2	0	2000	201	1211	NoChange	2	2	1	2000
219	4	44	2	6	0	2000	201	1807	NoChange	4	2	0	2000
219	4	45	1	2	1	2000	202	970	712	2	6	0	2000
219	4	46	3	4	1	2000	211	1303	24	1	2	1	2000
219	4	47	1	2	0	2000	201	1310	NoChange	3	4	1	2000
219	4	48	2	4	1	2000	202	1029	24	1	2	0	2000
219	5	1	3	4	1	2000	211	2230	25	0	0	0	
219	5	2	2	2	1	2000	202	1209	25	3	4	1	2000
219	5	3	2	4	1	2000	202	1076	26	2	2	1	2000
219	5	4	1	4	1	2000	202	1053	732	2	4	1	2000
219	5	5	3	6	0	2000	201	1286	NoChange	1	4	1	2000
219	5	6	4	4	1	2000	211	1886	25	3	6	0	2000
219	5	7	4	4	0	2000	201	1030	NoChange	4	4	1	2000
219	5	8	3	6	1	2000	211	825	26	4	4	0	2000
219	5	9	2	4	0	2000	201	1051	NoChange	3	6	1	2000
219	5	10	4	2	0	2000	201	2149	NoChange	2	4	0	2000
219	5	11	1	4	0	2000	201	1330	NoChange	4	2	0	2000
219	5	12	4	2	1	2000	202	1233	26	1	4	0	2000
219	5	13	1	2	1	2000	202	1163	764	4	2	1	2000
219	5	14	3	2	0	2000	201	1208	NoChange	1	2	1	2000
219	5	15	2	4	0	2000	201	916	NoChange	3	2	0	2000
219	5	16	2	6	1	2000	211	2130	27	2	4	0	2000
219	5	17	2	6	1	2000	202	1337	28	2	6	1	2000
219	5	18	3	6	1	2000	202	1319	27	2	6	1	2000
219	5	19	1	6	0	2000	201	1094	NoChange	3	6	1	2000
219	5	20	2	6	0	2000	201	1062	NoChange	1	6	0	2000
219	5	21	1	4	0	2000	201	815	NoChange	2	6	0	2000
219	5	22	4	4	0	2000	201	810	NoChange	1	4	0	2000
219	5	23	3	4	1	2000	211	3101	28	4	4	0	2000
219	5	24	2	2	0	2000	201	789	NoChange	3	4	1	2000
219	5	25	1	4	1	2000	202	1297	815	2	2	0	2000
219	5	26	3	2	1	2000	211	2105	29	1	4	1	2000
219	5	27	1	2	1	2000	202	985	819	3	2	1	2000
219	5	28	4	2	0	2000	201	6597	NoChange	1	2	1	2000
219	5	29	4	2	1	2000	202	1066	27	4	2	0	2000
219	5	30	1	6	1	2000	202	1051	829	4	2	1	2000
