#subject	block	trial	condition	setsize	change	time	responses	time	Pic	prev_condition	prev_setsize	prev_change	prev_time
105	1	1	1	6	0	2000	201	1242	NoChange	0	0	0	
105	1	2	3	6	0	2000	201	1220	NoChange	1	6	0	2000
105	1	3	2	4	0	2000	201	462	NoChange	3	6	0	2000
105	1	4	4	4	1	2000	202	799	1	2	4	0	2000
105	1	5	4	6	1	2000	202	714	2	4	4	1	2000
105	1	6	1	6	0	2000	201	577	NoChange	4	6	1	2000
105	1	7	2	4	1	2000	202	741	1	1	6	0	2000
105	1	8	3	2	1	2000	211	594	1	2	4	1	2000
105	1	9	1	2	0	2000	201	966	NoChange	3	2	1	2000
105	1	10	1	4	1	2000	202	1034	41	1	2	0	2000
105	1	11	3	4	1	2000	202	684	2	1	4	1	2000
105	1	12	1	2	0	2000	201	812	NoChange	3	4	1	2000
105	1	13	3	6	0	2000	212	815	NoChange	1	2	0	2000
105	1	14	1	2	1	2000	202	570	55	3	6	0	2000
105	1	15	3	6	1	2000	202	622	3	1	2	1	2000
105	1	16	3	2	0	2000	201	984	NoChange	3	6	1	2000
105	1	17	4	2	1	2000	202	748	3	3	2	0	2000
105	1	18	3	4	0	2000	201	1049	NoChange	4	2	1	2000
105	1	19	1	4	0	2000	201	682	NoChange	3	4	0	2000
105	1	20	4	6	1	2000	202	666	4	1	4	0	2000
105	1	21	1	4	1	2000	202	978	81	4	6	1	2000
105	1	22	2	6	0	2000	212	694	NoChange	1	4	1	2000
105	1	23	2	4	1	2000	202	630	2	2	6	0	2000
105	1	24	2	2	1	2000	202	632	3	2	4	1	2000
105	1	25	2	2	1	2000	211	922	4	2	2	1	2000
105	1	26	1	2	1	2000	202	488	95	2	2	1	2000
105	1	27	4	2	0	2000	212	863	NoChange	1	2	1	2000
105	1	28	4	2	1	2000	202	664	5	4	2	0	2000
105	1	29	4	6	0	2000	201	705	NoChange	4	2	1	2000
105	1	30	2	4	0	2000	201	536	NoChange	4	6	0	2000
105	1	31	2	6	1	2000	202	526	5	2	4	0	2000
105	1	32	4	4	0	2000	212	564	NoChange	2	6	1	2000
105	1	33	3	2	1	2000	202	777	4	4	4	0	2000
105	1	34	3	4	1	2000	202	1197	5	3	2	1	2000
105	1	35	3	4	0	2000	201	537	NoChange	3	4	1	2000
105	1	36	4	4	0	2000	201	751	NoChange	3	4	0	2000
105	1	37	1	6	1	2000	202	731	136	4	4	0	2000
105	1	38	1	6	1	2000	202	505	143	1	6	1	2000
105	1	39	2	2	0	2000	201	600	NoChange	1	6	1	2000
105	1	40	4	4	1	2000	202	467	6	2	2	0	2000
105	1	41	4	6	0	2000	201	787	NoChange	4	4	1	2000
105	1	42	2	6	1	2000	202	631	6	4	6	0	2000
105	1	43	3	6	1	2000	202	913	6	2	6	1	2000
105	1	44	1	4	0	2000	201	816	NoChange	3	6	1	2000
105	1	45	4	2	0	2000	201	554	NoChange	1	4	0	2000
105	1	46	3	2	0	2000	201	415	NoChange	4	2	0	2000
105	1	47	2	2	0	2000	201	546	NoChange	3	2	0	2000
105	1	48	2	6	0	2000	201	432	NoChange	2	2	0	2000
105	2	1	2	4	0	2000	201	1385	NoChange	0	0	0	
105	2	2	3	6	1	2000	202	621	7	2	4	0	2000
105	2	3	4	6	1	2000	202	815	7	3	6	1	2000
105	2	4	4	4	1	2000	202	530	8	4	6	1	2000
105	2	5	4	2	0	2000	201	528	NoChange	4	4	1	2000
105	2	6	3	2	1	2000	202	567	8	4	2	0	2000
105	2	7	2	2	1	2000	202	499	7	3	2	1	2000
105	2	8	4	4	0	2000	201	762	NoChange	2	2	1	2000
105	2	9	2	6	0	2000	212	535	NoChange	4	4	0	2000
105	2	10	3	2	0	2000	201	509	NoChange	2	6	0	2000
105	2	11	2	6	0	2000	201	588	NoChange	3	2	0	2000
105	2	12	4	6	1	2000	202	527	9	2	6	0	2000
105	2	13	4	6	0	2000	201	781	NoChange	4	6	1	2000
105	2	14	4	2	1	2000	202	921	10	4	6	0	2000
105	2	15	4	2	1	2000	202	504	11	4	2	1	2000
105	2	16	2	2	0	2000	201	799	NoChange	4	2	1	2000
105	2	17	3	4	0	2000	201	610	NoChange	2	2	0	2000
105	2	18	4	6	0	2000	201	1197	NoChange	3	4	0	2000
105	2	19	1	6	1	2000	202	1489	251	4	6	0	2000
105	2	20	2	6	1	2000	211	817	8	1	6	1	2000
105	2	21	2	2	0	2000	212	675	NoChange	2	6	1	2000
105	2	22	1	2	0	2000	201	451	NoChange	2	2	0	2000
105	2	23	3	4	1	2000	202	1340	9	1	2	0	2000
105	2	24	1	2	1	2000	202	834	266	3	4	1	2000
105	2	25	3	2	0	2000	201	715	NoChange	1	2	1	2000
105	2	26	1	2	1	2000	202	482	271	3	2	0	2000
105	2	27	1	4	1	2000	202	602	276	1	2	1	2000
105	2	28	3	6	1	2000	202	581	10	1	4	1	2000
105	2	29	1	6	0	2000	212	553	NoChange	3	6	1	2000
105	2	30	4	4	0	2000	212	550	NoChange	1	6	0	2000
105	2	31	1	4	0	2000	201	1019	NoChange	4	4	0	2000
105	2	32	3	4	1	2000	202	725	11	1	4	0	2000
105	2	33	1	4	1	2000	202	563	303	3	4	1	2000
105	2	34	4	4	1	2000	202	696	12	1	4	1	2000
105	2	35	1	6	1	2000	202	336	313	4	4	1	2000
105	2	36	2	2	1	2000	202	685	9	1	6	1	2000
105	2	37	3	6	0	2000	212	565	NoChange	2	2	1	2000
105	2	38	4	2	0	2000	201	809	NoChange	3	6	0	2000
105	2	39	2	4	1	2000	202	1020	10	4	2	0	2000
105	2	40	3	4	0	2000	201	807	NoChange	2	4	1	2000
105	2	41	2	4	0	2000	201	794	NoChange	3	4	0	2000
105	2	42	3	6	0	2000	201	381	NoChange	2	4	0	2000
105	2	43	2	4	1	2000	202	913	11	3	6	0	2000
105	2	44	3	2	1	2000	202	928	12	2	4	1	2000
105	2	45	2	6	1	2000	211	1287	12	3	2	1	2000
105	2	46	1	2	0	2000	201	766	NoChange	2	6	1	2000
105	2	47	1	4	0	2000	201	635	NoChange	1	2	0	2000
105	2	48	1	6	0	2000	212	980	NoChange	1	4	0	2000
