#subject	block	trial	condition	setsize	change	time	responses	time	Pic	prev_condition	prev_setsize	prev_change	prev_time
215	1	1	4	2	1	2000	202	1494	1	0	0	0	
215	1	2	4	4	0	2000	201	1247	NoChange	4	2	1	2000
215	1	3	2	4	0	2000	201	1225	NoChange	4	4	0	2000
215	1	4	2	2	0	2000	201	955	NoChange	2	4	0	2000
215	1	5	4	2	1	2000	202	1049	2	2	2	0	2000
215	1	6	4	6	1	2000	202	1042	3	4	2	1	2000
215	1	7	1	4	0	2000	201	1852	NoChange	4	6	1	2000
215	1	8	3	2	1	2000	202	1757	1	1	4	0	2000
215	1	9	2	4	1	2000	202	1187	1	3	2	1	2000
215	1	10	3	6	1	2000	202	2679	2	2	4	1	2000
215	1	11	1	4	1	2000	202	1248	35	3	6	1	2000
215	1	12	1	6	0	2000	212	1626	NoChange	1	4	1	2000
215	1	13	2	6	1	2000	211	1428	2	1	6	0	2000
215	1	14	1	2	0	2000	201	727	NoChange	2	6	1	2000
215	1	15	3	2	1	2000	211	1302	3	1	2	0	2000
215	1	16	1	6	0	2000	201	2413	NoChange	3	2	1	2000
215	1	17	3	4	1	2000	211	969	4	1	6	0	2000
215	1	18	4	2	0	2000	201	1037	NoChange	3	4	1	2000
215	1	19	1	2	1	2000	202	1103	63	4	2	0	2000
215	1	20	1	6	1	2000	202	991	70	1	2	1	2000
215	1	21	1	2	0	2000	201	1123	NoChange	1	6	1	2000
215	1	22	4	4	1	2000	202	1065	4	1	2	0	2000
215	1	23	3	4	0	2000	201	1538	NoChange	4	4	1	2000
215	1	24	3	4	1	2000	211	952	5	3	4	0	2000
215	1	25	3	2	0	2000	201	1341	NoChange	3	4	1	2000
215	1	26	3	4	0	2000	201	915	NoChange	3	2	0	2000
215	1	27	3	2	0	2000	201	1050	NoChange	3	4	0	2000
215	1	28	2	2	0	2000	201	643	NoChange	3	2	0	2000
215	1	29	4	6	1	2000	202	2037	5	2	2	0	2000
215	1	30	2	4	0	2000	201	1487	NoChange	4	6	1	2000
215	1	31	3	6	1	2000	202	1215	6	2	4	0	2000
215	1	32	2	6	1	2000	202	2306	3	3	6	1	2000
215	1	33	2	6	0	2000	201	1034	NoChange	2	6	1	2000
215	1	34	4	4	1	2000	202	2332	6	2	6	0	2000
215	1	35	1	4	1	2000	202	1106	125	4	4	1	2000
215	1	36	2	6	0	2000	201	858	NoChange	1	4	1	2000
215	1	37	2	2	1	2000	202	2915	4	2	6	0	2000
215	1	38	1	6	1	2000	202	1306	139	2	2	1	2000
215	1	39	4	6	0	2000	212	1066	NoChange	1	6	1	2000
215	1	40	4	6	0	2000	201	1002	NoChange	4	6	0	2000
215	1	41	4	2	0	2000	201	1605	NoChange	4	6	0	2000
215	1	42	1	4	0	2000	201	809	NoChange	4	2	0	2000
215	1	43	3	6	0	2000	201	1044	NoChange	1	4	0	2000
215	1	44	3	6	0	2000	212	1094	NoChange	3	6	0	2000
215	1	45	4	4	0	2000	201	1710	NoChange	3	6	0	2000
215	1	46	2	2	1	2000	202	1158	5	4	4	0	2000
215	1	47	2	4	1	2000	202	1107	6	2	2	1	2000
215	1	48	1	2	1	2000	202	778	180	2	4	1	2000
215	2	1	3	4	1	2000	202	2061	7	0	0	0	
215	2	2	3	2	1	2000	202	1447	8	3	4	1	2000
215	2	3	2	4	0	2000	201	1185	NoChange	3	2	1	2000
215	2	4	1	2	0	2000	201	661	NoChange	2	4	0	2000
215	2	5	2	2	0	2000	201	1318	NoChange	1	2	0	2000
215	2	6	4	4	0	2000	201	629	NoChange	2	2	0	2000
215	2	7	1	6	0	2000	201	1287	NoChange	4	4	0	2000
215	2	8	3	2	0	2000	201	695	NoChange	1	6	0	2000
215	2	9	2	2	1	2000	202	927	7	3	2	0	2000
215	2	10	4	6	1	2000	202	1054	7	2	2	1	2000
215	2	11	1	2	0	2000	201	855	NoChange	4	6	1	2000
215	2	12	2	4	1	2000	202	1792	8	1	2	0	2000
215	2	13	1	2	1	2000	202	948	218	2	4	1	2000
215	2	14	1	2	1	2000	202	770	221	1	2	1	2000
215	2	15	2	2	0	2000	201	670	NoChange	1	2	1	2000
215	2	16	3	2	0	2000	201	991	NoChange	2	2	0	2000
215	2	17	1	4	0	2000	201	1051	NoChange	3	2	0	2000
215	2	18	3	4	1	2000	211	868	9	1	4	0	2000
215	2	19	2	6	0	2000	201	1068	NoChange	3	4	1	2000
215	2	20	3	6	0	2000	212	1101	NoChange	2	6	0	2000
215	2	21	4	6	0	2000	212	1260	NoChange	3	6	0	2000
215	2	22	2	6	1	2000	202	822	9	4	6	0	2000
215	2	23	2	6	1	2000	211	1360	10	2	6	1	2000
215	2	24	3	6	1	2000	211	862	10	2	6	1	2000
215	2	25	4	2	1	2000	211	887	8	3	6	1	2000
215	2	26	4	2	1	2000	202	767	9	4	2	1	2000
215	2	27	3	6	1	2000	211	2195	11	4	2	1	2000
215	2	28	3	2	1	2000	202	880	12	3	6	1	2000
215	2	29	4	2	0	2000	201	1336	NoChange	3	2	1	2000
215	2	30	4	6	0	2000	201	1014	NoChange	4	2	0	2000
215	2	31	2	4	0	2000	212	2570	NoChange	4	6	0	2000
215	2	32	1	4	1	2000	202	847	290	2	4	0	2000
215	2	33	4	6	1	2000	202	849	10	1	4	1	2000
215	2	34	4	4	1	2000	202	1058	11	4	6	1	2000
215	2	35	1	6	1	2000	202	1139	305	4	4	1	2000
215	2	36	4	4	0	2000	201	1521	NoChange	1	6	1	2000
215	2	37	3	6	0	2000	212	1360	NoChange	4	4	0	2000
215	2	38	3	4	0	2000	201	1293	NoChange	3	6	0	2000
215	2	39	1	4	1	2000	202	829	324	3	4	0	2000
215	2	40	3	4	0	2000	201	864	NoChange	1	4	1	2000
215	2	41	2	2	1	2000	211	1089	11	3	4	0	2000
215	2	42	4	2	0	2000	201	937	NoChange	2	2	1	2000
215	2	43	2	6	0	2000	212	1679	NoChange	4	2	0	2000
215	2	44	1	6	1	2000	202	1056	344	2	6	0	2000
