#subject	block	trial	condition	setsize	change	time	responses	time	Pic	prev_condition	prev_setsize	prev_change	prev_time
112	1	1	3	4	1	2000	211	999	1	0	0	0	
112	1	2	3	2	1	2000	202	1530	2	3	4	1	2000
112	1	3	2	6	0	2000	201	1377	NoChange	3	2	1	2000
112	1	4	2	2	0	2000	201	733	NoChange	2	6	0	2000
112	1	5	4	2	0	2000	201	683	NoChange	2	2	0	2000
112	1	6	4	6	0	2000	201	795	NoChange	4	2	0	2000
112	1	7	3	6	0	2000	201	1039	NoChange	4	6	0	2000
112	1	8	3	2	0	2000	201	1009	NoChange	3	6	0	2000
112	1	9	4	4	1	2000	211	1012	1	3	2	0	2000
112	1	10	3	2	1	2000	202	1303	3	4	4	1	2000
112	1	11	1	4	1	2000	202	991	37	3	2	1	2000
112	1	12	1	2	0	2000	201	739	NoChange	1	4	1	2000
112	1	13	1	2	1	2000	202	912	42	1	2	0	2000
112	1	14	2	4	0	2000	201	1080	NoChange	1	2	1	2000
112	1	15	4	2	0	2000	201	4968	NoChange	2	4	0	2000
112	1	16	3	4	1	2000	202	950	4	4	2	0	2000
112	1	17	4	2	1	2000	202	1380	2	3	4	1	2000
112	1	18	4	4	0	2000	201	1856	NoChange	4	2	1	2000
112	1	19	3	2	0	2000	201	1082	NoChange	4	4	0	2000
112	1	20	1	4	1	2000	202	2706	63	3	2	0	2000
112	1	21	4	6	1	2000	211	1018	3	1	4	1	2000
112	1	22	3	6	0	2000	201	853	NoChange	4	6	1	2000
112	1	23	1	2	1	2000	202	830	77	3	6	0	2000
112	1	24	3	6	1	2000	211	1888	5	1	2	1	2000
112	1	25	2	6	0	2000	201	1337	NoChange	3	6	1	2000
112	1	26	2	4	1	2000	202	831	1	2	6	0	2000
112	1	27	1	4	0	2000	201	1273	NoChange	2	4	1	2000
112	1	28	1	6	1	2000	202	1074	102	1	4	0	2000
112	1	29	1	2	0	2000	212	2379	NoChange	1	6	1	2000
112	1	30	4	2	1	2000	202	1232	4	1	2	0	2000
112	1	31	2	6	1	2000	202	1898	2	4	2	1	2000
112	1	32	3	4	0	2000	212	2081	NoChange	2	6	1	2000
112	1	33	4	4	0	2000	201	954	NoChange	3	4	0	2000
112	1	34	1	6	1	2000	202	871	125	4	4	0	2000
112	1	35	1	6	0	2000	212	2424	NoChange	1	6	1	2000
112	1	36	2	2	1	2000	202	1251	3	1	6	0	2000
112	1	37	4	6	0	2000	201	1124	NoChange	2	2	1	2000
112	1	38	2	4	0	2000	201	1675	NoChange	4	6	0	2000
112	1	39	2	2	1	2000	202	1004	4	2	4	0	2000
112	1	40	4	6	1	2000	202	711	5	2	2	1	2000
112	1	41	2	2	0	2000	201	774	NoChange	4	6	1	2000
112	1	42	3	6	1	2000	202	3507	6	2	2	0	2000
112	1	43	1	6	0	2000	201	1051	NoChange	3	6	1	2000
112	1	44	1	4	0	2000	201	1252	NoChange	1	6	0	2000
112	1	45	4	4	1	2000	202	877	6	1	4	0	2000
112	1	46	2	6	1	2000	202	1030	5	4	4	1	2000
112	1	47	2	4	1	2000	211	1265	6	2	6	1	2000
112	1	48	3	4	0	2000	201	826	NoChange	2	4	1	2000
112	2	1	4	6	0	2000	201	2649	NoChange	0	0	0	
112	2	2	4	6	0	2000	212	1771	NoChange	4	6	0	2000
112	2	3	3	6	0	2000	201	632	NoChange	4	6	0	2000
112	2	4	4	6	1	2000	202	834	7	3	6	0	2000
112	2	5	2	4	0	2000	201	764	NoChange	4	6	1	2000
112	2	6	2	2	1	2000	202	889	7	2	4	0	2000
112	2	7	2	4	0	2000	201	1041	NoChange	2	2	1	2000
112	2	8	1	6	1	2000	202	851	219	2	4	0	2000
112	2	9	3	6	1	2000	202	1548	7	1	6	1	2000
112	2	10	2	6	1	2000	202	745	8	3	6	1	2000
112	2	11	4	6	1	2000	202	2047	8	2	6	1	2000
112	2	12	1	2	1	2000	202	834	237	4	6	1	2000
112	2	13	1	4	0	2000	201	628	NoChange	1	2	1	2000
112	2	14	2	6	0	2000	201	990	NoChange	1	4	0	2000
112	2	15	3	4	1	2000	202	1466	8	2	6	0	2000
112	2	16	4	2	1	2000	202	1051	9	3	4	1	2000
112	2	17	3	2	1	2000	202	1220	9	4	2	1	2000
112	2	18	2	6	0	2000	201	2119	NoChange	3	2	1	2000
112	2	19	1	4	0	2000	201	974	NoChange	2	6	0	2000
112	2	20	4	2	0	2000	212	4018	NoChange	1	4	0	2000
112	2	21	2	4	1	2000	202	1318	9	4	2	0	2000
112	2	22	3	6	1	2000	202	1453	10	2	4	1	2000
112	2	23	4	4	1	2000	202	838	10	3	6	1	2000
112	2	24	2	6	1	2000	211	2344	10	4	4	1	2000
112	2	25	4	4	1	2000	202	1055	11	2	6	1	2000
112	2	26	1	6	0	2000	201	776	NoChange	4	4	1	2000
112	2	27	2	2	0	2000	201	924	NoChange	1	6	0	2000
112	2	28	3	2	1	2000	211	2251	11	2	2	0	2000
112	2	29	4	4	0	2000	201	1053	NoChange	3	2	1	2000
112	2	30	3	4	1	2000	211	798	12	4	4	0	2000
112	2	31	1	4	1	2000	202	1298	304	3	4	1	2000
112	2	32	2	2	1	2000	202	3057	11	1	4	1	2000
112	2	33	2	2	0	2000	201	635	NoChange	2	2	1	2000
112	2	34	3	4	0	2000	201	1349	NoChange	2	2	0	2000
112	2	35	1	2	0	2000	201	586	NoChange	3	4	0	2000
112	2	36	1	6	0	2000	212	1294	NoChange	1	2	0	2000
112	2	37	1	6	1	2000	202	998	326	1	6	0	2000
112	2	38	3	2	0	2000	201	538	NoChange	1	6	1	2000
112	2	39	1	4	1	2000	202	599	333	3	2	0	2000
112	2	40	3	2	0	2000	201	794	NoChange	1	4	1	2000
112	2	41	1	2	0	2000	201	542	NoChange	3	2	0	2000
112	2	42	3	4	0	2000	201	1516	NoChange	1	2	0	2000
112	2	43	1	2	1	2000	202	715	344	3	4	0	2000
112	2	44	3	6	0	2000	201	1097	NoChange	1	2	1	2000
112	2	45	2	4	1	2000	202	1353	12	3	6	0	2000
112	2	46	4	2	0	2000	201	535	NoChange	2	4	1	2000
112	2	47	4	2	1	2000	202	660	12	4	2	0	2000
112	2	48	4	4	0	2000	201	750	NoChange	4	2	1	2000
112	3	1	2	4	0	2000	212	784	NoChange	0	0	0	
112	3	2	1	6	0	2000	201	1188	NoChange	2	4	0	2000
112	3	3	3	4	1	2000	202	1408	13	1	6	0	2000
112	3	4	3	2	0	2000	201	1611	NoChange	3	4	1	2000
112	3	5	2	2	0	2000	201	1799	NoChange	3	2	0	2000
112	3	6	3	4	1	2000	202	1522	14	2	2	0	2000
112	3	7	1	4	1	2000	202	841	385	3	4	1	2000
112	3	8	4	2	0	2000	201	963	NoChange	1	4	1	2000
112	3	9	4	6	1	2000	211	1544	13	4	2	0	2000
112	3	10	1	6	1	2000	202	798	399	4	6	1	2000
112	3	11	3	4	0	2000	201	1081	NoChange	1	6	1	2000
112	3	12	1	2	0	2000	201	922	NoChange	3	4	0	2000
112	3	13	4	4	1	2000	202	960	14	1	2	0	2000
112	3	14	1	4	0	2000	201	1526	NoChange	4	4	1	2000
112	3	15	1	2	0	2000	201	789	NoChange	1	4	0	2000
112	3	16	3	6	0	2000	201	896	NoChange	1	2	0	2000
112	3	17	1	4	1	2000	202	1056	425	3	6	0	2000
112	3	18	2	2	1	2000	202	834	13	1	4	1	2000
112	3	19	1	4	0	2000	201	1003	NoChange	2	2	1	2000
112	3	20	4	4	0	2000	201	935	NoChange	1	4	0	2000
112	3	21	3	6	1	2000	202	909	15	4	4	0	2000
112	3	22	4	2	1	2000	202	1932	15	3	6	1	2000
112	3	23	4	2	0	2000	201	1018	NoChange	4	2	1	2000
112	3	24	4	4	0	2000	201	2253	NoChange	4	2	0	2000
112	3	25	2	4	1	2000	202	1383	14	4	4	0	2000
112	3	26	2	2	0	2000	201	1139	NoChange	2	4	1	2000
112	3	27	2	6	0	2000	212	1153	NoChange	2	2	0	2000
112	3	28	2	2	1	2000	202	1814	15	2	6	0	2000
112	3	29	3	2	0	2000	201	1874	NoChange	2	2	1	2000
