#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
220	1	1	8	1	202	1516	0	0	7
220	1	2	8	0	212	1546	8	1	8
220	1	3	2	0	201	920	8	0	6
220	1	4	8	0	201	1062	2	0	6
220	1	5	8	1	202	2078	8	0	5
220	1	6	2	1	202	1463	8	1	8
220	1	7	6	1	211	975	2	1	2
220	1	8	4	0	201	1619	6	1	3
220	1	9	8	1	202	2645	4	0	4
220	1	10	6	0	201	1719	8	1	7
220	1	11	2	0	201	1197	6	0	8
220	1	12	2	1	202	1169	2	0	8
220	1	13	8	1	202	1541	2	1	6
220	1	14	4	1	202	1578	8	1	4
220	1	15	2	1	202	1198	4	1	1
220	1	16	2	1	202	1177	2	1	1
220	1	17	8	0	201	1237	2	1	6
220	1	18	8	0	201	1678	8	0	1
220	1	19	6	1	202	1126	8	0	3
220	1	20	6	1	211	1700	6	1	4
220	1	21	8	1	202	1435	6	1	7
220	1	22	2	0	201	948	8	1	8
220	1	23	6	0	212	1681	2	0	3
220	1	24	4	0	201	1329	6	0	8
220	1	25	2	0	201	1471	4	0	4
220	1	26	8	1	202	3111	2	0	2
220	1	27	8	1	211	1863	8	1	8
220	1	28	4	0	201	1176	8	1	8
220	1	29	8	0	212	3452	4	0	4
220	1	30	6	0	201	997	8	0	8
220	1	31	8	0	212	1712	6	0	5
220	1	32	4	1	202	1415	8	0	7
220	1	33	8	1	202	1825	4	1	7
220	1	34	6	1	202	3291	8	1	3
220	1	35	4	1	211	2740	6	1	3
220	1	36	6	0	212	1569	4	1	1
220	1	37	6	1	202	1238	6	0	2
220	1	38	6	0	201	1071	6	1	5
220	1	39	2	1	202	1111	6	0	3
220	1	40	2	0	201	1285	2	1	7
220	1	41	4	1	202	2149	2	0	3
220	1	42	4	0	201	2106	4	1	6
220	1	43	6	1	202	1577	4	0	7
220	1	44	2	0	201	1293	6	1	2
220	1	45	2	0	201	1140	2	0	3
220	1	46	4	0	201	1410	2	0	3
220	1	47	4	0	201	1108	4	0	3
220	1	48	6	0	201	1387	4	0	6
220	1	49	4	1	202	1246	6	0	5
220	1	50	4	1	211	2256	4	1	6
220	1	51	6	1	211	1761	4	1	1
220	1	52	2	1	202	990	6	1	4
220	1	53	4	0	201	3193	2	1	8
220	1	54	4	1	202	909	4	0	5
220	1	55	2	0	201	1099	4	1	2
220	1	56	6	1	202	994	2	0	8
220	1	57	8	0	201	1349	6	1	4
220	1	58	2	1	202	1530	8	0	8
220	1	59	4	1	202	1664	2	1	1
220	1	60	8	0	201	1057	4	1	2
220	1	61	4	0	212	2361	8	0	1
220	1	62	2	1	202	1174	4	0	3
220	1	63	6	0	201	1866	2	1	2
220	1	64	6	0	212	1475	6	0	4
220	1	65	8	1	211	1083	6	0	5
220	2	1	6	0	201	1359	0	0	5
220	2	2	8	0	201	1043	6	0	1
220	2	3	4	1	202	1124	8	0	5
220	2	4	4	0	201	1282	4	1	6
220	2	5	4	0	201	2498	4	0	1
220	2	6	2	1	202	1049	4	0	2
220	2	7	8	1	211	1193	2	1	8
220	2	8	6	1	211	1293	8	1	3
220	2	9	6	1	202	2172	6	1	3
220	2	10	8	1	202	7593	6	1	6
220	2	11	6	0	201	1550	8	1	8
220	2	12	6	0	212	1619	6	0	6
220	2	13	4	1	202	3117	6	0	8
220	2	14	4	1	202	1356	4	1	7
220	2	15	2	0	201	889	4	1	8
220	2	16	4	0	201	1832	2	0	5
220	2	17	6	1	211	977	4	0	5
220	2	18	2	1	202	1149	6	1	1
220	2	19	6	1	202	2226	2	1	1
220	2	20	2	0	201	988	6	1	6
220	2	21	2	0	201	1287	2	0	5
220	2	22	6	0	201	1359	2	0	1
220	2	23	6	1	202	2124	6	0	4
220	2	24	4	1	202	1578	6	1	5
220	2	25	2	1	202	6462	4	1	1
220	2	26	2	0	201	1009	2	1	8
220	2	27	2	1	202	1067	2	0	6
220	2	28	8	0	212	2683	2	1	3
220	2	29	8	1	202	4027	8	0	5
220	2	30	8	0	212	4446	8	1	4
220	2	31	6	1	202	2017	8	0	7
220	2	32	6	0	212	3755	6	1	2
220	2	33	4	0	201	1777	6	0	7
220	2	34	4	1	202	1173	4	0	4
220	2	35	8	1	202	2129	4	1	2
220	2	36	2	1	202	1775	8	1	2
220	2	37	2	1	202	1067	2	1	7
220	2	38	4	1	211	1179	2	1	3
220	2	39	8	0	201	1615	4	1	6
220	2	40	2	1	202	3457	8	0	4
220	2	41	4	0	212	2499	2	1	7
220	2	42	8	1	202	1394	4	0	5
220	2	43	8	1	202	1901	8	1	1
220	2	44	4	0	212	2692	8	1	4
220	2	45	8	0	201	1516	4	0	6
220	2	46	4	0	201	1458	8	0	5
220	2	47	2	0	201	1003	4	0	7
220	2	48	6	1	202	1358	2	0	3
220	2	49	4	0	201	1410	6	1	3
220	2	50	6	0	201	1781	4	0	8
220	2	51	2	1	202	1137	6	0	6
220	2	52	6	0	201	1967	2	1	2
220	2	53	8	1	202	3019	6	0	5
220	2	54	2	0	201	1317	8	1	4
220	2	55	8	0	201	1412	2	0	6
220	2	56	2	0	201	1038	8	0	4
220	2	57	8	1	202	2207	2	0	1
220	2	58	4	1	202	1547	8	1	1
220	2	59	6	1	202	2328	4	1	1
220	2	60	8	0	212	2166	6	1	7
220	2	61	8	0	201	3779	8	0	6
220	2	62	6	0	201	1216	8	0	7
220	2	63	2	0	201	1034	6	0	6
220	2	64	4	1	202	1459	2	0	6
220	2	65	6	0	212	3428	4	1	5
220	3	1	2	0	201	896	0	0	4
220	3	2	8	0	201	1207	2	0	4
220	3	3	8	1	202	1314	8	0	5
220	3	4	4	0	201	1065	8	1	8
220	3	5	8	1	202	1969	4	0	6
220	3	6	6	0	201	6598	8	1	8
220	3	7	8	1	211	2242	6	0	6
220	3	8	6	1	202	1612	8	1	1
220	3	9	6	1	202	1959	6	1	2
220	3	10	2	1	202	1076	6	1	5
220	3	11	6	0	201	1332	2	1	4
220	3	12	2	1	202	1361	6	0	1
220	3	13	8	1	211	1406	2	1	5
220	3	14	2	1	202	1192	8	1	1
220	3	15	4	0	201	1364	2	1	3
220	3	16	2	0	201	2632	4	0	5
220	3	17	6	0	212	1586	2	0	7
220	3	18	4	0	201	1502	6	0	7
220	3	19	6	0	201	1077	4	0	5
220	3	20	4	1	202	1172	6	0	4
220	3	21	4	1	211	1296	4	1	4
220	3	22	6	1	202	1576	4	1	6
220	3	23	4	0	201	1500	6	1	2
220	3	24	8	0	201	1491	4	0	6
220	3	25	6	1	202	1378	8	0	1
220	3	26	8	0	201	1510	6	1	5
220	3	27	2	0	201	957	8	0	4
220	3	28	4	1	202	1585	2	0	3
220	3	29	2	0	201	1205	4	1	8
220	3	30	8	1	202	2144	2	0	1
