#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
209	1	1	8	1	211	1776	0	0	7
209	1	2	2	0	201	1524	8	1	1
209	1	3	8	1	211	3298	2	0	4
209	1	4	6	0	201	3633	8	1	6
209	1	5	6	0	212	1100	6	0	7
209	1	6	6	1	202	1154	6	0	8
209	1	7	2	0	212	1071	6	1	1
209	1	8	6	0	201	1279	2	0	3
209	1	9	4	0	201	1703	6	0	4
209	1	10	8	1	202	2294	4	0	1
209	1	11	2	1	202	2797	8	1	4
209	1	12	4	1	202	2305	2	1	1
209	1	13	8	0	201	2000	4	1	7
209	1	14	8	0	212	3899	8	0	8
209	1	15	2	1	202	1082	8	0	4
209	1	16	6	1	202	1274	2	1	5
209	1	17	6	0	212	4338	6	1	2
209	1	18	4	1	202	1320	6	0	7
209	1	19	6	1	202	1934	4	1	6
209	1	20	8	0	201	1804	6	1	4
209	1	21	2	0	201	1431	8	0	7
209	1	22	2	1	202	6273	2	0	6
209	1	23	6	0	201	2283	2	1	8
209	1	24	8	0	212	1466	6	0	8
209	1	25	4	1	202	1579	8	0	4
209	1	26	2	0	201	1351	4	1	3
209	1	27	8	0	212	3187	2	0	4
209	1	28	6	1	211	2887	8	0	4
209	1	29	4	1	202	1167	6	1	5
209	1	30	4	0	212	1851	4	1	6
209	1	31	2	1	202	1100	4	0	4
209	1	32	2	0	201	2715	2	1	2
209	1	33	4	1	202	897	2	0	1
209	1	34	2	1	202	681	4	1	3
209	1	35	4	0	212	1512	2	1	4
209	1	36	8	0	201	3439	4	0	7
209	1	37	6	0	201	4825	8	0	2
209	1	38	8	1	202	2573	6	0	4
209	1	39	4	1	202	993	8	1	7
209	1	40	4	1	211	2220	4	1	6
209	1	41	6	0	212	2711	4	1	2
209	1	42	2	0	212	950	6	0	5
209	1	43	4	0	212	4011	2	0	5
209	1	44	2	0	201	3974	4	0	8
209	1	45	2	0	201	2795	2	0	1
209	1	46	6	1	211	1303	2	0	8
209	1	47	4	0	212	758	6	1	1
209	1	48	6	0	201	1498	4	0	4
209	1	49	2	1	202	1121	6	0	3
209	1	50	2	1	202	1239	2	1	4
209	1	51	8	0	212	4137	2	1	5
209	1	52	4	0	212	1439	8	0	2
209	1	53	6	1	211	2400	4	0	7
209	1	54	2	1	202	3347	6	1	4
209	1	55	8	1	202	1601	2	1	7
209	1	56	8	0	201	4108	8	1	6
209	1	57	8	1	211	3516	8	0	1
209	1	58	8	1	202	8819	8	1	7
209	1	59	6	1	202	1431	8	1	8
209	1	60	6	1	202	1585	6	1	3
209	1	61	8	1	202	1340	6	1	3
209	1	62	4	0	201	1362	8	1	2
209	1	63	4	0	201	2654	4	0	7
209	1	64	4	1	211	2712	4	0	5
209	1	65	8	1	211	7015	4	1	5
209	2	1	4	1	202	2556	0	0	8
209	2	2	6	0	212	1521	4	1	6
209	2	3	2	1	202	855	6	0	7
209	2	4	6	1	211	1639	2	1	1
209	2	5	4	0	212	1513	6	1	8
209	2	6	6	1	202	2472	4	0	4
209	2	7	2	0	201	880	6	1	4
209	2	8	8	1	211	1656	2	0	2
209	2	9	4	1	202	1081	8	1	4
209	2	10	2	0	201	2833	4	1	5
209	2	11	2	0	201	1443	2	0	8
209	2	12	4	1	202	1148	2	0	4
209	2	13	8	1	202	1225	4	1	6
209	2	14	6	1	211	4067	8	1	7
209	2	15	6	0	212	3076	6	1	6
209	2	16	8	0	201	4637	6	0	1
209	2	17	6	0	212	1375	8	0	8
209	2	18	2	0	201	1147	6	0	2
209	2	19	4	0	201	2761	2	0	4
209	2	20	2	0	201	1270	4	0	8
209	2	21	8	0	212	1246	2	0	5
209	2	22	2	0	201	1031	8	0	3
209	2	23	6	1	211	2153	2	0	7
209	2	24	8	0	201	2910	6	1	6
209	2	25	4	0	212	2421	8	0	7
209	2	26	4	1	211	1632	4	0	4
209	2	27	6	1	211	1441	4	1	2
209	2	28	2	1	202	755	6	1	6
209	2	29	4	0	212	2775	2	1	3
209	2	30	6	0	201	7252	4	0	3
209	2	31	4	0	201	4735	6	0	8
209	2	32	4	0	212	1541	4	0	2
209	2	33	8	0	201	5163	4	0	6
209	2	34	4	1	202	1129	8	0	6
209	2	35	2	1	202	879	4	1	5
209	2	36	8	0	201	1703	2	1	4
209	2	37	8	0	212	1326	8	0	4
209	2	38	2	1	202	2020	8	0	6
209	2	39	6	0	212	1718	2	1	5
209	2	40	4	1	202	1140	6	0	1
209	2	41	4	1	202	1498	4	1	2
209	2	42	8	0	201	3241	4	1	8
209	2	43	6	1	202	1931	8	0	7
209	2	44	6	1	211	2153	6	1	8
209	2	45	8	1	202	1790	6	1	3
209	2	46	8	0	212	1833	8	1	5
209	2	47	8	1	202	3571	8	0	7
209	2	48	8	1	202	1720	8	1	7
209	2	49	4	0	212	1414	8	1	4
209	2	50	8	1	202	1665	4	0	1
209	2	51	6	0	201	2409	8	1	5
209	2	52	6	0	201	2828	6	0	8
209	2	53	8	1	202	1222	6	0	4
209	2	54	2	1	202	816	8	1	1
209	2	55	8	1	202	2346	2	1	3
209	2	56	2	0	201	1952	8	1	3
209	2	57	6	0	201	2005	2	0	5
209	2	58	6	1	211	2208	6	0	6
209	2	59	4	1	211	2931	6	1	3
209	2	60	4	0	212	1721	4	1	1
209	2	61	2	1	202	751	4	0	6
209	2	62	2	0	201	1179	2	1	8
209	2	63	2	1	202	896	2	0	7
209	2	64	2	1	202	1039	2	1	2
209	2	65	4	1	202	3920	2	1	1
209	3	1	8	1	211	1957	0	0	4
209	3	2	6	0	201	1234	8	1	5
209	3	3	2	1	202	939	6	0	7
209	3	4	6	1	202	1896	2	1	7
209	3	5	4	1	202	1960	6	1	1
209	3	6	4	0	212	1613	4	1	3
209	3	7	8	1	202	2688	4	0	2
209	3	8	2	1	202	871	8	1	4
209	3	9	4	1	211	2063	2	1	4
209	3	10	6	1	202	1816	4	1	1
209	3	11	8	1	211	5811	6	1	3
209	3	12	2	0	201	1079	8	1	8
209	3	13	2	0	212	1743	2	0	7
209	3	14	6	0	212	1284	2	0	7
209	3	15	6	0	201	1540	6	0	4
209	3	16	2	0	212	1089	6	0	2
209	3	17	2	1	202	1248	2	0	4
209	3	18	4	0	201	4921	2	1	4
209	3	19	2	0	201	1600	4	0	1
209	3	20	4	1	202	1003	2	0	4
209	3	21	8	0	201	2174	4	1	6
209	3	22	8	1	211	1522	8	0	6
209	3	23	8	1	202	2160	8	1	6
209	3	24	4	0	201	1429	8	1	3
209	3	25	2	1	202	895	4	0	4
209	3	26	2	1	202	2215	2	1	8
209	3	27	8	0	201	1681	2	1	5
209	3	28	4	0	201	2753	8	0	3
209	3	29	4	0	212	2198	4	0	3
209	3	30	6	1	202	1793	4	0	7
209	3	31	4	0	201	1405	6	1	5
209	3	32	4	1	211	1376	4	0	8
209	3	33	6	0	201	1356	4	1	7
209	3	34	4	1	202	2512	6	0	2
209	3	35	2	1	202	767	4	1	1
209	3	36	8	1	211	1971	2	1	6
209	3	37	4	1	211	1424	8	1	2
209	3	38	2	0	201	1738	4	1	5
209	3	39	4	0	201	1175	2	0	4
209	3	40	6	0	201	2795	4	0	5
209	3	41	4	0	212	2663	6	0	3
209	3	42	8	0	201	2072	4	0	7
209	3	43	2	0	201	1249	8	0	8
209	3	44	6	1	211	1953	2	0	7
209	3	45	2	1	202	1142	6	1	8
209	3	46	2	0	201	1043	2	1	5
209	3	47	8	0	201	4245	2	0	8
209	3	48	2	1	202	1007	8	0	3
209	3	49	6	0	201	1482	2	1	3
209	3	50	8	1	202	1593	6	0	3
209	3	51	8	0	201	1317	8	1	4
209	3	52	6	1	211	1659	8	0	3
209	3	53	2	0	201	884	6	1	8
209	3	54	8	1	211	2915	2	0	1
