#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
118	1	1	8	1	202	985	0	0	5
118	1	2	8	1	211	1221	8	1	4
118	1	3	6	1	202	1575	8	1	4
118	1	4	4	0	201	827	6	1	6
118	1	5	6	1	202	845	4	0	5
118	1	6	2	0	201	902	6	1	1
118	1	7	4	0	201	772	2	0	4
118	1	8	2	0	201	832	4	0	1
118	1	9	2	1	202	721	2	0	6
118	1	10	2	1	202	1095	2	1	3
118	1	11	4	0	201	902	2	1	6
118	1	12	4	1	202	893	4	0	4
118	1	13	6	0	212	724	4	1	7
118	1	14	4	1	202	1322	6	0	7
118	1	15	4	1	202	784	4	1	1
118	1	16	2	1	202	1051	4	1	4
118	1	17	6	0	212	884	2	1	7
118	1	18	4	0	212	843	6	0	2
118	1	19	6	0	212	756	4	0	5
118	1	20	6	1	202	664	6	0	8
118	1	21	4	1	202	929	6	1	8
118	1	22	8	0	212	807	4	1	7
118	1	23	8	1	202	1345	8	0	4
118	1	24	4	0	201	870	8	1	2
118	1	25	4	0	201	846	4	0	8
118	1	26	8	1	202	760	4	0	3
118	1	27	6	0	201	764	8	1	2
118	1	28	2	0	201	896	6	0	2
118	1	29	2	0	201	656	2	0	1
118	1	30	8	0	212	840	2	0	4
118	1	31	6	1	202	1281	8	0	7
118	1	32	6	1	202	737	6	1	3
118	1	33	8	0	201	926	6	1	8
118	1	34	8	0	212	940	8	0	8
118	1	35	6	0	212	713	8	0	2
118	1	36	2	1	202	671	6	0	4
118	1	37	4	1	202	1079	2	1	5
118	1	38	8	1	202	903	4	1	7
118	1	39	2	0	201	526	8	1	5
118	1	40	6	0	201	915	2	0	8
118	1	41	8	1	202	793	6	0	3
118	1	42	8	0	201	684	8	1	2
118	1	43	4	1	202	803	8	0	5
118	1	44	2	0	201	574	4	1	8
118	1	45	6	1	202	642	2	0	4
118	1	46	8	1	202	763	6	1	6
118	1	47	2	1	202	639	8	1	8
118	1	48	6	1	202	824	2	1	3
118	1	49	6	0	212	714	6	1	2
118	1	50	6	0	212	848	6	0	4
118	1	51	8	0	201	689	6	0	2
118	1	52	4	0	201	1112	8	0	6
118	1	53	2	1	202	727	4	0	3
118	1	54	8	1	202	1037	2	1	4
118	1	55	4	1	202	958	8	1	4
118	1	56	4	0	212	978	4	1	8
118	1	57	8	0	212	766	4	0	8
118	1	58	2	1	202	602	8	0	7
118	1	59	8	0	212	1084	2	1	3
118	1	60	2	0	201	500	8	0	4
118	1	61	4	1	202	730	2	0	6
118	1	62	6	1	202	832	4	1	3
118	1	63	2	1	202	649	6	1	5
118	1	64	2	0	201	793	2	1	3
118	1	65	8	1	202	781	2	0	8
118	2	1	4	1	202	612	0	0	8
118	2	2	8	1	202	791	4	1	1
118	2	3	2	1	202	1258	8	1	7
118	2	4	6	1	202	810	2	1	6
118	2	5	2	0	201	1301	6	1	2
118	2	6	4	1	202	1500	2	0	8
118	2	7	4	0	212	722	4	1	5
118	2	8	4	0	212	864	4	0	7
118	2	9	6	1	202	1841	4	0	4
118	2	10	4	1	202	826	6	1	2
118	2	11	8	0	212	580	4	1	5
118	2	12	4	0	212	864	8	0	3
118	2	13	8	0	212	1192	4	0	3
118	2	14	2	1	202	636	8	0	4
118	2	15	2	0	201	805	2	1	7
118	2	16	4	0	212	1831	2	0	1
118	2	17	2	1	202	721	4	0	1
118	2	18	2	1	202	527	2	1	5
118	2	19	4	1	202	1460	2	1	6
118	2	20	2	0	201	677	4	1	6
118	2	21	2	1	202	789	2	0	8
118	2	22	4	0	212	2536	2	1	3
118	2	23	2	0	201	462	4	0	4
118	2	24	8	0	212	726	2	0	5
118	2	25	8	1	202	828	8	0	7
118	2	26	4	0	212	646	8	1	1
118	2	27	6	0	212	743	4	0	5
118	2	28	2	0	201	772	6	0	3
118	2	29	6	1	202	776	2	0	1
118	2	30	8	0	212	812	6	1	8
118	2	31	2	0	201	886	8	0	6
118	2	32	2	0	201	693	2	0	7
118	2	33	6	0	212	604	2	0	5
118	2	34	6	1	202	575	6	0	4
118	2	35	6	0	212	771	6	1	1
118	2	36	2	1	202	630	6	0	7
118	2	37	8	0	212	1640	2	1	3
118	2	38	8	0	212	594	8	0	2
118	2	39	4	1	202	1253	8	0	1
118	2	40	6	1	202	1077	4	1	3
118	2	41	6	1	202	949	6	1	8
118	2	42	4	0	212	698	6	1	7
118	2	43	8	1	202	785	4	0	1
118	2	44	6	0	212	684	8	1	4
118	2	45	4	0	201	1819	6	0	3
118	2	46	4	1	202	661	4	0	6
118	2	47	6	0	212	1326	4	1	1
118	2	48	6	0	212	1004	6	0	3
118	2	49	4	1	202	870	6	0	3
118	2	50	4	1	202	622	4	1	5
118	2	51	2	1	202	440	4	1	7
118	2	52	6	0	212	825	2	1	5
118	2	53	8	0	212	763	6	0	8
118	2	54	6	1	202	583	8	0	2
118	2	55	8	1	211	1034	6	1	2
118	2	56	8	1	202	748	8	1	1
118	2	57	2	0	201	609	8	1	6
118	2	58	8	1	202	883	2	0	5
118	2	59	6	1	202	666	8	1	4
118	2	60	2	1	202	618	6	1	6
118	2	61	8	1	202	684	2	1	1
118	2	62	8	0	212	531	8	1	2
118	2	63	6	0	212	609	8	0	1
118	2	64	8	1	202	571	6	0	5
118	2	65	4	1	202	719	8	1	8
118	3	1	8	1	202	911	0	0	3
118	3	2	4	0	201	726	8	1	5
118	3	3	4	1	202	1619	4	0	8
118	3	4	6	1	202	566	4	1	1
118	3	5	8	0	212	585	6	1	4
118	3	6	6	1	202	772	8	0	2
118	3	7	4	0	201	792	6	1	8
118	3	8	6	0	212	779	4	0	1
118	3	9	6	1	202	1095	6	0	8
118	3	10	6	1	211	702	6	1	4
118	3	11	2	0	212	677	6	1	2
118	3	12	8	1	211	1909	2	0	2
118	3	13	4	1	202	499	8	1	7
118	3	14	4	0	201	762	4	1	6
118	3	15	2	1	202	486	4	0	1
118	3	16	4	0	201	653	2	1	6
118	3	17	4	0	201	1022	4	0	3
118	3	18	2	0	201	592	4	0	3
118	3	19	2	1	202	579	2	0	4
118	3	20	6	1	202	855	2	1	1
118	3	21	4	1	202	919	6	1	8
118	3	22	2	0	201	541	4	1	6
118	3	23	4	0	201	618	2	0	2
118	3	24	8	0	212	772	4	0	3
118	3	25	2	0	201	631	8	0	4
118	3	26	6	0	212	761	2	0	5
118	3	27	2	0	201	685	6	0	3
118	3	28	8	0	212	828	2	0	6
118	3	29	8	0	201	1350	8	0	1
118	3	30	4	1	202	931	8	0	7
118	3	31	4	1	211	1137	4	1	3
118	3	32	8	1	202	750	4	1	5
118	3	33	8	1	202	850	8	1	3
118	3	34	6	1	202	851	8	1	6
118	3	35	8	1	202	891	6	1	6
118	3	36	2	1	202	843	8	1	6
118	3	37	4	1	202	948	2	1	6
118	3	38	6	0	212	705	4	1	8
118	3	39	4	1	202	911	6	0	6
118	3	40	8	0	212	694	4	1	1
118	3	41	4	0	201	797	8	0	1
118	3	42	6	1	202	1184	4	0	3
118	3	43	6	0	201	971	6	1	6
118	3	44	4	0	201	575	6	0	5
118	3	45	8	1	202	723	4	0	2
118	3	46	8	0	212	937	8	1	2
118	3	47	8	1	202	990	8	0	3
118	3	48	2	0	201	537	8	1	1
118	3	49	2	0	201	766	2	0	2
118	3	50	4	1	202	578	2	0	7
118	3	51	2	1	202	566	4	1	5
118	3	52	2	0	201	578	2	1	6
118	3	53	6	1	202	645	2	0	7
118	3	54	2	1	202	726	6	1	1
118	3	55	2	1	202	628	2	1	8
118	3	56	6	0	201	926	2	1	1
118	3	57	8	0	212	588	6	0	7
118	3	58	6	0	212	639	8	0	2
118	3	59	6	0	201	672	6	0	1
118	3	60	8	1	202	696	6	0	6
118	3	61	6	0	212	1023	8	1	8
118	3	62	2	1	202	585	6	0	8
118	3	63	8	0	212	700	2	1	1
118	3	64	2	1	202	858	8	0	3
118	3	65	8	1	202	1219	2	1	4
118	4	1	2	1	202	502	0	0	1
118	4	2	2	1	202	572	2	1	4
118	4	3	4	1	211	928	2	1	4
118	4	4	4	1	202	590	4	1	7
118	4	5	8	0	201	801	4	1	8
118	4	6	6	1	211	636	8	0	3
118	4	7	2	0	201	677	6	1	5
118	4	8	4	1	202	428	2	0	7
118	4	9	6	1	202	590	4	1	1
118	4	10	8	0	212	921	6	1	7
118	4	11	8	1	202	695	8	0	8
118	4	12	4	1	202	918	8	1	6
118	4	13	4	0	201	916	4	1	8
118	4	14	4	1	202	618	4	0	3
118	4	15	8	1	202	916	4	1	8
118	4	16	2	0	201	1250	8	1	2
118	4	17	2	1	202	538	2	0	2
118	4	18	4	0	201	543	2	1	6
118	4	19	4	0	201	2548	4	0	3
118	4	20	6	0	212	786	4	0	4
118	4	21	8	0	212	957	6	0	4
118	4	22	2	0	201	713	8	0	7
118	4	23	6	1	202	520	2	0	2
118	4	24	8	1	202	597	6	1	5
