#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
214	1	1	4	0	201	1366	0	0	7
214	1	2	8	1	202	2282	4	0	6
214	1	3	6	1	202	1026	8	1	1
214	1	4	6	0	201	940	6	1	6
214	1	5	8	0	212	1337	6	0	4
214	1	6	6	1	211	2142	8	0	1
214	1	7	8	0	201	1868	6	1	5
214	1	8	2	1	202	1028	8	0	5
214	1	9	2	0	201	1430	2	1	3
214	1	10	2	0	201	1184	2	0	6
214	1	11	2	1	202	884	2	0	7
214	1	12	4	1	202	1379	2	1	4
214	1	13	2	1	202	1279	4	1	5
214	1	14	6	1	202	1255	2	1	2
214	1	15	2	1	202	2327	6	1	2
214	1	16	8	1	202	1262	2	1	1
214	1	17	2	1	202	1734	8	1	4
214	1	18	8	0	201	1412	2	1	2
214	1	19	6	0	201	1391	8	0	2
214	1	20	8	1	202	930	6	0	7
214	1	21	4	0	201	824	8	1	1
214	1	22	4	1	211	1362	4	0	1
214	1	23	4	0	212	1863	4	1	8
214	1	24	4	0	212	1520	4	0	2
214	1	25	6	1	202	1750	4	0	3
214	1	26	8	1	211	1418	6	1	6
214	1	27	2	0	201	837	8	1	4
214	1	28	4	0	201	734	2	0	5
214	1	29	6	0	201	2739	4	0	3
214	1	30	4	1	202	769	6	0	4
214	1	31	8	0	201	1213	4	1	7
214	1	32	8	1	202	1863	8	0	8
214	1	33	4	1	202	1488	8	1	2
214	1	34	2	0	201	664	4	1	6
214	1	35	6	1	202	1624	2	0	8
214	1	36	6	1	202	2922	6	1	6
214	1	37	2	0	201	793	6	1	6
214	1	38	4	1	202	1628	2	0	1
214	1	39	4	1	202	1526	4	1	2
214	1	40	6	1	202	1284	4	1	8
214	1	41	4	0	212	1763	6	1	1
214	1	42	2	1	202	984	4	0	4
214	1	43	6	0	201	2419	2	1	1
214	1	44	6	0	201	1926	6	0	5
214	1	45	2	0	201	1596	6	0	7
214	1	46	8	0	201	2840	2	0	1
214	1	47	2	0	201	1266	8	0	3
214	1	48	8	1	202	1186	2	0	1
214	1	49	6	0	201	2445	8	1	4
214	1	50	6	1	202	1967	6	0	8
214	1	51	4	1	202	1675	6	1	5
214	1	52	8	1	211	1507	4	1	4
214	1	53	8	1	202	1250	8	1	7
214	1	54	8	0	212	1971	8	1	5
214	1	55	4	1	202	1791	8	0	4
214	1	56	6	0	201	1290	4	1	1
214	1	57	4	0	212	1642	6	0	2
214	1	58	2	0	201	947	4	0	6
214	1	59	6	0	201	1560	2	0	8
214	1	60	2	1	202	2925	6	0	8
214	1	61	2	1	202	1324	2	1	2
214	1	62	4	0	201	874	2	1	1
214	1	63	8	0	212	1402	4	0	7
214	1	64	8	0	201	1725	8	0	3
214	1	65	4	0	201	1267	8	0	3
214	2	1	2	1	202	961	0	0	2
214	2	2	2	1	202	997	2	1	7
214	2	3	2	0	201	1360	2	1	5
214	2	4	4	1	202	2181	2	0	3
214	2	5	2	0	201	1857	4	1	2
214	2	6	8	1	202	1498	2	0	1
214	2	7	6	0	201	1969	8	1	6
214	2	8	2	1	202	725	6	0	1
214	2	9	4	1	211	2643	2	1	5
214	2	10	4	1	202	1253	4	1	6
214	2	11	8	1	211	1382	4	1	2
214	2	12	2	0	201	769	8	1	2
214	2	13	6	1	211	1301	2	0	2
214	2	14	8	0	212	1611	6	1	1
214	2	15	4	0	212	2374	8	0	7
214	2	16	6	1	202	1251	4	0	5
214	2	17	4	0	201	1243	6	1	8
214	2	18	8	0	201	1229	4	0	6
214	2	19	4	1	202	1543	8	0	4
214	2	20	2	1	202	1092	4	1	4
214	2	21	6	0	201	2075	2	1	4
214	2	22	4	1	211	1276	6	0	4
214	2	23	6	1	202	1740	4	1	8
214	2	24	2	1	202	961	6	1	4
214	2	25	8	1	202	1878	2	1	5
