#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
101	1	1	4	1	202	977	0	0	6
101	1	2	4	0	201	1012	4	1	6
101	1	3	6	0	212	1295	4	0	4
101	1	4	2	0	201	1759	6	0	2
101	1	5	2	0	201	756	2	0	5
101	1	6	4	1	202	1377	2	0	6
101	1	7	8	1	211	2621	4	1	5
101	1	8	2	1	202	1167	8	1	5
101	1	9	8	0	212	1428	2	1	1
101	1	10	4	1	202	879	8	0	4
101	1	11	6	0	201	1950	4	1	5
101	1	12	8	1	202	1244	6	0	8
101	1	13	6	0	201	3700	8	1	5
101	1	14	8	0	212	1020	6	0	4
101	1	15	4	0	212	2679	8	0	1
101	1	16	4	0	212	1773	4	0	5
101	1	17	2	1	202	1034	4	0	3
101	1	18	6	1	202	1779	2	1	4
101	1	19	8	1	202	1456	6	1	2
101	1	20	4	0	201	1609	8	1	1
101	1	21	4	1	202	1821	4	0	4
101	1	22	4	1	202	2151	4	1	5
101	1	23	6	1	202	1765	4	1	1
101	1	24	2	1	202	928	6	1	2
101	1	25	2	0	201	1510	2	1	1
101	1	26	4	0	212	1782	2	0	6
101	1	27	6	1	202	2114	4	0	5
101	1	28	6	1	202	1801	6	1	6
101	1	29	8	0	201	2259	6	1	5
101	1	30	8	0	212	2188	8	0	1
101	1	31	8	1	211	1440	8	0	1
101	1	32	8	1	202	1643	8	1	7
101	1	33	6	1	202	1371	8	1	4
101	1	34	4	0	201	1800	6	1	4
101	1	35	2	0	201	859	4	0	4
101	1	36	2	1	202	1084	2	0	7
101	1	37	6	0	212	1468	2	1	1
101	1	38	4	0	201	3876	6	0	2
101	1	39	8	0	201	1477	4	0	1
101	1	40	6	0	212	1158	8	0	5
101	1	41	6	0	201	1738	6	0	5
101	1	42	4	1	202	937	6	0	7
101	1	43	2	0	201	1270	4	1	3
101	1	44	6	1	202	1486	2	0	1
101	1	45	2	0	201	1159	6	1	2
101	1	46	6	0	212	1252	2	0	3
101	1	47	6	1	202	2917	6	0	1
101	1	48	6	0	201	3666	6	1	5
101	1	49	2	1	202	803	6	0	5
101	1	50	2	1	202	910	2	1	3
101	1	51	4	0	201	1012	2	1	3
101	1	52	8	1	202	1063	4	0	2
101	1	53	2	0	201	1070	8	1	4
101	1	54	8	0	201	4703	2	0	1
101	1	55	2	1	202	790	8	0	6
101	1	56	8	1	211	6275	2	1	7
101	1	57	8	0	212	877	8	1	4
101	1	58	2	0	201	1500	8	0	2
101	1	59	8	1	202	1602	2	0	7
101	1	60	4	1	202	837	8	1	7
101	1	61	8	0	212	2591	4	1	8
101	1	62	6	1	211	5906	8	0	7
101	1	63	4	1	202	1053	6	1	2
101	1	64	2	1	202	718	4	1	6
101	1	65	4	1	202	1860	2	1	8
101	2	1	6	0	201	1990	0	0	7
101	2	2	4	0	212	1169	6	0	3
101	2	3	4	1	202	783	4	0	1
101	2	4	4	0	201	1881	4	1	5
101	2	5	8	1	202	898	4	0	6
101	2	6	8	1	202	1617	8	1	5
101	2	7	4	0	212	971	8	1	3
101	2	8	6	1	202	815	4	0	6
101	2	9	2	1	202	890	6	1	7
101	2	10	6	1	202	1081	2	1	3
101	2	11	4	1	202	1258	6	1	7
101	2	12	4	1	202	818	4	1	6
101	2	13	8	1	202	765	4	1	6
101	2	14	2	0	201	794	8	1	3
101	2	15	4	0	201	1212	2	0	5
101	2	16	2	0	201	1630	4	0	7
101	2	17	8	1	202	2137	2	0	1
101	2	18	6	0	201	2078	8	1	1
101	2	19	8	0	201	720	6	0	7
101	2	20	6	0	212	2599	8	0	3
101	2	21	4	1	202	2162	6	0	1
