#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
206	1	1	8	1	202	1136	0	0	8
206	1	2	8	0	212	1029	8	1	2
206	1	3	4	0	201	975	8	0	3
206	1	4	2	1	202	1075	4	0	2
206	1	5	4	1	202	1435	2	1	5
206	1	6	2	1	202	908	4	1	7
206	1	7	6	0	201	915	2	1	7
206	1	8	2	0	201	1281	6	0	1
206	1	9	4	1	202	1209	2	0	7
206	1	10	4	1	202	1260	4	1	8
206	1	11	8	1	202	1053	4	1	3
206	1	12	4	0	201	1045	8	1	8
206	1	13	6	0	212	1790	4	0	5
206	1	14	6	1	202	3250	6	0	4
206	1	15	6	0	212	1171	6	1	8
206	1	16	8	0	201	967	6	0	1
206	1	17	6	1	202	1595	8	0	4
206	1	18	6	1	202	1447	6	1	6
206	1	19	8	1	202	1496	6	1	6
206	1	20	2	1	202	1168	8	1	4
206	1	21	4	0	201	1107	2	1	4
206	1	22	8	0	212	1386	4	0	7
206	1	23	2	0	201	845	8	0	3
206	1	24	2	1	202	927	2	0	6
206	1	25	2	0	201	1637	2	1	7
206	1	26	6	1	202	1062	2	0	4
206	1	27	2	0	201	919	6	1	4
206	1	28	6	0	201	932	2	0	3
206	1	29	4	0	212	1122	6	0	4
206	1	30	4	0	201	2112	4	0	4
206	1	31	6	1	202	1191	4	0	2
206	1	32	4	0	201	1218	6	1	5
206	1	33	4	1	202	1020	4	0	4
206	1	34	2	0	201	870	4	1	4
206	1	35	8	0	212	1366	2	0	2
206	1	36	8	0	212	1162	8	0	7
206	1	37	8	1	202	1006	8	0	6
206	1	38	8	1	202	2289	8	1	4
206	1	39	4	1	202	1057	8	1	5
206	1	40	4	0	212	2073	4	1	8
206	1	41	2	0	201	1426	4	0	3
206	1	42	2	0	201	1308	2	0	7
206	1	43	4	0	212	1418	2	0	2
206	1	44	8	1	202	1100	4	0	3
206	1	45	6	0	201	1035	8	1	2
206	1	46	4	1	202	1860	6	0	3
206	1	47	6	1	202	1301	4	1	2
206	1	48	2	1	202	892	6	1	8
206	1	49	8	0	212	995	2	1	6
206	1	50	2	1	202	2366	8	0	1
206	1	51	2	1	202	971	2	1	8
206	1	52	6	1	202	1190	2	1	4
206	1	53	4	1	202	1114	6	1	6
206	1	54	8	0	212	1816	4	1	8
206	1	55	6	0	201	891	8	0	8
206	1	56	8	1	202	2234	6	0	2
206	1	57	2	0	212	1388	8	1	5
206	1	58	8	1	202	1503	2	0	2
206	1	59	6	1	211	1190	8	1	7
206	1	60	8	0	212	1801	6	1	5
206	1	61	4	1	202	1156	8	0	4
206	1	62	6	0	201	1088	4	1	1
206	1	63	6	0	212	1688	6	0	7
206	1	64	2	1	211	1871	6	0	5
206	1	65	8	1	202	1463	2	1	5
206	2	1	8	1	202	1652	0	0	3
206	2	2	4	0	201	2109	8	1	3
206	2	3	6	0	212	1116	4	0	7
206	2	4	2	0	201	1226	6	0	1
206	2	5	6	1	202	1284	2	0	7
206	2	6	8	1	202	2347	6	1	6
206	2	7	6	1	202	1889	8	1	6
206	2	8	4	0	212	1825	6	1	5
206	2	9	8	0	212	1099	4	0	4
206	2	10	2	1	202	1082	8	0	1
206	2	11	8	0	201	1481	2	1	6
206	2	12	2	0	201	1321	8	0	7
206	2	13	8	1	202	1423	2	0	5
206	2	14	4	1	202	2113	8	1	6
206	2	15	2	0	201	1096	4	1	8
206	2	16	4	1	202	1439	2	0	2
206	2	17	6	0	212	1313	4	1	5
206	2	18	8	1	202	1223	6	0	7
206	2	19	8	0	212	1193	8	1	4
206	2	20	6	1	202	1621	8	0	4
206	2	21	4	1	211	1175	6	1	7
206	2	22	6	1	202	2379	4	1	6
206	2	23	6	1	202	2479	6	1	4
206	2	24	6	0	201	1808	6	1	2
206	2	25	2	1	202	1075	6	0	7
206	2	26	6	1	202	1354	2	1	5
206	2	27	2	0	201	1031	6	1	7
206	2	28	2	0	201	1225	2	0	3
206	2	29	4	0	201	1619	2	0	3
206	2	30	4	0	212	1405	4	0	1
206	2	31	2	0	201	896	4	0	7
206	2	32	8	0	201	1871	2	0	5
206	2	33	8	0	212	1583	8	0	2
206	2	34	6	0	212	1323	8	0	2
206	2	35	6	1	202	1737	6	0	1
206	2	36	2	1	202	1430	6	1	7
206	2	37	2	0	201	1016	2	1	2
206	2	38	6	0	212	2122	2	0	4
206	2	39	4	1	211	1313	6	0	5
206	2	40	4	1	202	1055	4	1	7
206	2	41	8	0	212	936	4	1	1
206	2	42	4	1	202	981	8	0	3
206	2	43	2	1	202	937	4	1	1
206	2	44	2	1	202	910	2	1	1
206	2	45	4	1	202	1133	2	1	1
206	2	46	4	0	212	1026	4	1	4
206	2	47	8	1	202	916	4	0	6
206	2	48	2	1	202	850	8	1	8
206	2	49	6	0	201	970	2	1	4
206	2	50	4	0	201	1478	6	0	7
206	2	51	2	1	202	910	4	0	7
206	2	52	4	0	201	1045	2	1	3
206	2	53	6	1	202	1942	4	0	4
206	2	54	8	0	201	1420	6	1	4
206	2	55	4	0	212	1110	8	0	1
206	2	56	4	1	202	1068	4	0	4
206	2	57	8	1	202	1452	4	1	1
206	2	58	2	0	201	893	8	1	8
206	2	59	2	1	202	1500	2	0	2
206	2	60	8	1	202	1171	2	1	7
206	2	61	8	1	202	1559	8	1	2
206	2	62	6	0	212	1420	8	1	5
