#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
110	1	1	2	0	201	653	0	0	1
110	1	2	8	0	201	582	2	0	2
110	1	3	2	0	201	329	8	0	3
110	1	4	2	0	201	310	2	0	1
110	1	5	6	1	202	477	2	0	8
110	1	6	8	0	201	532	6	1	8
110	1	7	4	1	202	529	8	0	4
110	1	8	2	1	202	455	4	1	7
110	1	9	8	1	211	648	2	1	8
110	1	10	4	1	202	617	8	1	5
110	1	11	4	1	202	538	4	1	4
110	1	12	6	0	201	623	4	1	3
110	1	13	4	0	201	641	6	0	6
110	1	14	2	1	202	666	4	0	7
110	1	15	4	1	202	690	2	1	1
110	1	16	8	0	201	481	4	1	3
110	1	17	6	0	201	737	8	0	8
110	1	18	8	0	212	542	6	0	7
110	1	19	8	0	212	635	8	0	2
110	1	20	4	0	201	476	8	0	2
110	1	21	6	1	202	756	4	0	2
110	1	22	4	0	201	512	6	1	6
110	1	23	6	0	212	591	4	0	8
110	1	24	2	0	201	546	6	0	7
110	1	25	4	1	202	511	2	0	1
110	1	26	8	1	202	565	4	1	3
110	1	27	6	1	202	761	8	1	6
110	1	28	2	0	201	789	6	1	7
110	1	29	8	1	202	577	2	0	1
110	1	30	8	1	202	564	8	1	7
110	1	31	4	0	201	505	8	1	8
110	1	32	4	0	201	487	4	0	1
110	1	33	8	1	202	590	4	0	2
110	1	34	6	0	201	601	8	1	4
110	1	35	6	0	201	587	6	0	7
110	1	36	4	1	202	535	6	0	8
110	1	37	6	1	202	572	4	1	2
110	1	38	8	1	202	623	6	1	2
110	1	39	2	1	202	521	8	1	1
110	1	40	6	1	202	655	2	1	8
110	1	41	2	1	202	487	6	1	3
110	1	42	8	0	201	782	2	1	7
110	1	43	8	1	202	545	8	0	4
110	1	44	8	0	201	486	8	1	1
110	1	45	6	1	202	590	8	0	7
110	1	46	6	1	202	577	6	1	6
110	1	47	4	1	202	500	6	1	2
110	1	48	2	0	201	491	4	1	5
110	1	49	2	1	202	522	2	0	7
110	1	50	2	0	201	631	2	1	7
110	1	51	6	0	212	1161	2	0	2
110	1	52	6	1	202	590	6	0	2
110	1	53	6	0	201	601	6	1	3
110	1	54	2	1	202	419	6	0	3
110	1	55	4	0	201	493	2	1	3
110	1	56	8	0	201	724	4	0	5
110	1	57	2	1	202	490	8	0	2
110	1	58	2	1	202	489	2	1	6
110	1	59	6	0	201	528	2	1	6
110	1	60	8	1	202	622	6	0	3
110	1	61	2	0	212	447	8	1	5
110	1	62	4	0	201	640	2	0	6
110	1	63	4	1	202	561	4	0	2
110	1	64	4	0	201	398	4	1	1
110	1	65	2	0	201	497	4	0	3
110	2	1	6	1	202	558	0	0	2
110	2	2	8	1	202	530	6	1	5
110	2	3	4	0	201	576	8	1	8
110	2	4	6	1	211	459	4	0	8
110	2	5	8	0	212	548	6	1	5
110	2	6	2	1	202	441	8	0	1
110	2	7	2	1	202	618	2	1	3
110	2	8	6	1	211	636	2	1	4
110	2	9	6	1	202	493	6	1	2
110	2	10	2	1	202	420	6	1	8
110	2	11	4	0	201	325	2	1	1
110	2	12	4	0	201	723	4	0	5
110	2	13	8	1	202	641	4	0	2
110	2	14	2	1	202	626	8	1	8
110	2	15	2	0	201	484	2	1	7
110	2	16	4	0	201	723	2	0	2
110	2	17	6	0	201	576	4	0	2
110	2	18	2	0	201	588	6	0	7
110	2	19	6	0	201	927	2	0	5
110	2	20	6	0	201	717	6	0	1
110	2	21	6	1	202	675	6	0	6
110	2	22	2	0	201	547	6	1	3
110	2	23	8	1	202	1464	2	0	8
110	2	24	6	0	201	513	8	1	3
110	2	25	8	1	202	1031	6	0	1
110	2	26	8	1	202	585	8	1	6
110	2	27	6	1	211	772	8	1	5
110	2	28	4	0	201	656	6	1	4
110	2	29	2	1	202	584	4	0	3
110	2	30	4	1	202	555	2	1	8
110	2	31	4	1	202	648	4	1	3
110	2	32	4	0	201	449	4	1	3
110	2	33	8	0	212	865	4	0	4
110	2	34	6	0	201	441	8	0	7
110	2	35	2	1	202	362	6	0	7
110	2	36	6	0	201	406	2	1	8
110	2	37	8	0	201	553	6	0	3
110	2	38	4	1	202	525	8	0	5
110	2	39	2	1	202	379	4	1	4
110	2	40	8	0	201	590	2	1	1
110	2	41	4	0	201	401	8	0	6
110	2	42	4	1	202	692	4	0	6
110	2	43	2	0	201	579	4	1	5
110	2	44	8	0	201	583	2	0	6
110	2	45	8	1	211	842	8	0	4
110	2	46	8	0	201	683	8	1	7
110	2	47	8	0	212	1010	8	0	7
110	2	48	6	1	202	581	8	0	3
110	2	49	6	0	201	584	6	1	7
110	2	50	4	0	201	587	6	0	1
110	2	51	2	0	201	374	4	0	8
110	2	52	4	1	202	906	2	0	4
110	2	53	6	1	202	737	4	1	3
110	2	54	4	1	202	654	6	1	7
110	2	55	6	0	201	574	4	1	7
110	2	56	4	1	202	634	6	0	6
110	2	57	8	0	201	691	4	1	2
110	2	58	2	0	201	426	8	0	7
110	2	59	2	0	212	476	2	0	1
110	2	60	2	1	202	603	2	0	4
110	2	61	8	1	211	614	2	1	6
110	2	62	4	1	211	680	8	1	3
110	2	63	8	1	202	648	4	1	8
110	2	64	2	0	201	713	8	1	8
110	2	65	6	1	202	576	2	0	2
110	3	1	8	1	202	624	0	0	4
110	3	2	2	1	202	530	8	1	7
110	3	3	8	0	201	488	2	1	2
110	3	4	4	0	201	479	8	0	6
110	3	5	8	1	202	598	4	0	7
110	3	6	8	0	201	433	8	1	7
110	3	7	4	1	202	546	8	0	4
110	3	8	8	1	211	951	4	1	1
110	3	9	6	1	211	676	8	1	3
110	3	10	4	0	201	419	6	1	6
110	3	11	8	0	201	757	4	0	3
110	3	12	8	0	212	929	8	0	4
110	3	13	2	1	202	559	8	0	1
110	3	14	4	0	201	580	2	1	3
110	3	15	2	1	202	503	4	0	7
110	3	16	2	0	201	510	2	1	2
110	3	17	2	0	201	508	2	0	8
110	3	18	4	0	201	450	2	0	3
110	3	19	6	0	201	619	4	0	8
110	3	20	8	0	212	789	6	0	6
110	3	21	8	1	202	1008	8	0	3
110	3	22	6	0	201	618	8	1	4
110	3	23	2	0	201	340	6	0	3
110	3	24	6	0	201	545	2	0	8
110	3	25	6	0	201	542	6	0	3
110	3	26	2	1	211	491	6	0	3
110	3	27	6	0	201	602	2	1	1
110	3	28	4	1	202	509	6	0	5
110	3	29	8	0	201	475	4	1	3
110	3	30	6	1	202	659	8	0	5
110	3	31	4	1	202	979	6	1	7
110	3	32	6	0	201	695	4	1	5
110	3	33	6	1	202	510	6	0	6
110	3	34	8	1	202	661	6	1	8
110	3	35	8	1	202	613	8	1	6
110	3	36	4	1	202	511	8	1	6
110	3	37	2	0	201	398	4	1	4
110	3	38	2	1	202	577	2	0	1
110	3	39	2	1	202	532	2	1	6
110	3	40	4	1	202	609	2	1	4
110	3	41	6	1	202	892	4	1	3
110	3	42	6	1	202	819	6	1	5
110	3	43	2	0	201	493	6	1	4
110	3	44	4	1	202	892	2	0	4
110	3	45	4	0	201	595	4	1	5
110	3	46	6	1	202	846	4	0	2
110	3	47	8	0	212	463	6	1	6
110	3	48	2	0	201	568	8	0	7
110	3	49	6	1	202	1035	2	0	7
110	3	50	6	0	201	493	6	1	3
110	3	51	8	1	202	556	6	0	2
110	3	52	4	0	201	400	8	1	7
110	3	53	4	0	201	418	4	0	7
110	3	54	2	0	201	612	4	0	5
110	3	55	8	1	202	671	2	0	5
110	3	56	2	0	201	582	8	1	5
110	3	57	8	0	201	481	2	0	5
110	3	58	6	0	201	497	8	0	5
110	3	59	4	0	201	336	6	0	6
110	3	60	4	1	202	557	4	0	5
110	3	61	4	1	202	689	4	1	5
110	3	62	2	1	202	537	4	1	5
110	3	63	6	1	211	814	2	1	5
110	3	64	2	1	202	640	6	1	5
110	3	65	8	1	202	1001	2	1	3
110	4	1	8	0	201	582	0	0	6
110	4	2	6	1	202	593	8	0	4
110	4	3	6	0	212	564	6	1	1
110	4	4	6	1	202	521	6	0	7
110	4	5	4	1	202	726	6	1	6
110	4	6	6	0	201	572	4	1	3
110	4	7	2	0	201	296	6	0	6
