#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
111	1	1	8	0	201	1493	0	0	3
111	1	2	8	1	202	1061	8	0	4
111	1	3	8	0	212	1293	8	1	4
111	1	4	4	0	212	1245	8	0	3
111	1	5	4	1	202	806	4	0	7
111	1	6	2	1	202	728	4	1	4
111	1	7	8	0	212	766	2	1	2
111	1	8	2	1	202	714	8	0	7
111	1	9	4	0	201	768	2	1	8
111	1	10	8	0	212	1572	4	0	4
111	1	11	8	0	212	744	8	0	7
111	1	12	2	0	201	621	8	0	5
111	1	13	4	0	201	703	2	0	5
111	1	14	8	1	202	950	4	0	5
111	1	15	6	0	212	1682	8	1	4
111	1	16	8	1	202	906	6	0	8
111	1	17	8	1	202	1648	8	1	3
111	1	18	2	1	202	937	8	1	6
111	1	19	6	0	212	1150	2	1	4
111	1	20	4	1	202	795	6	0	2
111	1	21	8	1	202	766	4	1	7
111	1	22	6	1	202	2394	8	1	2
111	1	23	2	0	201	950	6	1	7
111	1	24	6	1	202	890	2	0	1
111	1	25	4	0	212	2881	6	1	8
111	1	26	4	0	201	785	4	0	1
111	1	27	6	1	202	1093	4	0	3
111	1	28	8	0	212	1252	6	1	5
111	1	29	4	1	202	932	8	0	1
111	1	30	2	0	201	578	4	1	7
111	1	31	2	0	201	1285	2	0	4
111	1	32	6	0	201	1285	2	0	4
111	1	33	2	1	202	1220	6	0	7
111	1	34	4	1	202	1438	2	1	2
111	1	35	4	1	202	879	4	1	7
111	1	36	6	1	202	1271	4	1	3
111	1	37	8	1	202	1143	6	1	5
111	1	38	4	0	201	1533	8	1	4
111	1	39	2	1	202	882	4	0	4
111	1	40	2	1	202	809	2	1	8
111	1	41	8	1	211	1484	2	1	3
111	1	42	4	1	202	1155	8	1	1
111	1	43	8	0	212	1256	4	1	6
111	1	44	6	0	201	1456	8	0	8
111	1	45	4	0	201	769	6	0	3
111	1	46	6	0	212	997	4	0	4
111	1	47	2	0	201	1008	6	0	7
111	1	48	4	1	202	1451	2	0	5
111	1	49	4	0	201	2108	4	1	1
111	1	50	2	0	201	714	4	0	7
111	1	51	2	1	202	793	2	0	1
111	1	52	6	1	202	1172	2	1	1
111	1	53	6	0	212	1104	6	1	3
111	1	54	6	0	212	1207	6	0	6
111	1	55	8	0	212	1169	6	0	3
111	1	56	6	1	202	1109	8	0	2
111	1	57	6	1	202	756	6	1	8
111	1	58	4	1	202	904	6	1	1
111	1	59	6	0	212	1063	4	1	3
111	1	60	6	1	202	679	6	0	5
111	1	61	2	1	202	655	6	1	1
111	1	62	2	0	201	840	2	1	5
111	1	63	8	1	202	2481	2	0	3
111	1	64	2	0	201	617	8	1	3
111	1	65	8	0	201	931	2	0	6
111	2	1	2	0	201	757	0	0	2
111	2	2	6	1	202	1938	2	0	4
111	2	3	4	0	201	1023	6	1	6
111	2	4	4	0	201	745	4	0	2
111	2	5	2	0	201	702	4	0	5
111	2	6	6	0	201	997	2	0	4
111	2	7	8	0	212	1168	6	0	7
111	2	8	8	1	202	2348	8	0	4
111	2	9	4	0	201	633	8	1	4
111	2	10	8	0	201	1450	4	0	4
111	2	11	4	0	201	2755	8	0	8
111	2	12	2	1	202	1248	4	0	8
111	2	13	6	0	212	1241	2	1	6
111	2	14	6	0	201	938	6	0	6
111	2	15	4	1	202	1031	6	0	8
111	2	16	8	1	202	1017	4	1	7
111	2	17	2	0	201	723	8	1	4
111	2	18	4	0	201	905	2	0	7
111	2	19	8	1	202	2095	4	0	1
111	2	20	6	1	202	775	8	1	4
111	2	21	2	0	201	883	6	1	4
111	2	22	4	1	202	898	2	0	5
111	2	23	6	1	202	1137	4	1	7
111	2	24	4	1	202	886	6	1	5
111	2	25	2	1	202	662	4	1	3
111	2	26	4	0	201	926	2	1	6
111	2	27	6	1	202	740	4	0	7
111	2	28	8	1	202	729	6	1	7
111	2	29	2	1	202	927	8	1	5
111	2	30	2	0	201	669	2	1	7
111	2	31	8	0	201	1437	2	0	7
111	2	32	2	1	202	830	8	0	7
111	2	33	6	1	202	1192	2	1	6
111	2	34	8	0	201	963	6	1	6
111	2	35	8	0	212	2208	8	0	4
111	2	36	6	0	201	1691	8	0	5
111	2	37	2	0	201	738	6	0	8
111	2	38	2	1	202	663	2	0	5
111	2	39	8	0	201	1448	2	1	6
111	2	40	4	1	202	841	8	0	6
111	2	41	4	0	201	1322	4	1	5
111	2	42	6	0	212	944	4	0	1
111	2	43	8	1	202	1101	6	0	8
111	2	44	6	0	201	868	8	1	8
111	2	45	4	0	201	756	6	0	5
111	2	46	4	1	202	688	4	0	4
111	2	47	8	0	212	1704	4	1	3
111	2	48	6	1	202	1270	8	0	2
111	2	49	6	0	212	2166	6	1	6
111	2	50	2	1	202	819	6	0	7
111	2	51	2	1	202	629	2	1	6
111	2	52	4	1	202	806	2	1	4
111	2	53	4	1	202	1193	4	1	6
111	2	54	2	0	201	628	4	1	8
111	2	55	8	1	202	814	2	0	4
111	2	56	4	1	202	656	8	1	7
111	2	57	6	0	201	897	4	1	3
111	2	58	6	1	202	848	6	0	5
