#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
211	3	31	2	0	201	819	8	1	5
211	3	32	6	0	201	2525	2	0	3
211	3	33	4	0	212	1532	6	0	1
211	3	34	4	1	202	1113	4	0	1
211	3	35	4	0	201	1168	4	1	3
211	3	36	8	0	212	1316	4	0	6
211	3	37	2	1	202	1794	8	0	4
211	3	38	4	1	202	1205	2	1	3
211	3	39	4	1	202	1320	4	1	2
211	3	40	8	1	211	1118	4	1	7
211	3	41	8	0	201	1340	8	1	7
211	3	42	6	1	202	1065	8	0	4
211	3	43	2	0	212	1649	6	1	2
211	3	44	2	1	202	1034	2	0	4
211	3	45	2	1	202	827	2	1	2
211	3	46	4	0	201	765	2	1	3
211	3	47	4	0	201	2401	4	0	7
211	3	48	6	1	202	1612	4	0	2
211	3	49	6	1	202	975	6	1	2
211	3	50	2	1	202	1139	6	1	8
211	3	51	2	0	201	792	2	1	8
211	3	52	8	0	212	963	2	0	6
211	3	53	8	0	212	2280	8	0	2
211	3	54	4	1	211	1392	8	0	8
211	3	55	6	0	201	1355	4	1	7
211	3	56	2	0	201	1896	6	0	3
211	3	57	4	1	202	744	2	0	6
211	3	58	8	0	201	1989	4	1	6
211	3	59	6	0	212	1809	8	0	8
211	3	60	6	1	202	947	6	0	8
211	3	61	4	1	202	769	6	1	5
211	3	62	2	0	201	3052	4	1	5
211	3	63	2	0	201	1638	2	0	6
211	3	64	6	1	202	1255	2	0	2
211	3	65	8	0	212	1368	6	1	4
211	4	1	8	1	202	878	0	0	5
211	4	2	2	1	202	1534	8	1	7
211	4	3	2	1	211	1163	2	1	7
211	4	4	2	0	201	608	2	1	2
211	4	5	2	1	202	930	2	0	6
211	4	6	4	1	202	1256	2	1	2
211	4	7	6	0	201	2665	4	1	7
211	4	8	2	1	202	1257	6	0	8
211	4	9	8	0	212	858	2	1	8
211	4	10	2	0	201	715	8	0	3
211	4	11	8	0	201	1249	2	0	1
211	4	12	2	1	202	874	8	0	7
211	4	13	6	0	201	1130	2	1	3
211	4	14	6	1	202	1360	6	0	8
211	4	15	4	0	201	1500	6	1	5
211	4	16	6	1	211	1747	4	0	8
211	4	17	6	0	212	1561	6	1	2
211	4	18	4	0	212	1765	6	0	7
211	4	19	2	1	202	1002	4	0	8
211	4	20	8	1	202	1140	2	1	2
211	4	21	4	1	211	913	8	1	4
211	4	22	6	1	211	1088	4	1	2
211	4	23	6	1	202	1071	6	1	7
211	4	24	2	0	201	935	6	1	3
211	4	25	6	0	201	1444	2	0	5
211	4	26	4	1	202	742	6	0	3
211	4	27	4	1	202	1979	4	1	2
211	4	28	4	0	201	1479	4	1	8
211	4	29	4	1	202	1311	4	0	8
211	4	30	2	0	201	798	4	1	2
211	4	31	2	0	201	729	2	0	2
211	4	32	4	0	201	711	2	0	1
211	4	33	8	1	202	2269	4	0	8
211	4	34	6	1	202	1294	8	1	5
211	4	35	4	1	202	1557	6	1	6
211	4	36	8	1	202	1322	4	1	5
211	4	37	2	0	201	712	8	1	7
211	4	38	4	1	202	2270	2	0	5
211	4	39	8	0	201	695	4	1	3
211	4	40	4	0	212	2638	8	0	4
211	4	41	4	0	201	672	4	0	4
211	4	42	2	0	201	719	4	0	5
211	4	43	6	1	202	1325	2	0	1
211	4	44	8	0	212	1091	6	1	6
211	4	45	4	1	211	1475	8	0	4
211	4	46	2	1	202	1843	4	1	4
211	4	47	6	1	202	1980	2	1	1
211	4	48	8	1	211	1344	6	1	2
211	4	49	8	1	211	998	8	1	1
211	4	50	4	0	212	833	8	1	2
211	4	51	8	0	201	922	4	0	4
211	4	52	6	0	212	1312	8	0	7
211	4	53	8	0	212	1031	6	0	1
211	4	54	8	1	211	1057	8	0	2
211	4	55	8	0	212	945	8	1	6
211	4	56	8	0	201	2382	8	0	3
211	4	57	6	1	202	1242	8	0	2
211	4	58	2	1	202	1683	6	1	2
211	4	59	4	0	201	683	2	1	2
211	4	60	6	0	212	970	4	0	5
211	4	61	6	0	201	678	6	0	5
211	4	62	2	0	201	702	6	0	8
211	4	63	8	1	202	1092	2	0	5
211	4	64	6	0	201	1467	8	1	7
211	4	65	8	1	202	1796	6	0	3
