#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
216	1	1	6	1	211	1416	0	0	4
216	1	2	4	0	201	866	6	1	2
216	1	3	6	1	202	1354	4	0	7
216	1	4	4	1	202	3023	6	1	2
216	1	5	4	1	211	897	4	1	2
216	1	6	6	0	201	3720	4	1	8
216	1	7	6	0	201	1303	6	0	3
216	1	8	2	1	211	1406	6	0	1
216	1	9	8	1	202	1417	2	1	4
216	1	10	8	0	212	1251	8	1	3
216	1	11	4	1	202	1027	8	0	8
216	1	12	4	0	201	1221	4	1	6
216	1	13	4	0	201	807	4	0	4
216	1	14	2	0	201	2162	4	0	8
216	1	15	8	0	212	1391	2	0	4
216	1	16	8	1	202	1522	8	0	5
216	1	17	6	1	202	2400	8	1	2
216	1	18	8	1	211	1915	6	1	8
216	1	19	2	1	202	1642	8	1	8
216	1	20	6	0	212	3963	2	1	7
216	1	21	8	0	212	1353	6	0	4
216	1	22	6	0	212	3302	8	0	2
216	1	23	8	1	202	2821	6	0	1
216	1	24	8	1	211	1064	8	1	3
216	1	25	2	0	201	1344	8	1	4
216	1	26	2	0	201	1254	2	0	5
216	1	27	8	1	202	1222	2	0	3
216	1	28	6	0	201	1672	8	1	7
216	1	29	4	0	201	1632	6	0	7
216	1	30	4	1	202	1290	4	0	3
216	1	31	8	0	212	1257	4	1	4
216	1	32	2	1	202	954	8	0	4
216	1	33	6	1	211	1982	2	1	5
216	1	34	6	0	201	1258	6	1	8
216	1	35	2	0	212	2259	6	0	7
216	1	36	4	1	202	996	2	0	4
216	1	37	8	1	202	1047	4	1	8
216	1	38	4	1	211	2376	8	1	3
216	1	39	6	1	202	1389	4	1	6
216	1	40	2	0	201	1096	6	1	5
216	1	41	6	1	202	1783	2	0	5
216	1	42	8	0	201	1339	6	1	6
216	1	43	4	0	201	1616	8	0	8
216	1	44	8	1	211	3946	4	0	8
216	1	45	4	0	201	1265	8	1	5
216	1	46	8	0	212	1025	4	0	1
216	1	47	8	0	201	1835	8	0	8
216	1	48	2	0	201	1372	8	0	1
216	1	49	4	0	201	1248	2	0	7
216	1	50	2	1	202	1073	4	0	6
216	1	51	4	1	211	2729	2	1	5
216	1	52	2	0	201	1327	4	1	1
216	1	53	2	1	202	1149	2	0	7
216	1	54	4	0	201	1642	2	1	5
216	1	55	6	0	212	2300	4	0	5
216	1	56	4	1	211	1611	6	0	3
216	1	57	2	1	202	1093	4	1	8
216	1	58	8	0	201	1973	2	1	7
216	1	59	6	1	211	3177	8	0	4
216	1	60	2	1	202	814	6	1	6
216	1	61	2	1	211	1176	2	1	7
216	1	62	2	0	201	1356	2	1	4
216	1	63	6	0	212	1353	2	0	3
216	1	64	6	1	211	1246	6	0	5
216	1	65	6	1	202	1759	6	1	3
216	2	1	8	1	202	1312	0	0	5
216	2	2	2	1	202	887	8	1	4
216	2	3	2	1	202	1814	2	1	2
216	2	4	6	0	201	1177	2	1	8
216	2	5	8	0	201	2005	6	0	7
216	2	6	4	0	201	1304	8	0	6
216	2	7	8	0	212	2159	4	0	1
216	2	8	6	1	202	1812	8	0	3
216	2	9	8	0	212	2303	6	1	2
216	2	10	8	1	211	2630	8	0	5
216	2	11	8	1	202	1416	8	1	6
216	2	12	6	1	202	1234	8	1	1
216	2	13	6	1	202	1036	6	1	2
216	2	14	4	1	202	1229	6	1	6
216	2	15	6	1	202	2479	4	1	3
216	2	16	2	1	202	1047	6	1	6
216	2	17	4	1	211	889	2	1	8
216	2	18	4	0	212	2296	4	1	5
216	2	19	6	1	202	1207	4	0	3
216	2	20	6	0	201	1874	6	1	2
216	2	21	4	1	211	1250	6	0	3
216	2	22	2	0	212	1019	4	1	6
216	2	23	4	0	201	1213	2	0	5
216	2	24	4	0	201	1784	4	0	7
216	2	25	2	0	201	1235	4	0	4
216	2	26	2	1	202	1044	2	0	2
216	2	27	4	0	201	910	2	1	8
216	2	28	8	1	202	2140	4	0	6
216	2	29	6	0	212	1530	8	1	2
216	2	30	2	0	201	1112	6	0	5
216	2	31	2	0	201	1079	2	0	1
216	2	32	4	1	202	935	2	0	6
216	2	33	6	0	212	1204	4	1	3
216	2	34	6	0	201	1406	6	0	7
216	2	35	8	1	211	1609	6	0	6
216	2	36	4	1	211	1932	8	1	5
216	2	37	8	1	202	1522	4	1	6
216	2	38	2	0	201	2008	8	1	3
216	2	39	6	0	201	867	2	0	6
216	2	40	2	1	202	1226	6	0	3
216	2	41	6	1	211	1988	2	1	2
216	2	42	2	0	201	1112	6	1	8
216	2	43	6	1	211	1335	2	0	1
216	2	44	8	1	202	1772	6	1	3
216	2	45	4	0	201	1264	8	1	2
216	2	46	2	1	202	665	4	0	6
216	2	47	8	0	212	1729	2	1	6
216	2	48	4	1	202	975	8	0	1
216	2	49	4	1	202	1075	4	1	8
216	2	50	8	0	201	931	4	1	2
216	2	51	2	0	201	880	8	0	1
216	2	52	8	1	211	1320	2	0	2
216	2	53	8	0	212	1454	8	1	7
216	2	54	8	0	201	3431	8	0	2
216	2	55	6	0	201	2177	8	0	5
216	2	56	4	0	201	1014	6	0	1
216	2	57	6	0	212	1776	4	0	2
216	2	58	6	1	202	1652	6	0	6
216	2	59	4	0	201	893	6	1	8
216	2	60	4	1	211	1396	4	0	2
216	2	61	2	1	202	2304	4	1	7
216	2	62	2	0	201	1367	2	1	5
216	2	63	8	0	212	1459	2	0	7
216	2	64	2	1	202	1108	8	0	8
216	2	65	8	1	202	1162	2	1	8
216	3	1	2	0	201	1156	0	0	6
216	3	2	6	1	202	952	2	0	7
216	3	3	8	1	202	1221	6	1	2
216	3	4	4	0	201	1055	8	1	5
216	3	5	6	0	212	1671	4	0	1
216	3	6	6	0	201	1448	6	0	1
216	3	7	8	0	201	1153	6	0	6
216	3	8	6	0	201	1150	8	0	6
216	3	9	2	1	202	850	6	0	4
216	3	10	6	1	202	1075	2	1	8
216	3	11	8	0	201	1235	6	1	5
216	3	12	8	1	202	2388	8	0	8
216	3	13	8	0	212	2144	8	1	1
216	3	14	4	0	201	2797	8	0	3
216	3	15	8	0	201	2633	4	0	6
216	3	16	4	1	202	1211	8	0	2
216	3	17	6	1	202	989	4	1	6
216	3	18	2	0	201	880	6	1	3
216	3	19	8	1	202	1512	2	0	1
216	3	20	6	1	202	1335	8	1	7
216	3	21	4	0	212	964	6	1	6
216	3	22	4	0	212	3817	4	0	5
216	3	23	6	1	211	1540	4	0	1
216	3	24	2	1	202	1377	6	1	5
216	3	25	4	1	202	1797	2	1	6
216	3	26	8	1	202	1241	4	1	1
216	3	27	6	0	212	1362	8	1	6
216	3	28	2	0	201	2007	6	0	8
216	3	29	2	0	201	1634	2	0	5
216	3	30	6	0	212	1251	2	0	2
216	3	31	4	1	202	1332	6	0	4
216	3	32	2	0	201	1201	4	1	8
216	3	33	4	0	212	964	2	0	6
216	3	34	4	1	202	1433	4	0	3
216	3	35	6	0	212	1282	4	1	1
216	3	36	4	0	201	1337	6	0	7
216	3	37	2	0	201	2143	4	0	8
216	3	38	4	1	211	1780	2	0	5
216	3	39	2	1	202	1841	4	1	4
216	3	40	2	0	201	1770	2	1	8
216	3	41	2	1	202	1022	2	0	8
216	3	42	6	0	201	2784	2	1	8
