#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
114	1	1	8	0	212	1126	0	0	4
114	1	2	2	1	202	724	8	0	1
114	1	3	4	1	202	714	2	1	1
114	1	4	2	1	202	808	4	1	2
114	1	5	6	0	212	1459	2	1	5
114	1	6	6	1	202	987	6	0	3
114	1	7	2	1	202	847	6	1	8
114	1	8	6	1	202	1416	2	1	4
114	1	9	4	0	201	2482	6	1	3
114	1	10	8	0	201	1026	4	0	3
114	1	11	4	0	201	676	8	0	8
114	1	12	6	0	212	2131	4	0	1
114	1	13	8	1	202	1521	6	0	2
114	1	14	4	1	202	983	8	1	1
114	1	15	8	1	202	858	4	1	6
114	1	16	2	1	202	811	8	1	4
114	1	17	2	1	202	973	2	1	2
114	1	18	4	0	201	1929	2	1	5
114	1	19	2	0	201	1064	4	0	6
114	1	20	6	0	212	1280	2	0	3
114	1	21	4	0	201	1000	6	0	3
114	1	22	4	0	212	1267	4	0	2
114	1	23	2	1	202	739	4	0	7
114	1	24	8	0	201	2288	2	1	1
114	1	25	8	1	202	1056	8	0	3
114	1	26	6	1	211	1296	8	1	7
114	1	27	6	0	212	1112	6	1	8
114	1	28	4	1	202	838	6	0	4
114	1	29	4	1	202	2455	4	1	8
114	1	30	4	0	212	712	4	1	7
114	1	31	4	1	202	831	4	0	7
114	1	32	2	0	201	1721	4	1	7
114	1	33	6	1	202	1599	2	0	4
114	1	34	8	0	212	1082	6	1	1
114	1	35	4	1	202	745	8	0	2
114	1	36	8	0	201	870	4	1	1
114	1	37	6	1	202	1142	8	0	7
114	1	38	4	1	202	811	6	1	7
114	1	39	6	1	202	1238	4	1	4
114	1	40	8	1	202	1703	6	1	4
114	1	41	8	1	202	1678	8	1	6
114	1	42	8	0	201	1126	8	1	6
114	1	43	6	0	212	972	8	0	3
114	1	44	2	0	212	776	6	0	2
114	1	45	8	0	212	1132	2	0	1
114	1	46	8	0	201	2513	8	0	2
114	1	47	2	0	201	984	8	0	2
114	1	48	2	1	202	939	2	0	5
114	1	49	8	1	202	960	2	1	8
114	1	50	4	0	212	1781	8	1	5
114	1	51	8	1	202	945	4	0	8
114	1	52	2	0	201	1558	8	1	8
114	1	53	4	0	201	1323	2	0	8
114	1	54	6	1	202	601	4	0	7
114	1	55	6	1	202	699	6	1	2
114	1	56	2	0	201	1025	6	1	4
114	1	57	8	1	202	1483	2	0	5
114	1	58	6	0	201	1067	8	1	6
114	1	59	2	1	202	715	6	0	2
114	1	60	2	0	201	1169	2	1	1
114	1	61	2	0	201	933	2	0	4
114	1	62	4	1	202	898	2	0	2
114	1	63	6	0	201	1001	4	1	2
114	1	64	6	0	201	1211	6	0	5
114	1	65	8	0	212	1214	6	0	8
114	2	1	6	0	212	916	0	0	6
114	2	2	6	0	212	1378	6	0	4
114	2	3	2	1	202	662	6	0	6
114	2	4	8	1	202	1791	2	1	6
114	2	5	6	1	202	826	8	1	3
114	2	6	2	1	202	1308	6	1	7
