#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
203	1	1	8	0	212	1685	0	0	2
203	1	2	2	0	201	1180	8	0	4
203	1	3	6	1	202	1608	2	0	6
203	1	4	6	0	212	2139	6	1	5
203	1	5	6	1	202	1649	6	0	7
203	1	6	4	0	201	1209	6	1	8
203	1	7	4	1	202	2332	4	0	1
203	1	8	6	0	212	1514	4	1	5
203	1	9	6	0	212	2137	6	0	2
203	1	10	8	1	202	1526	6	0	6
203	1	11	4	0	201	1196	8	1	8
203	1	12	6	0	212	1744	4	0	6
203	1	13	4	0	201	2565	6	0	2
203	1	14	8	1	202	1674	4	0	4
203	1	15	8	1	202	1322	8	1	4
203	1	16	6	1	202	1456	8	1	8
203	1	17	6	1	202	1305	6	1	2
203	1	18	2	0	201	991	6	1	5
203	1	19	8	0	212	1290	2	0	7
203	1	20	6	0	212	1082	8	0	2
203	1	21	2	0	201	945	6	0	8
203	1	22	2	1	202	926	2	0	3
203	1	23	8	0	212	1348	2	1	1
203	1	24	8	1	202	977	8	0	1
203	1	25	4	1	202	949	8	1	3
203	1	26	4	1	202	1193	4	1	3
203	1	27	8	0	212	1341	4	1	1
203	1	28	8	0	201	1026	8	0	6
203	1	29	2	1	202	908	8	0	5
203	1	30	4	0	201	1266	2	1	6
203	1	31	2	1	202	914	4	0	3
203	1	32	6	0	212	1009	2	1	6
203	1	33	8	0	212	2131	6	0	2
203	1	34	4	0	212	1313	8	0	8
203	1	35	6	1	202	1192	4	0	3
203	1	36	8	1	202	1563	6	1	7
203	1	37	8	0	212	2056	8	1	4
203	1	38	6	1	202	945	8	0	1
203	1	39	4	1	202	1078	6	1	5
203	1	40	4	0	201	958	4	1	3
203	1	41	8	0	212	1259	4	0	1
203	1	42	4	1	202	931	8	0	1
203	1	43	8	1	202	1945	4	1	8
203	1	44	6	0	212	1239	8	1	4
203	1	45	4	1	202	1368	6	0	7
203	1	46	2	0	201	1108	4	1	1
203	1	47	8	1	202	1875	2	0	5
203	1	48	2	1	202	1011	8	1	8
203	1	49	8	1	202	1021	2	1	1
203	1	50	2	0	201	1039	8	1	1
203	1	51	4	1	202	1289	2	0	3
203	1	52	6	1	202	1176	4	1	7
203	1	53	2	1	202	844	6	1	2
203	1	54	4	1	202	1253	2	1	6
203	1	55	2	1	202	870	4	1	5
203	1	56	2	0	201	1678	2	1	4
203	1	57	4	0	212	1246	2	0	4
203	1	58	4	0	212	783	4	0	1
203	1	59	2	0	201	1698	4	0	8
203	1	60	2	0	201	2169	2	0	4
203	1	61	6	0	212	989	2	0	5
203	1	62	2	1	202	809	6	0	7
203	1	63	2	1	202	1027	2	1	3
203	1	64	6	1	202	925	2	1	3
203	1	65	8	0	212	1179	6	1	2
203	2	1	2	0	212	1034	0	0	8
203	2	2	2	1	202	731	2	0	5
203	2	3	2	1	202	1649	2	1	8
203	2	4	4	0	212	1706	2	1	5
203	2	5	4	0	201	1097	4	0	6
203	2	6	8	0	212	2272	4	0	3
203	2	7	6	0	212	1568	8	0	8
203	2	8	8	0	212	2125	6	0	6
203	2	9	4	0	201	1011	8	0	6
203	2	10	6	0	201	1853	4	0	6
203	2	11	8	1	202	1166	6	0	8
203	2	12	2	1	202	770	8	1	2
203	2	13	6	1	202	1294	2	1	2
203	2	14	4	1	202	1237	6	1	6
203	2	15	2	0	201	1055	4	1	2
203	2	16	6	1	202	1495	2	0	3
203	2	17	6	1	202	1103	6	1	1
203	2	18	2	1	202	1045	6	1	3
203	2	19	2	0	201	1151	2	1	2
203	2	20	6	0	201	2843	2	0	7
203	2	21	6	1	202	1645	6	0	2
203	2	22	2	0	201	967	6	1	8
203	2	23	4	1	202	915	2	0	7
203	2	24	6	0	212	1329	4	1	4
203	2	25	4	1	202	983	6	0	6
203	2	26	4	0	212	1258	4	1	6
203	2	27	6	1	202	1435	4	0	7
203	2	28	8	0	212	2276	6	1	8
203	2	29	2	0	201	1557	8	0	2
203	2	30	8	1	202	1282	2	0	7
203	2	31	6	1	211	2513	8	1	4
203	2	32	6	0	212	1808	6	1	2
203	2	33	2	1	202	1019	6	0	7
203	2	34	4	1	202	1661	2	1	8
203	2	35	8	0	212	1598	4	1	3
203	2	36	8	0	212	1689	8	0	5
203	2	37	6	1	202	1265	8	0	1
203	2	38	4	0	201	1225	6	1	8
203	2	39	2	0	212	1275	4	0	1
203	2	40	4	0	212	2579	2	0	7
203	2	41	2	1	202	879	4	0	3
203	2	42	6	0	212	1847	2	1	1
203	2	43	6	0	212	2113	6	0	7
203	2	44	4	0	212	1056	6	0	7
203	2	45	8	1	202	2280	4	0	3
203	2	46	4	0	212	2377	8	1	3
203	2	47	4	1	202	1789	4	0	7
203	2	48	4	1	202	857	4	1	7
203	2	49	2	1	202	1169	4	1	3
203	2	50	8	1	202	1077	2	1	7
203	2	51	4	1	202	1685	8	1	2
203	2	52	6	1	202	1949	4	1	6
203	2	53	8	1	202	1153	6	1	7
203	2	54	2	0	201	1702	8	1	7
203	2	55	2	0	201	1221	2	0	7
203	2	56	8	0	212	1055	2	0	3
203	2	57	2	1	202	983	8	0	1
203	2	58	8	0	212	1739	2	1	1
203	2	59	4	1	202	2112	8	0	7
203	2	60	8	1	202	1479	4	1	2
203	2	61	8	0	212	2271	8	1	1
203	2	62	8	1	211	1296	8	0	6
203	2	63	8	1	202	1735	8	1	7
203	2	64	6	0	212	1261	8	1	5
203	2	65	2	0	201	957	6	0	8
203	3	1	8	1	202	1339	0	0	3
203	3	2	4	1	202	1185	8	1	3
203	3	3	8	0	201	1092	4	1	3
203	3	4	2	1	202	891	8	0	7
203	3	5	6	0	201	979	2	1	6
203	3	6	8	0	212	1918	6	0	7
203	3	7	4	0	201	1245	8	0	8
203	3	8	8	1	202	1582	4	0	5
203	3	9	2	1	202	913	8	1	4
203	3	10	2	1	211	2944	2	1	6
203	3	11	8	0	212	1054	2	1	2
203	3	12	4	1	202	1359	8	0	4
203	3	13	2	1	202	883	4	1	2
203	3	14	4	1	202	835	2	1	5
203	3	15	2	0	201	964	4	1	6
203	3	16	2	0	212	952	2	0	2
203	3	17	2	1	202	1149	2	0	1
203	3	18	6	1	202	977	2	1	2
203	3	19	2	0	201	853	6	1	1
