#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
109	1	1	6	0	212	680	0	0	2
109	1	2	6	1	202	648	6	0	7
109	1	3	6	1	202	697	6	1	1
109	1	4	8	1	211	904	6	1	5
109	1	5	6	1	202	431	8	1	4
109	1	6	4	1	202	529	6	1	7
109	1	7	2	0	201	470	4	1	4
109	1	8	2	0	201	686	2	0	2
109	1	9	8	1	202	1253	2	0	3
109	1	10	4	0	201	518	8	1	8
109	1	11	8	1	202	507	4	0	5
109	1	12	2	1	202	498	8	1	1
109	1	13	8	1	202	769	2	1	3
109	1	14	6	0	201	869	8	1	6
109	1	15	2	1	202	404	6	0	5
109	1	16	6	0	201	767	2	1	1
109	1	17	4	0	201	659	6	0	3
109	1	18	2	0	201	523	4	0	1
109	1	19	4	0	201	1105	2	0	1
109	1	20	8	0	201	911	4	0	8
109	1	21	4	1	202	566	8	0	1
109	1	22	4	0	201	738	4	1	2
109	1	23	2	1	202	999	4	0	8
109	1	24	2	1	202	457	2	1	4
109	1	25	6	1	202	978	2	1	2
109	1	26	2	1	202	614	6	1	6
109	1	27	2	0	201	440	2	1	2
109	1	28	2	1	202	361	2	0	1
109	1	29	4	0	201	565	2	1	2
109	1	30	4	1	202	489	4	0	1
109	1	31	6	1	202	592	4	1	1
109	1	32	6	0	201	579	6	1	4
109	1	33	4	1	202	439	6	0	6
109	1	34	6	0	212	552	4	1	7
109	1	35	6	0	212	916	6	0	4
109	1	36	8	1	202	578	6	0	2
109	1	37	8	1	202	750	8	1	5
109	1	38	8	0	212	1514	8	1	4
109	1	39	4	0	201	537	8	0	2
109	1	40	6	1	202	1118	4	0	6
109	1	41	8	0	212	844	6	1	7
109	1	42	8	0	212	725	8	0	2
109	1	43	2	0	201	555	8	0	8
109	1	44	6	1	202	831	2	0	2
109	1	45	4	0	201	753	6	1	4
109	1	46	4	0	201	797	4	0	7
109	1	47	6	0	212	608	4	0	3
109	1	48	2	0	201	515	6	0	6
109	1	49	8	0	212	745	2	0	7
109	1	50	2	1	202	430	8	0	7
109	1	51	4	1	202	552	2	1	6
109	1	52	4	1	202	1660	4	1	6
109	1	53	8	1	202	621	4	1	2
109	1	54	2	0	201	335	8	1	5
109	1	55	6	0	201	772	2	0	3
109	1	56	8	0	201	640	6	0	2
109	1	57	8	1	202	593	8	0	7
109	1	58	4	1	202	516	8	1	3
109	1	59	8	0	201	481	4	1	7
109	1	60	6	1	202	1153	8	0	6
109	1	61	2	0	201	518	6	1	2
109	1	62	4	1	202	435	2	0	6
109	1	63	2	1	211	357	4	1	8
109	1	64	8	0	212	601	2	1	4
109	1	65	6	0	201	651	8	0	4
109	2	1	8	0	201	572	0	0	5
109	2	2	6	0	201	736	8	0	8
109	2	3	8	1	202	501	6	0	5
109	2	4	8	0	201	499	8	1	5
109	2	5	2	1	202	402	8	0	7
109	2	6	2	1	202	468	2	1	5
109	2	7	6	1	202	668	2	1	2
109	2	8	2	0	201	491	6	1	1
109	2	9	8	1	202	570	2	0	6
109	2	10	2	1	202	574	8	1	7
109	2	11	4	1	202	426	2	1	2
109	2	12	6	1	202	516	4	1	3
109	2	13	4	1	202	449	6	1	2
109	2	14	2	1	202	394	4	1	4
109	2	15	4	0	212	733	2	1	1
109	2	16	4	0	201	530	4	0	3
109	2	17	2	0	201	511	4	0	6
109	2	18	4	0	201	542	2	0	1
109	2	19	2	1	202	395	4	0	5
109	2	20	6	0	201	422	2	1	2
109	2	21	4	0	201	384	6	0	4
109	2	22	8	0	212	586	4	0	2
109	2	23	4	0	201	406	8	0	5
109	2	24	8	1	202	464	4	0	5
109	2	25	8	1	202	560	8	1	4
109	2	26	2	0	201	413	8	1	2
109	2	27	2	0	201	535	2	0	2
109	2	28	6	1	202	460	2	0	4
109	2	29	8	1	202	564	6	1	1
109	2	30	4	0	201	697	8	1	7
109	2	31	6	0	201	1016	4	0	2
109	2	32	2	1	202	474	6	0	6
109	2	33	2	0	201	553	2	1	3
109	2	34	4	1	202	406	2	0	1
109	2	35	6	0	201	840	4	1	1
109	2	36	6	0	212	561	6	0	4
109	2	37	2	0	201	550	6	0	6
109	2	38	2	1	202	506	2	0	5
109	2	39	8	1	202	945	2	1	5
109	2	40	6	1	202	566	8	1	2
109	2	41	8	0	212	650	6	1	8
109	2	42	4	1	202	650	8	0	6
109	2	43	4	1	202	602	4	1	6
109	2	44	8	0	212	685	4	1	2
109	2	45	2	0	201	436	8	0	4
109	2	46	6	0	201	685	2	0	6
109	2	47	4	1	202	716	6	0	5
109	2	48	2	0	201	546	4	1	8
109	2	49	8	0	212	967	2	0	3
109	2	50	6	1	202	611	8	0	2
109	2	51	2	1	202	533	6	1	8
109	2	52	8	0	212	682	2	1	2
109	2	53	8	0	201	1049	8	0	5
109	2	54	8	1	202	634	8	0	7
109	2	55	4	1	202	539	8	1	7
109	2	56	4	0	212	856	4	1	5
109	2	57	6	1	202	745	4	0	2
109	2	58	6	0	212	1222	6	1	5
109	2	59	6	1	202	496	6	0	5
109	2	60	6	1	202	1095	6	1	7
109	2	61	4	0	201	606	6	1	6
109	2	62	4	1	202	952	4	0	1
109	2	63	8	1	202	1133	4	1	3
109	2	64	6	0	201	946	8	1	2
