#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
115	1	1	8	0	212	941	0	0	4
115	1	2	6	1	211	970	8	0	4
115	1	3	8	1	202	630	6	1	8
115	1	4	6	1	202	960	8	1	8
115	1	5	4	0	201	773	6	1	7
115	1	6	8	1	202	880	4	0	1
115	1	7	8	1	211	1280	8	1	8
115	1	8	4	0	201	1048	8	1	6
115	1	9	2	0	201	769	4	0	3
115	1	10	2	1	202	1365	2	0	3
115	1	11	2	1	202	1041	2	1	6
115	1	12	4	0	201	1242	2	1	8
115	1	13	4	0	201	1171	4	0	3
115	1	14	8	0	212	1135	4	0	7
115	1	15	8	1	202	853	8	0	1
115	1	16	4	1	202	773	8	1	7
115	1	17	8	1	202	809	4	1	4
115	1	18	8	0	212	907	8	1	5
115	1	19	8	0	201	866	8	0	6
115	1	20	4	0	212	1098	8	0	4
115	1	21	6	1	211	1377	4	0	7
115	1	22	6	1	202	805	6	1	2
115	1	23	6	0	212	2311	6	1	2
115	1	24	8	1	202	1095	6	0	4
115	1	25	6	0	201	782	8	1	1
115	1	26	6	0	201	905	6	0	6
115	1	27	6	1	202	743	6	0	6
115	1	28	4	1	202	861	6	1	1
115	1	29	4	0	201	789	4	1	8
115	1	30	2	1	202	1000	4	0	1
115	1	31	8	0	212	763	2	1	6
115	1	32	2	0	201	767	8	0	3
115	1	33	2	0	201	859	2	0	3
115	1	34	8	0	201	1532	2	0	5
115	1	35	6	0	212	1985	8	0	3
115	1	36	2	0	201	717	6	0	3
115	1	37	6	1	202	1003	2	0	8
115	1	38	8	0	212	1541	6	1	5
115	1	39	2	1	202	723	8	0	4
115	1	40	4	1	202	1192	2	1	1
115	1	41	2	1	202	2532	4	1	8
115	1	42	6	0	201	1057	2	1	5
115	1	43	4	1	202	810	6	0	2
115	1	44	6	0	201	692	4	1	3
115	1	45	2	1	202	916	6	0	5
115	1	46	8	1	202	946	2	1	3
115	1	47	2	1	202	767	8	1	3
115	1	48	2	0	201	794	2	1	2
115	1	49	8	1	202	782	2	0	2
115	1	50	2	0	201	681	8	1	4
115	1	51	4	1	202	649	2	0	5
115	1	52	2	0	201	601	4	1	1
115	1	53	6	0	201	1179	2	0	2
115	1	54	4	0	201	2055	6	0	5
115	1	55	6	0	201	784	4	0	6
115	1	56	8	0	212	1076	6	0	1
115	1	57	4	1	202	739	8	0	3
115	1	58	4	1	202	977	4	1	4
115	1	59	6	1	202	1573	4	1	3
115	1	60	2	1	202	609	6	1	2
115	1	61	6	1	202	795	2	1	6
115	1	62	2	0	201	822	6	1	6
115	1	63	4	0	201	832	2	0	2
115	1	64	4	1	202	1489	4	0	2
115	1	65	8	0	212	873	4	1	7
115	2	1	2	0	201	850	0	0	3
115	2	2	8	1	202	810	2	0	2
115	2	3	2	0	201	941	8	1	7
115	2	4	4	0	201	754	2	0	6
115	2	5	6	0	212	887	4	0	1
115	2	6	8	0	201	894	6	0	2
115	2	7	4	0	201	869	8	0	5
115	2	8	8	0	212	1325	4	0	1
115	2	9	8	1	202	691	8	0	1
115	2	10	6	0	201	1058	8	1	5
115	2	11	2	1	202	738	6	0	8
115	2	12	2	1	202	1400	2	1	1
115	2	13	4	0	201	626	2	1	3
115	2	14	8	1	202	1260	4	0	6
115	2	15	8	0	201	981	8	1	6
115	2	16	2	1	202	1593	8	0	5
115	2	17	4	1	202	820	2	1	7
115	2	18	2	1	202	678	4	1	8
115	2	19	8	1	202	654	2	1	4
115	2	20	8	1	211	1174	8	1	6
115	2	21	2	1	202	730	8	1	4
115	2	22	6	0	212	1416	2	1	8
115	2	23	4	0	201	706	6	0	4
115	2	24	4	0	201	1648	4	0	2
115	2	25	6	1	211	849	4	0	8
115	2	26	4	0	201	738	6	1	4
115	2	27	2	0	201	695	4	0	1
115	2	28	4	1	202	806	2	0	5
115	2	29	8	1	202	1040	4	1	8
115	2	30	4	1	202	738	8	1	5
115	2	31	4	0	201	903	4	1	4
115	2	32	2	1	202	1013	4	0	6
115	2	33	8	0	212	1072	2	1	4
115	2	34	6	0	201	656	8	0	1
115	2	35	6	1	202	840	6	0	3
115	2	36	2	0	201	673	6	1	2
115	2	37	2	1	202	1265	2	0	1
115	2	38	6	1	202	865	2	1	1
115	2	39	2	1	202	665	6	1	6
115	2	40	2	0	201	649	2	1	6
115	2	41	6	1	202	641	2	0	5
115	2	42	8	0	212	834	6	1	4
115	2	43	8	0	212	755	8	0	2
115	2	44	4	1	202	656	8	0	5
115	2	45	6	0	201	992	4	1	5
115	2	46	4	1	202	1060	6	0	4
115	2	47	2	0	201	676	4	1	6
115	2	48	6	0	201	908	2	0	5
115	2	49	6	0	212	834	6	0	4
115	2	50	2	0	201	724	6	0	2
115	2	51	2	0	201	977	2	0	7
115	2	52	8	0	201	773	2	0	4
115	2	53	6	1	202	633	8	0	5
115	2	54	4	1	202	570	6	1	5
115	2	55	4	1	202	638	4	1	5
115	2	56	6	1	202	687	4	1	8
115	2	57	6	1	211	1014	6	1	2
115	2	58	8	1	202	681	6	1	8
115	2	59	6	1	202	849	8	1	4
115	2	60	6	0	201	841	6	1	8
115	2	61	8	1	202	882	6	0	6
115	2	62	4	0	201	1073	8	1	7
115	2	63	4	1	202	1089	4	0	3
115	2	64	8	0	212	1257	4	1	1
115	2	65	2	0	201	625	8	0	1
115	3	1	8	1	202	846	0	0	8
115	3	2	4	1	202	871	8	1	5
115	3	3	8	1	202	959	4	1	3
115	3	4	4	0	201	595	8	1	1
115	3	5	2	1	202	766	4	0	3
115	3	6	2	0	201	706	2	1	6
115	3	7	8	0	212	1033	2	0	8
115	3	8	4	1	202	778	8	0	5
115	3	9	2	1	202	686	4	1	7
115	3	10	8	1	211	893	2	1	4
115	3	11	2	0	201	548	8	1	7
115	3	12	2	0	201	1449	2	0	6
115	3	13	6	0	201	674	2	0	3
115	3	14	6	0	201	1129	6	0	2
115	3	15	8	1	202	743	6	0	4
115	3	16	6	0	212	1109	8	1	6
115	3	17	8	0	201	843	6	0	8
115	3	18	6	0	212	620	8	0	3
115	3	19	4	1	202	614	6	0	3
115	3	20	6	1	202	1169	4	1	4
115	3	21	6	0	212	1156	6	1	3
115	3	22	2	0	201	657	6	0	1
115	3	23	6	1	202	1073	2	0	6
115	3	24	4	1	202	1057	6	1	8
115	3	25	6	0	212	986	4	1	6
115	3	26	6	1	202	1269	6	0	2
115	3	27	8	0	201	837	6	1	8
115	3	28	8	0	201	1302	8	0	8
115	3	29	2	1	202	1253	8	0	4
115	3	30	6	0	201	686	2	1	1
115	3	31	2	1	202	573	6	0	2
