#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
205	3	20	8	0	201	1870	2	0	6
205	3	21	6	1	211	5438	8	0	1
205	3	22	4	0	201	1129	6	1	7
205	3	23	4	1	202	2487	4	0	6
205	3	24	2	0	201	1302	4	1	5
205	3	25	4	0	201	4173	2	0	3
205	3	26	6	1	211	6370	4	0	8
205	3	27	6	0	212	1776	6	1	2
205	3	28	2	0	201	2229	6	0	4
205	3	29	8	1	202	1543	2	0	6
205	3	30	4	1	202	2084	8	1	7
205	3	31	8	0	201	3308	4	1	2
205	3	32	8	0	201	1419	8	0	2
205	3	33	4	0	201	4678	8	0	6
205	3	34	6	0	212	2999	4	0	4
205	3	35	4	0	201	1786	6	0	4
205	3	36	4	0	201	1214	4	0	4
205	3	37	8	0	212	2144	4	0	7
205	3	38	2	1	202	934	8	0	3
205	3	39	4	1	211	4115	2	1	3
205	3	40	4	1	202	1034	4	1	8
205	3	41	6	1	202	1772	4	1	1
205	3	42	2	1	202	848	6	1	1
205	3	43	6	0	201	4065	2	1	5
205	3	44	8	0	212	1610	6	0	7
205	3	45	8	1	202	6149	8	0	1
205	3	46	8	0	201	4932	8	1	4
205	3	47	6	0	212	1170	8	0	7
205	3	48	2	1	202	2174	6	0	7
205	3	49	2	1	202	619	2	1	8
205	3	50	2	0	201	876	2	1	8
205	3	51	6	1	202	2380	2	0	7
205	3	52	8	1	211	1681	6	1	8
205	3	53	4	0	201	2401	8	1	4
205	3	54	8	1	202	1404	4	0	5
205	3	55	8	1	211	3671	8	1	6
205	3	56	6	0	201	5480	8	1	3
205	3	57	4	1	202	841	6	0	5
205	3	58	2	1	202	778	4	1	7
205	3	59	4	0	201	1718	2	1	7
205	3	60	2	1	202	2252	4	0	7
205	3	61	8	1	202	717	2	1	3
205	3	62	6	1	202	651	8	1	4
205	3	63	4	1	202	2324	6	1	7
205	3	64	6	0	212	3130	4	1	2
205	3	65	8	1	202	713	6	0	6
205	4	1	8	1	211	2432	0	0	1
205	4	2	8	1	202	2690	8	1	4
205	4	3	4	1	202	1090	8	1	4
205	4	4	2	1	202	873	4	1	5
205	4	5	8	0	201	5201	2	1	5
205	4	6	4	0	201	3486	8	0	3
205	4	7	4	0	201	1278	4	0	3
205	4	8	4	1	202	598	4	0	7
205	4	9	4	1	202	1529	4	1	1
205	4	10	6	1	202	3591	4	1	6
205	4	11	8	0	201	5427	6	1	3
205	4	12	2	0	201	1263	8	0	4
205	4	13	2	0	201	943	2	0	2
205	4	14	2	1	202	924	2	0	2
205	4	15	4	0	201	1146	2	1	8
205	4	16	8	1	211	3288	4	0	4
205	4	17	6	0	212	2088	8	1	8
205	4	18	4	1	202	823	6	0	5
205	4	19	8	0	212	2481	4	1	1
205	4	20	8	0	212	2057	8	0	4
205	4	21	8	1	211	6914	8	0	5
205	4	22	2	0	201	1130	8	1	3
205	4	23	6	0	201	1200	2	0	2
205	4	24	8	0	201	4955	6	0	4
205	4	25	6	0	212	2977	8	0	7
205	4	26	6	1	202	1462	6	0	6
205	4	27	2	0	201	910	6	1	6
205	4	28	6	1	211	5029	2	0	6
205	4	29	4	1	202	1944	6	1	3
205	4	30	2	0	201	806	4	1	3
205	4	31	4	0	201	1184	2	0	6
205	4	32	2	1	202	964	4	0	7
205	4	33	6	0	201	1944	2	1	3
205	4	34	4	0	201	2366	6	0	8
205	4	35	6	0	212	1570	4	0	5
205	4	36	6	0	201	4543	6	0	4
205	4	37	2	1	202	1069	6	0	1
205	4	38	4	1	202	1109	2	1	4
205	4	39	8	1	202	852	4	1	3
205	4	40	8	0	212	1380	8	1	4
205	4	41	2	1	202	1248	8	0	2
205	4	42	2	1	202	1041	2	1	4
205	4	43	8	1	202	4706	2	1	5
205	4	44	4	0	201	1362	8	1	2
205	4	45	2	0	201	911	4	0	8
205	4	46	4	1	202	973	2	0	5
205	4	47	6	0	201	2737	4	1	4
205	4	48	2	0	201	1679	6	0	1
205	4	49	8	1	202	1455	2	0	6
205	4	50	6	1	202	816	8	1	3
205	4	51	8	1	202	11306	6	1	4
205	4	52	2	1	202	1180	8	1	2
205	4	53	2	0	201	1072	2	1	6
205	4	54	8	0	201	1968	2	0	3
205	4	55	4	1	211	5485	8	0	3
205	4	56	4	0	201	3430	4	1	8
205	4	57	8	0	212	3561	4	0	5
205	4	58	6	1	202	6638	8	0	2
205	4	59	4	0	212	1801	6	1	1
205	4	60	6	1	202	1092	4	0	8
205	4	61	6	1	202	884	6	1	5
205	4	62	2	1	202	1363	6	1	5
205	4	63	6	1	202	2087	2	1	2
205	4	64	6	0	201	4559	6	1	8
205	4	65	8	1	211	4717	6	0	6
