#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
208	1	1	2	0	201	1059	0	0	6
208	1	2	8	1	202	1163	2	0	4
208	1	3	8	0	212	1184	8	1	1
208	1	4	8	1	211	1315	8	0	8
208	1	5	2	0	201	1129	8	1	1
208	1	6	2	1	202	911	2	0	5
208	1	7	8	1	211	1382	2	1	4
208	1	8	6	0	201	1377	8	1	1
208	1	9	8	0	212	1197	6	0	6
208	1	10	2	0	201	1417	8	0	2
208	1	11	4	1	202	971	2	0	1
208	1	12	4	1	202	1719	4	1	2
208	1	13	2	0	201	1181	4	1	4
208	1	14	8	0	212	3473	2	0	5
208	1	15	2	1	202	1153	8	0	6
208	1	16	6	0	201	1086	2	1	5
208	1	17	2	0	201	1445	6	0	2
208	1	18	6	1	211	1471	2	0	8
208	1	19	2	0	201	1255	6	1	4
208	1	20	2	0	201	1016	2	0	8
208	1	21	4	0	201	1017	2	0	1
208	1	22	8	0	212	931	4	0	3
208	1	23	6	1	211	1369	8	0	1
208	1	24	8	0	201	1237	6	1	3
208	1	25	4	0	201	1399	8	0	5
208	1	26	6	1	202	1241	4	0	6
208	1	27	8	1	202	1675	6	1	4
208	1	28	8	1	211	1035	8	1	1
208	1	29	6	1	202	972	8	1	7
208	1	30	6	1	202	1736	6	1	7
208	1	31	6	0	201	1309	6	1	6
208	1	32	6	0	201	1756	6	0	4
208	1	33	6	1	202	993	6	0	4
208	1	34	4	1	202	1428	6	1	3
208	1	35	4	0	201	1302	4	1	3
208	1	36	6	0	201	1301	4	0	6
208	1	37	4	0	201	980	6	0	1
208	1	38	4	1	202	784	4	0	3
208	1	39	6	1	202	1163	4	1	5
208	1	40	2	1	202	1071	6	1	6
208	1	41	4	0	212	1439	2	1	7
208	1	42	8	1	211	1929	4	0	7
208	1	43	4	1	202	911	8	1	1
208	1	44	6	0	201	1213	4	1	5
208	1	45	4	1	202	1152	6	0	3
208	1	46	2	1	202	1173	4	1	3
208	1	47	6	1	202	1585	2	1	3
208	1	48	4	0	201	1324	6	1	3
208	1	49	4	0	212	1322	4	0	5
208	1	50	2	1	202	1040	4	0	6
208	1	51	8	0	201	1505	2	1	6
208	1	52	4	1	202	1320	8	0	2
208	1	53	8	0	212	1510	4	1	6
208	1	54	8	0	201	1789	8	0	6
208	1	55	6	0	201	1401	8	0	8
208	1	56	8	1	202	995	6	0	6
208	1	57	4	0	212	1238	8	1	7
208	1	58	2	0	201	1048	4	0	7
208	1	59	6	0	201	1105	2	0	8
208	1	60	2	1	202	808	6	0	8
208	1	61	4	1	211	1642	2	1	7
208	1	62	8	1	202	1700	4	1	6
208	1	63	2	1	202	1642	8	1	8
208	1	64	2	1	202	956	2	1	2
208	1	65	2	0	201	1025	2	1	6
208	2	1	2	1	202	981	0	0	1
208	2	2	6	1	211	1193	2	1	7
208	2	3	8	0	212	1452	6	1	3
208	2	4	6	0	212	1229	8	0	7
208	2	5	6	1	202	2079	6	0	5
208	2	6	8	1	202	1231	6	1	1
208	2	7	8	1	202	2113	8	1	5
208	2	8	2	1	202	856	8	1	1
208	2	9	2	0	201	801	2	1	3
208	2	10	6	0	201	1243	2	0	6
208	2	11	4	0	201	948	6	0	3
208	2	12	4	0	201	1313	4	0	8
208	2	13	2	1	202	816	4	0	1
208	2	14	8	1	211	1377	2	1	8
208	2	15	6	0	201	1294	8	1	4
208	2	16	8	0	212	1397	6	0	5
208	2	17	8	0	212	1600	8	0	3
208	2	18	4	1	211	1411	8	0	8
208	2	19	4	0	201	1358	4	1	8
208	2	20	6	0	212	1538	4	0	4
208	2	21	4	1	202	2656	6	0	5
208	2	22	4	1	202	1441	4	1	4
208	2	23	6	0	201	1219	4	1	4
208	2	24	2	0	201	1005	6	0	3
208	2	25	6	1	202	1239	2	0	8
208	2	26	6	1	202	1568	6	1	4
208	2	27	4	0	201	1261	6	1	5
208	2	28	2	0	201	989	4	0	5
208	2	29	8	1	202	1624	2	0	5
208	2	30	4	0	201	1123	8	1	1
208	2	31	4	1	202	1344	4	0	3
208	2	32	8	1	202	2046	4	1	1
208	2	33	6	1	202	864	8	1	1
208	2	34	6	0	201	1384	6	1	8
208	2	35	8	1	211	1491	6	0	8
208	2	36	8	0	212	971	8	1	2
208	2	37	2	1	202	975	8	0	3
208	2	38	6	0	201	1235	2	1	7
208	2	39	6	0	201	1348	6	0	8
208	2	40	2	1	202	785	6	0	2
208	2	41	8	0	212	1316	2	1	7
208	2	42	2	0	201	1434	8	0	4
208	2	43	4	1	202	1563	2	0	1
208	2	44	8	0	212	1056	4	1	1
208	2	45	4	0	201	1169	8	0	1
208	2	46	8	0	201	1517	4	0	6
208	2	47	8	1	211	1219	8	0	4
208	2	48	4	1	202	1509	8	1	1
208	2	49	6	1	202	1267	4	1	4
208	2	50	2	0	201	747	6	1	3
208	2	51	4	0	212	1105	2	0	4
208	2	52	6	1	202	1287	4	0	1
208	2	53	2	1	202	951	6	1	6
208	2	54	2	1	202	939	2	1	1
208	2	55	4	0	212	1504	2	1	7
208	2	56	8	1	202	887	4	0	4
208	2	57	2	0	201	894	8	1	6
208	2	58	2	0	201	869	2	0	2
208	2	59	8	0	201	1149	2	0	3
208	2	60	6	1	202	1410	8	0	4
208	2	61	4	1	202	1421	6	1	8
208	2	62	2	1	202	943	4	1	7
208	2	63	4	1	202	1012	2	1	3
208	2	64	2	0	201	1126	4	1	8
208	2	65	2	1	202	1004	2	0	8
208	3	1	2	1	202	2640	0	0	2
208	3	2	6	1	202	978	2	1	4
208	3	3	8	1	211	1206	6	1	8
208	3	4	2	1	202	777	8	1	5
208	3	5	8	0	212	1117	2	1	3
208	3	6	2	0	201	1235	8	0	1
208	3	7	6	1	202	916	2	0	8
208	3	8	6	1	202	1130	6	1	6
208	3	9	4	0	201	1128	6	1	2
208	3	10	2	0	201	1054	4	0	6
208	3	11	2	0	201	1086	2	0	8
208	3	12	4	0	201	1294	2	0	8
208	3	13	2	1	202	741	4	0	6
208	3	14	8	1	202	1394	2	1	1
208	3	15	4	1	202	1549	8	1	4
208	3	16	2	0	201	970	4	1	6
208	3	17	6	0	201	1118	2	0	3
208	3	18	2	0	201	668	6	0	8
208	3	19	2	1	202	572	2	0	7
208	3	20	4	1	202	1351	2	1	8
208	3	21	8	1	202	1196	4	1	7
208	3	22	6	0	212	1472	8	1	1
208	3	23	4	0	201	1472	6	0	6
208	3	24	6	0	201	1248	4	0	8
208	3	25	4	1	211	1529	6	0	8
208	3	26	4	0	212	1047	4	1	5
208	3	27	4	1	202	1112	4	0	6
208	3	28	6	0	201	943	4	1	3
208	3	29	6	0	201	1260	6	0	1
208	3	30	6	1	202	1253	6	0	6
208	3	31	6	0	201	1293	6	1	2
208	3	32	8	1	202	1541	6	0	8
208	3	33	2	0	201	986	8	1	6
208	3	34	8	0	201	1277	2	0	3
208	3	35	6	0	201	1661	8	0	7
208	3	36	2	1	202	798	6	0	1
208	3	37	2	1	202	1009	2	1	7
208	3	38	4	0	201	1259	2	1	7
208	3	39	8	0	212	1244	4	0	2
208	3	40	6	1	202	1045	8	0	4
208	3	41	4	1	211	1287	6	1	7
208	3	42	8	0	212	934	4	1	6
208	3	43	8	0	201	1131	8	0	6
208	3	44	4	0	212	2049	8	0	1
208	3	45	4	0	212	2314	4	0	4
208	3	46	6	1	202	1417	4	0	2
208	3	47	2	0	201	875	6	1	2
208	3	48	4	1	202	1203	2	0	5
208	3	49	2	1	202	934	4	1	1
208	3	50	2	0	201	707	2	1	3
208	3	51	8	1	202	1401	2	0	2
208	3	52	8	0	201	1204	8	1	6
208	3	53	2	1	202	1103	8	0	6
208	3	54	6	0	201	1269	2	1	2
208	3	55	8	0	201	1221	6	0	5
208	3	56	4	1	202	1359	8	0	5
208	3	57	4	1	202	1380	4	1	7
208	3	58	6	1	202	1136	4	1	6
208	3	59	8	0	201	2069	6	1	3
208	3	60	8	1	202	1142	8	0	7
208	3	61	8	1	202	963	8	1	6
208	3	62	4	0	201	984	8	1	1
208	3	63	8	1	202	971	4	0	6
208	3	64	6	1	211	1063	8	1	2
208	3	65	2	1	202	911	6	1	6
208	4	1	4	0	201	888	0	0	3
208	4	2	4	0	201	2752	4	0	8
208	4	3	2	0	201	917	4	0	4
208	4	4	4	0	201	979	2	0	7
208	4	5	6	1	202	975	4	0	6
208	4	6	4	1	202	1419	6	1	4
208	4	7	2	1	202	1181	4	1	7
208	4	8	6	1	202	1185	2	1	5
208	4	9	2	0	201	844	6	1	2
208	4	10	8	1	211	1173	2	0	1
208	4	11	8	0	201	1169	8	1	5
208	4	12	4	1	211	1149	8	0	5
208	4	13	4	1	202	842	4	1	5
208	4	14	6	0	201	1547	4	1	3
208	4	15	8	1	202	1264	6	0	3
208	4	16	4	0	212	1505	8	1	8
208	4	17	2	1	202	2056	4	0	8
208	4	18	6	0	201	969	2	1	6
208	4	19	2	1	202	829	6	0	3
208	4	20	2	1	202	982	2	1	1
208	4	21	8	0	201	1146	2	1	5
208	4	22	2	0	201	975	8	0	4
208	4	23	2	1	202	835	2	0	7
208	4	24	4	0	201	1316	2	1	7
208	4	25	6	0	212	1906	4	0	8
208	4	26	4	0	201	969	6	0	6
208	4	27	8	1	202	789	4	0	6
208	4	28	6	1	211	1168	8	1	3
208	4	29	8	1	202	972	6	1	2
208	4	30	6	0	212	1064	8	1	4
208	4	31	4	1	202	1064	6	0	4
208	4	32	6	1	202	817	4	1	8
208	4	33	6	1	202	915	6	1	5
208	4	34	2	1	202	929	6	1	6
208	4	35	2	0	201	887	2	1	5
208	4	36	6	0	212	1750	2	0	2
208	4	37	2	0	201	1083	6	0	5
208	4	38	4	1	211	1162	2	0	1
208	4	39	8	1	202	911	4	1	7
208	4	40	8	1	211	1598	8	1	4
208	4	41	2	1	202	769	8	1	3
208	4	42	4	1	202	1229	2	1	1
208	4	43	8	0	201	1095	4	1	4
208	4	44	6	0	212	1630	8	0	3
208	4	45	6	0	201	1464	6	0	6
208	4	46	6	1	202	977	6	0	7
208	4	47	6	0	201	925	6	1	7
208	4	48	8	0	212	1091	6	0	7
208	4	49	8	0	212	1250	8	0	4
208	4	50	8	1	202	1027	8	0	7
208	4	51	2	0	201	1213	8	1	8
208	4	52	2	0	201	1143	2	0	5
208	4	53	8	0	212	1061	2	0	4
208	4	54	4	0	201	1717	8	0	5
208	4	55	4	1	202	923	4	0	5
208	4	56	2	0	201	1617	4	1	4
208	4	57	6	1	202	1443	2	0	4
208	4	58	8	0	212	1341	6	1	5
208	4	59	2	1	202	1130	8	0	5
208	4	60	8	1	202	1696	2	1	4
208	4	61	4	1	202	2088	8	1	2
208	4	62	4	0	201	1231	4	1	8
208	4	63	8	0	201	1129	4	0	2
208	4	64	6	1	202	903	8	0	4
208	4	65	4	0	212	1326	6	1	5
