#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
119	1	1	4	0	201	1051	0	0	5
119	1	2	6	0	201	564	4	0	8
119	1	3	8	0	201	1112	6	0	7
119	1	4	8	1	202	943	8	0	5
119	1	5	8	0	212	1220	8	1	4
119	1	6	4	1	202	566	8	0	3
119	1	7	6	0	212	1386	4	1	8
119	1	8	4	1	202	709	6	0	4
119	1	9	8	1	211	1451	4	1	4
119	1	10	6	1	202	684	8	1	8
119	1	11	8	1	211	2035	6	1	6
119	1	12	6	0	201	1117	8	1	4
119	1	13	6	1	202	931	6	0	2
119	1	14	2	1	202	577	6	1	1
119	1	15	8	0	212	844	2	1	5
119	1	16	8	0	212	1190	8	0	1
119	1	17	2	0	201	713	8	0	3
119	1	18	2	1	202	479	2	0	5
119	1	19	2	0	201	551	2	1	2
119	1	20	6	0	201	475	2	0	7
119	1	21	8	1	202	795	6	0	1
119	1	22	8	1	202	686	8	1	4
119	1	23	4	0	201	485	8	1	3
119	1	24	8	0	201	524	4	0	6
119	1	25	4	0	212	746	8	0	2
119	1	26	2	0	201	703	4	0	3
119	1	27	4	1	202	798	2	0	6
119	1	28	6	1	202	745	4	1	1
119	1	29	2	0	201	470	6	1	4
119	1	30	8	0	212	1206	2	0	8
119	1	31	6	0	201	928	8	0	7
119	1	32	2	0	201	414	6	0	5
119	1	33	8	1	211	584	2	0	6
119	1	34	2	1	202	516	8	1	7
119	1	35	8	1	202	689	2	1	2
119	1	36	2	0	201	520	8	1	8
119	1	37	6	1	202	1646	2	0	3
119	1	38	4	1	211	1688	6	1	5
119	1	39	8	0	212	1263	4	1	7
119	1	40	6	1	202	1000	8	0	7
119	1	41	6	0	201	674	6	1	3
119	1	42	4	0	201	762	6	0	6
119	1	43	4	1	202	815	4	0	2
119	1	44	4	1	202	961	4	1	1
119	1	45	2	1	202	510	4	1	4
119	1	46	6	0	201	588	2	1	8
119	1	47	6	0	201	791	6	0	2
119	1	48	2	1	202	634	6	0	5
119	1	49	2	1	202	651	2	1	8
119	1	50	4	1	202	564	2	1	2
119	1	51	2	0	201	576	4	1	8
119	1	52	2	0	201	420	2	0	2
119	1	53	4	0	201	694	2	0	5
119	1	54	4	0	201	421	4	0	4
119	1	55	6	1	202	582	4	0	8
119	1	56	6	1	202	1193	6	1	1
119	1	57	8	0	212	805	6	1	3
119	1	58	2	1	202	471	8	0	7
119	1	59	6	1	202	743	2	1	1
119	1	60	4	0	212	580	6	1	2
119	1	61	2	1	202	592	4	0	5
119	1	62	4	0	201	419	2	1	4
119	1	63	8	1	202	605	4	0	5
119	1	64	4	1	202	551	8	1	8
119	1	65	4	0	201	603	4	1	6
119	2	1	2	0	201	1095	0	0	3
119	2	2	2	1	202	822	2	0	6
