#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
107	1	1	6	1	202	881	0	0	7
107	1	2	6	0	212	921	6	1	2
107	1	3	2	0	201	679	6	0	2
107	1	4	8	1	202	751	2	0	7
107	1	5	4	0	201	851	8	1	8
107	1	6	6	0	212	1244	4	0	5
107	1	7	4	0	212	1573	6	0	6
107	1	8	8	1	202	2153	4	0	6
107	1	9	2	1	202	750	8	1	5
107	1	10	2	1	202	611	2	1	1
107	1	11	6	0	201	1093	2	1	2
107	1	12	6	1	211	1892	6	0	7
107	1	13	8	1	202	956	6	1	5
107	1	14	8	1	202	2240	8	1	7
107	1	15	8	0	212	1178	8	1	1
107	1	16	6	0	212	910	8	0	8
107	1	17	8	1	202	1309	6	0	3
107	1	18	6	0	201	995	8	1	8
107	1	19	4	1	202	687	6	0	1
107	1	20	8	0	201	1406	4	1	7
107	1	21	2	0	201	920	8	0	8
107	1	22	8	0	212	2158	2	0	8
107	1	23	6	1	202	1051	8	0	5
107	1	24	4	0	201	1052	6	1	7
107	1	25	6	1	202	813	4	0	1
107	1	26	2	1	202	743	6	1	2
107	1	27	6	1	202	860	2	1	7
107	1	28	2	0	201	837	6	1	2
107	1	29	2	0	212	838	2	0	6
107	1	30	6	1	202	1887	2	0	2
107	1	31	8	0	212	1783	6	1	3
107	1	32	2	1	202	962	8	0	8
107	1	33	4	1	202	855	2	1	5
107	1	34	4	0	201	1911	4	1	3
107	1	35	4	0	201	1174	4	0	7
107	1	36	2	1	202	1290	4	0	1
107	1	37	8	1	202	3369	2	1	7
107	1	38	2	0	212	1158	8	1	6
107	1	39	4	0	212	923	2	0	5
107	1	40	2	0	201	945	4	0	7
107	1	41	2	1	202	806	2	0	5
107	1	42	4	0	212	2312	2	1	4
107	1	43	8	0	212	1071	4	0	8
107	1	44	4	0	201	767	8	0	3
107	1	45	4	1	202	1139	4	0	2
107	1	46	4	1	202	1184	4	1	4
107	1	47	2	0	201	636	4	1	5
107	1	48	6	0	212	901	2	0	1
107	1	49	6	0	201	1571	6	0	1
107	1	50	2	1	202	1232	6	0	2
107	1	51	8	0	212	1465	2	1	1
107	1	52	8	0	201	2433	8	0	4
107	1	53	8	1	202	2979	8	0	3
107	1	54	4	1	202	1767	8	1	4
107	1	55	6	1	211	1212	4	1	5
107	1	56	4	1	202	1190	6	1	1
107	1	57	2	1	202	1097	4	1	8
107	1	58	2	0	201	1409	2	1	1
107	1	59	4	1	202	1076	2	0	7
107	1	60	6	0	212	2027	4	1	1
107	1	61	8	0	201	1478	6	0	1
107	1	62	4	1	202	750	8	0	5
107	1	63	8	1	202	786	4	1	1
107	1	64	6	1	202	1957	8	1	5
107	1	65	6	1	202	1018	6	1	5
107	2	1	8	0	201	775	0	0	3
107	2	2	8	0	212	1483	8	0	6
107	2	3	6	1	202	1555	8	0	8
107	2	4	8	0	201	991	6	1	2
107	2	5	4	1	202	963	8	0	2
107	2	6	4	1	202	1079	4	1	3
107	2	7	2	1	202	791	4	1	2
107	2	8	6	0	201	634	2	1	5
107	2	9	6	0	212	1315	6	0	5
107	2	10	8	0	201	833	6	0	5
