#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
207	1	1	6	0	212	1289	0	0	4
207	1	2	2	1	202	1969	6	0	6
207	1	3	6	0	212	1117	2	1	2
207	1	4	6	0	201	2843	6	0	6
207	1	5	4	0	201	1789	6	0	6
207	1	6	6	1	202	2160	4	0	5
207	1	7	8	1	202	1661	6	1	6
207	1	8	6	1	202	1270	8	1	6
207	1	9	8	0	212	1206	6	1	1
207	1	10	6	1	202	1289	8	0	2
207	1	11	2	0	201	824	6	1	8
207	1	12	6	1	202	1242	2	0	4
207	1	13	6	1	202	1171	6	1	7
207	1	14	4	1	211	1103	6	1	7
207	1	15	6	1	202	2286	4	1	7
207	1	16	6	0	212	1446	6	1	3
207	1	17	8	1	202	1407	6	0	7
207	1	18	8	1	211	1450	8	1	6
207	1	19	2	0	201	1162	8	1	8
207	1	20	8	0	212	1551	2	0	1
207	1	21	2	0	201	2620	8	0	1
207	1	22	2	0	212	1630	2	0	7
207	1	23	4	1	202	1361	2	0	5
207	1	24	2	1	202	1437	4	1	5
207	1	25	8	1	202	1719	2	1	4
207	1	26	8	0	212	1277	8	1	4
207	1	27	8	0	212	1509	8	0	5
207	1	28	8	1	202	1300	8	0	1
207	1	29	4	0	212	1058	8	1	3
207	1	30	8	1	211	1883	4	0	7
207	1	31	2	1	202	1587	8	1	3
207	1	32	4	1	202	1110	2	1	4
207	1	33	6	0	212	1325	4	1	3
207	1	34	8	0	212	1923	6	0	4
207	1	35	4	0	212	1137	8	0	5
207	1	36	4	0	201	1246	4	0	8
207	1	37	2	0	212	1335	4	0	1
207	1	38	6	0	212	1501	2	0	8
207	1	39	2	0	201	1044	6	0	5
207	1	40	8	1	202	1461	2	0	7
207	1	41	4	1	202	1189	8	1	7
207	1	42	8	1	202	961	4	1	6
207	1	43	6	0	201	1245	8	1	6
207	1	44	4	1	202	1119	6	0	7
207	1	45	8	0	212	2373	4	1	3
207	1	46	2	1	202	1081	8	0	5
207	1	47	2	0	201	929	2	1	7
207	1	48	4	0	201	1127	2	0	8
207	1	49	2	1	202	925	4	0	2
207	1	50	2	1	202	1283	2	1	3
207	1	51	6	1	202	1770	2	1	3
207	1	52	4	0	212	1558	6	1	4
207	1	53	4	1	211	1363	4	0	8
207	1	54	4	0	201	1240	4	1	2
207	1	55	6	0	212	1033	4	0	1
207	1	56	6	1	202	1642	6	0	2
207	1	57	2	1	202	988	6	1	7
207	1	58	8	0	212	1415	2	1	4
207	1	59	4	1	202	1089	8	0	2
207	1	60	4	1	202	1576	4	1	7
207	1	61	2	0	212	1228	4	1	7
207	1	62	2	1	202	854	2	0	7
207	1	63	4	0	212	2079	2	1	1
207	1	64	8	0	212	1175	4	0	3
207	1	65	6	0	201	1211	8	0	6
207	2	1	8	1	202	1014	0	0	6
207	2	2	4	1	202	1361	8	1	8
207	2	3	6	0	212	1494	4	1	7
207	2	4	2	1	202	1349	6	0	6
207	2	5	2	1	202	930	2	1	1
207	2	6	2	0	201	704	2	1	7
207	2	7	4	0	201	1286	2	0	5
207	2	8	2	0	201	1717	4	0	1
207	2	9	8	1	202	1324	2	0	7
207	2	10	2	0	201	2858	8	1	7
207	2	11	4	1	202	1211	2	0	3
207	2	12	4	0	201	1206	4	1	5
207	2	13	8	1	202	1352	4	0	5
207	2	14	2	1	202	901	8	1	4
207	2	15	4	1	211	1484	2	1	6
207	2	16	2	0	201	1515	4	1	7
207	2	17	6	0	212	2697	2	0	2
207	2	18	8	0	212	1273	6	0	4
207	2	19	8	1	202	1265	8	0	8
207	2	20	4	0	212	1913	8	1	7
207	2	21	4	1	202	1864	4	0	3
207	2	22	8	1	202	1097	4	1	5
207	2	23	6	1	202	1088	8	1	2
207	2	24	2	0	201	927	6	1	8
207	2	25	2	0	201	997	2	0	6
207	2	26	2	1	202	1120	2	0	8
207	2	27	8	0	212	1246	2	1	3
207	2	28	4	0	201	1160	8	0	3
207	2	29	2	1	202	1196	4	0	6
207	2	30	6	1	202	2048	2	1	6
207	2	31	2	1	202	977	6	1	2
207	2	32	4	0	201	1029	2	1	8
207	2	33	4	0	201	1239	4	0	4
207	2	34	6	0	201	1216	4	0	1
207	2	35	6	0	212	2202	6	0	4
207	2	36	4	1	202	1205	6	0	3
207	2	37	4	1	202	1856	4	1	5
207	2	38	6	1	202	1849	4	1	4
207	2	39	8	0	212	1146	6	1	2
207	2	40	6	0	212	1543	8	0	4
207	2	41	8	1	202	1197	6	0	8
207	2	42	6	0	201	2136	8	1	5
207	2	43	6	1	202	1758	6	0	5
207	2	44	4	0	212	1362	6	1	4
207	2	45	8	0	212	1255	4	0	6
207	2	46	8	0	212	1152	8	0	4
207	2	47	4	1	202	1028	8	0	5
207	2	48	2	1	211	1022	4	1	8
207	2	49	6	0	212	1056	2	1	3
207	2	50	4	0	201	1113	6	0	4
207	2	51	6	1	202	1527	4	0	7
207	2	52	6	1	202	1165	6	1	2
207	2	53	6	0	201	1321	6	1	2
207	2	54	2	0	201	1488	6	0	5
207	2	55	8	0	201	1127	2	0	7
207	2	56	6	1	202	1181	8	0	6
207	2	57	4	1	202	1113	6	1	5
207	2	58	8	0	212	1119	4	1	5
207	2	59	2	1	202	949	8	0	2
207	2	60	8	1	202	1194	2	1	3
207	2	61	8	1	202	1365	8	1	1
207	2	62	8	0	212	1265	8	1	8
207	2	63	2	0	201	1193	8	0	1
207	2	64	6	1	202	1301	2	0	4
207	2	65	8	1	202	2587	6	1	6
207	3	1	6	0	212	1688	0	0	5
207	3	2	6	0	212	1807	6	0	1
207	3	3	2	1	202	906	6	0	2
207	3	4	4	1	202	2001	2	1	1
207	3	5	6	0	212	1588	4	1	5
207	3	6	4	0	201	1143	6	0	7
207	3	7	4	0	201	1108	4	0	7
207	3	8	6	0	201	1251	4	0	8
207	3	9	4	1	202	1052	6	0	4
207	3	10	4	1	202	1124	4	1	2
207	3	11	4	0	212	1234	4	1	6
207	3	12	6	1	202	1148	4	0	6
207	3	13	6	0	201	1329	6	1	1
207	3	14	8	0	212	1119	6	0	5
207	3	15	2	1	202	1029	8	0	8
207	3	16	6	0	212	1071	2	1	2
207	3	17	6	1	202	1087	6	0	6
207	3	18	6	1	202	1118	6	1	1
207	3	19	4	0	201	1020	6	1	2
207	3	20	2	0	201	1118	4	0	7
207	3	21	8	0	201	1140	2	0	1
207	3	22	8	0	212	1289	8	0	3
207	3	23	4	0	201	1080	8	0	4
207	3	24	8	1	202	1112	4	0	3
207	3	25	2	1	202	1031	8	1	7
207	3	26	4	0	201	1049	2	1	5
207	3	27	2	1	202	913	4	0	6
207	3	28	2	1	202	2288	2	1	2
207	3	29	8	0	212	1208	2	1	3
207	3	30	8	1	202	1170	8	0	3
207	3	31	6	1	202	1054	8	1	8
207	3	32	2	0	201	911	6	1	2
