#subject	block	trial	condition	change	responses	time	prev_condition	prev_change	color
102	1	1	2	1	202	1701	0	0	2
102	1	2	2	0	201	684	2	1	4
102	1	3	6	0	212	2627	2	0	3
102	1	4	2	1	202	949	6	0	7
102	1	5	4	0	201	2073	2	1	3
102	1	6	8	0	212	1354	4	0	1
102	1	7	2	1	202	910	8	0	2
102	1	8	8	0	201	2181	2	1	3
102	1	9	4	1	211	1385	8	0	6
102	1	10	4	0	212	1036	4	1	7
102	1	11	8	1	211	1158	4	0	7
102	1	12	4	0	201	986	8	1	2
102	1	13	2	1	202	981	4	0	1
102	1	14	6	0	201	1217	2	1	6
102	1	15	8	0	212	1722	6	0	4
102	1	16	4	0	201	2025	8	0	5
102	1	17	2	0	201	1548	4	0	2
102	1	18	4	0	201	1073	2	0	7
102	1	19	6	1	202	1145	4	0	6
102	1	20	8	0	212	1261	6	1	7
102	1	21	2	0	201	782	8	0	7
102	1	22	4	1	202	793	2	0	4
102	1	23	2	1	202	917	4	1	2
102	1	24	4	1	202	882	2	1	2
102	1	25	4	1	202	1049	4	1	1
102	1	26	8	0	201	786	4	1	4
102	1	27	6	0	201	757	8	0	1
102	1	28	8	1	202	1121	6	0	8
102	1	29	6	1	202	1679	8	1	4
102	1	30	6	0	201	2319	6	1	8
102	1	31	2	0	201	686	6	0	8
102	1	32	6	1	202	957	2	0	4
102	1	33	2	1	202	1593	6	1	5
102	1	34	6	1	202	885	2	1	3
102	1	35	2	0	201	733	6	1	5
102	1	36	8	0	212	1017	2	0	1
102	1	37	8	1	202	1291	8	0	2
102	1	38	2	1	202	859	8	1	2
102	1	39	8	1	202	988	2	1	7
102	1	40	6	0	212	1735	8	1	4
102	1	41	6	0	212	965	6	0	5
102	1	42	4	0	201	754	6	0	5
102	1	43	6	0	212	1557	4	0	2
102	1	44	6	1	202	898	6	0	2
102	1	45	6	1	211	1073	6	1	5
102	1	46	4	0	201	1193	6	1	4
102	1	47	4	0	212	1348	4	0	3
102	1	48	4	1	202	1145	4	0	8
102	1	49	6	0	201	1062	4	1	2
102	1	50	4	1	202	1223	6	0	4
102	1	51	2	0	201	746	4	1	4
102	1	52	8	1	202	807	2	0	5
102	1	53	8	1	202	5713	8	1	4
102	1	54	8	0	201	832	8	1	1
102	1	55	8	0	201	1065	8	0	6
102	1	56	6	1	202	834	8	0	7
102	1	57	4	1	202	836	6	1	4
102	1	58	8	1	202	908	4	1	3
102	1	59	4	1	202	899	8	1	5
102	1	60	6	1	202	1713	4	1	4
102	1	61	8	1	202	752	6	1	6
102	1	62	2	0	201	812	8	1	3
102	1	63	2	0	201	1030	2	0	7
102	1	64	2	1	202	1360	2	0	1
102	1	65	2	1	202	957	2	1	1
102	2	1	4	0	201	3231	0	0	8
102	2	2	4	1	202	841	4	0	5
102	2	3	4	0	201	1347	4	1	2
102	2	4	2	1	211	5112	4	0	8
102	2	5	2	1	202	1864	2	1	3
102	2	6	4	1	202	1057	2	1	8
102	2	7	8	1	202	1193	4	1	4
102	2	8	6	0	212	2676	8	1	2
102	2	9	2	0	201	1029	6	0	6
102	2	10	2	0	212	911	2	0	3
102	2	11	4	0	201	1661	2	0	8
102	2	12	4	0	201	1133	4	0	4
102	2	13	2	0	201	1075	4	0	6
102	2	14	8	1	211	1914	2	0	3
102	2	15	4	0	201	1050	8	1	6
102	2	16	8	1	211	4377	4	0	3
102	2	17	2	0	201	838	8	1	2
102	2	18	8	0	212	1056	2	0	7
102	2	19	8	0	212	2416	8	0	8
102	2	20	4	0	201	890	8	0	1
102	2	21	8	0	201	1409	4	0	2
102	2	22	6	1	202	1156	8	0	8
102	2	23	2	0	201	745	6	1	5
102	2	24	6	0	212	1150	2	0	8
102	2	25	6	0	201	874	6	0	7
102	2	26	6	1	202	1122	6	0	1
102	2	27	6	0	212	2440	6	1	4
102	2	28	4	1	202	858	6	0	8
102	2	29	2	0	201	746	4	1	7
102	2	30	4	1	202	815	2	0	4
102	2	31	6	0	201	849	4	1	5
102	2	32	2	1	202	778	6	0	3
102	2	33	2	0	201	813	2	1	1
102	2	34	6	1	202	1496	2	0	1
102	2	35	4	0	212	1375	6	1	7
102	2	36	6	0	212	1851	4	0	2
102	2	37	4	0	201	788	6	0	4
102	2	38	6	1	211	1974	4	0	1
102	2	39	4	1	211	1163	6	1	4
102	2	40	4	1	202	1015	4	1	1
102	2	41	6	1	202	1298	4	1	8
102	2	42	8	0	212	897	6	1	3
102	2	43	8	1	202	1041	8	0	6
102	2	44	4	1	202	970	8	1	5
102	2	45	2	1	202	974	4	1	1
102	2	46	8	1	202	1450	2	1	5
102	2	47	8	0	201	1010	8	1	4
102	2	48	4	1	202	868	8	0	5
102	2	49	8	0	201	980	4	1	4
102	2	50	2	0	201	808	8	0	8
102	2	51	2	1	202	939	2	0	1
102	2	52	8	0	201	1112	2	1	3
102	2	53	6	0	212	1382	8	0	4
102	2	54	8	0	212	1138	6	0	7
102	2	55	2	1	202	895	8	0	8
102	2	56	6	0	212	1782	2	1	7
102	2	57	8	1	211	3057	6	0	2
102	2	58	2	1	202	1298	8	1	8
102	2	59	6	1	202	2666	2	1	6
102	2	60	8	1	202	1066	6	1	5
102	2	61	8	1	211	1370	8	1	2
102	2	62	6	1	202	829	8	1	3
102	2	63	6	1	202	1360	6	1	2
102	2	64	2	1	202	829	6	1	1
102	2	65	4	0	212	5374	2	1	6
102	3	1	4	0	212	4419	0	0	4
102	3	2	2	1	202	741	4	0	1
102	3	3	2	0	201	755	2	1	5
102	3	4	4	1	202	1223	2	0	3
